AAGE,ACLSWKR,ADTINK,ADTOCC,AHGA,AHSCOL,AMARITL,AMJIND,AMJOCC,ARACE,AREORGN,ASEX,AUNMEM,AUNTYPE,AWKSTAT,CAPGAIN,GAPLOSS,DIVVAL,FILESTAT,GRINREG,GRINST,HHDFMX,HHDREL,MARSUPWRT,MIGMTR1,MIGMTR3,MIGMTR4,MIGSAME,MIGSUN,NOEMP,PARENT,PEFNTVTY,PEMNTVTY,PENATVTY,PRCITSHP,SEOTR,VETQVA,VETYN,WKSWORK,AHRSPAY,year,income
27, Local government,43,10, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Education, Professional specialty, White, All other, Female, Not in universe, Not in universe, PT for econ reasons usually PT,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,5836.04,,,, Not in universe under 1 year old,,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,95,-50000
77, Not in universe,0,0, 5th or 6th grade, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,150, Joint both 65+, Not in universe, Not in universe, Householder, Householder,1394.93, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
36, Private,34,26, High school graduate, Not in universe, Married-civilian spouse present, Finance insurance and real estate, Adm support including clerical, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2282.23, Nonmover, Nonmover, Nonmover, Yes, Not in universe,5, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,94,-50000
13, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,737.22, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
24, Local government,43,10, Bachelors degree(BA AB BS), College or university, Married-civilian spouse present, Education, Professional specialty, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, West, West Virginia, Householder, Householder,3105.96, MSA to MSA, Same county, Same county, No, No,2, Not in universe, United-States, United-States, Germany, Native- Born abroad of American Parent(s),2, Not in universe,2,52,0,94,-50000
31, Private,42,30, Associates degree-occup /vocational, Not in universe, Married-A F spouse present, Medical except hospital, Other service, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,282.75,,,, Not in universe under 1 year old,,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,95,-50000
31, Self-employed-not incorporated,33,19, High school graduate, Not in universe, Married-civilian spouse present, Retail trade, Sales, White, All other, Female, Not in universe, Not in universe, PT for non-econ reasons usually FT,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1568.89,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,95,-50000
18, Private,33,19, 11th grade, High school, Never married, Retail trade, Sales, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Nonfiler, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,716.96,,,, Not in universe under 1 year old,,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,8,0,95,-50000
55, Private,41,13, Some college but no degree, Not in universe, Divorced, Hospital services, Technicians and related support, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Nonfamily householder, Householder,2750.53, Nonmover, Nonmover, Nonmover, Yes, Not in universe,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,94,-50000
39, Private,19,39, High school graduate, Not in universe, Never married, Manufacturing-nondurable goods, Transportation and material moving, Black, All other, Male, Yes, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Nonfamily householder, Householder,3109.2,,,, Not in universe under 1 year old,,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,910,95,-50000
21, Federal government,15,26, Some college but no degree, College or university, Never married, Manufacturing-durable goods, Adm support including clerical, Black, All other, Female, No, Not in universe, Full-time schedules,0,0,0, Nonfiler, Not in universe, Not in universe, Householder, Householder,1674.43,,,, Not in universe under 1 year old,,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,40,600,95,-50000
37, Not in universe,0,0, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1966.15,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,95,-50000
0, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,3794.86, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, India, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
10, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1571.83,,,, Not in universe under 1 year old,,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
20, Private,34,26, Some college but no degree, College or university, Never married, Finance insurance and real estate, Adm support including clerical, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, West, California, In group quarters, Group Quarters- Secondary individual,3531.65, MSA to MSA, Same county, Same county, No, Yes,6, Not in universe,,,, Foreign born- U S citizen by naturalization,2, Not in universe,2,8,0,94,-50000
5, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1631.81, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
7, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, Puerto Rican, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,895.83,,,, Not in universe under 1 year old,,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
9, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2752.57, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
27, Private,6,44, Less than 1st grade, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Farming forestry and fishing, White, Mexican (Mexicano), Male, No, Not in universe, Children or Armed Forces,41310,0,0, Joint both under 65, Abroad, Abroad, Other Rel 18+ ever marr RP of subfamily, Other relative of householder,1010.07, Abroad to MSA, Abroad, Abroad, No, No,1, Not in universe, Mexico, Mexico, Mexico, Foreign born- Not a citizen of U S ,0, Not in universe,2,20,0,94,-50000
3, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican (Mexicano), Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2089.55,,,, Not in universe under 1 year old,,0, Both parents present, Mexico, Mexico, Mexico, Foreign born- Not a citizen of U S ,0, Not in universe,0,0,0,95,-50000
41, Private,13,37, Some college but no degree, Not in universe, Divorced, Manufacturing-durable goods, Machine operators assmblrs & inspctrs, White, All other, Male, No, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Nonfamily householder, Householder,1602.53, Nonmover, Nonmover, Nonmover, Yes, Not in universe,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,1032,94,-50000
19, Not in universe,0,0, High school graduate, College or university, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,240, Nonfiler, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,1112.81,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,95,-50000
16, Not in universe,0,0, 9th grade, High school, Never married, Not in universe or children, Not in universe, White, Mexican-American, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1157.39,,,, Not in universe under 1 year old,,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,95,-50000
8, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,922.07,,,, Not in universe under 1 year old,,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
40, Self-employed-incorporated,39,12, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Personal services except private HH, Professional specialty, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1105.65,,,, Not in universe under 1 year old,,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,95,-50000
5, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican-American, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,335.8,,,, Not in universe under 1 year old,,0, Mother only present, Mexico, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
56, Not in universe,0,0, 7th and 8th grade, Not in universe, Divorced, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,1428.46, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
66, Not in universe,0,0, 5th or 6th grade, Not in universe, Widowed, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,2665.09,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,95,-50000
63, Not in universe,0,0, Associates degree-academic program, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,2164.31,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,95,-50000
29, Self-employed-not incorporated,45,4, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Married-civilian spouse present, Other professional services, Professional specialty, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,849.71,,,, Not in universe under 1 year old,,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,95, 50000+.
50, Not in universe,0,0, Some college but no degree, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,250, Joint both under 65, West, California, Spouse of householder, Spouse of householder,1813.39, MSA to MSA, Different region, Different state in West, No, Yes,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
24, Private,39,31, 12th grade no diploma, Not in universe, Married-civilian spouse present, Personal services except private HH, Other service, Other, Central or South American, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1326.13, Nonmover, Nonmover, Nonmover, Yes, Not in universe,2, Not in universe, El-Salvador, El-Salvador, El-Salvador, Foreign born- Not a citizen of U S ,0, Not in universe,2,8,0,94,-50000
23, Private,33,19, Some college but no degree, College or university, Never married, Retail trade, Sales, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,2583.37,,,, Not in universe under 1 year old,,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, Not in universe,2,52,0,95,-50000
74, Not in universe,0,0, 9th grade, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, South, Maine, Nonfamily householder, Householder,2721.46, NonMSA to nonMSA, Different county same state, Different county same state, No, Yes,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
32, Private,37,42, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Business and repair services, Handlers equip cleaners etc , White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2253.87,,,, Not in universe under 1 year old,,3, Not in universe, Poland, Poland, Poland, Foreign born- Not a citizen of U S ,0, Not in universe,2,52,0,95,-50000
60, Local government,43,12, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Widowed, Education, Professional specialty, White, All other, Female, Not in universe, Other job loser, Unemployed full-time,0,0,0, Single, Not in universe, Not in universe, Householder, Householder,1500.59,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,95,-50000
34, Private,11,36, High school graduate, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Machine operators assmblrs & inspctrs, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,2234.39, Nonmover, Nonmover, Nonmover, Yes, Not in universe,5, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,94,-50000
34, Private,33,26, Bachelors degree(BA AB BS), Not in universe, Never married, Retail trade, Adm support including clerical, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,1040.57, Nonmover, Nonmover, Nonmover, Yes, Not in universe,5, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,94,-50000
10, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2501.24, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
79, Not in universe,0,0, 5th or 6th grade, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Householder, Householder,1424.37, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
6, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, Other Spanish, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1066.15,,,, Not in universe under 1 year old,,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
52, Private,42,7, Prof school degree (MD DDS DVM LLB JD), Not in universe, Married-civilian spouse present, Medical except hospital, Professional specialty, White, All other, Male, No, Not in universe, Children or Armed Forces,15024,0,934, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1875.01, Nonmover, Nonmover, Nonmover, Yes, Not in universe,3, Not in universe, Scotland, United-States, United-States, Native- Born in the United States,1, Not in universe,2,52,0,94, 50000+.
53, Private,43,2, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Married-civilian spouse present, Education, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,2005.99,,,, Not in universe under 1 year old,,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,95, 50000+.
47, Private,39,32, High school graduate, Not in universe, Married-civilian spouse present, Personal services except private HH, Other service, White, All other, Female, No, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2625.77, Nonmover, Nonmover, Nonmover, Yes, Not in universe,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,425,94,-50000
3, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Grandchild <18 never marr child of subfamily RP, Other relative of householder,740.6, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
78, Not in universe,0,0, Some college but no degree, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Nonfamily householder, Householder,1669.35, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
13, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2031.79, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present,,,, Foreign born- Not a citizen of U S ,0, Not in universe,0,0,0,94,-50000
61, Not in universe,0,0, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1758.22, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
50, Private,29,41, 7th and 8th grade, Not in universe, Never married, Transportation, Handlers equip cleaners etc , White, All other, Male, Not in universe, Other job loser, Unemployed full-time,0,0,0, Single, Not in universe, Not in universe, Nonfamily householder, Householder,1749.74,,,, Not in universe under 1 year old,,3, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, Not in universe,2,26,0,95,-50000
5, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1934.1,,,, Not in universe under 1 year old,,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
51, Federal government,29,41, Some college but no degree, Not in universe, Married-civilian spouse present, Transportation, Handlers equip cleaners etc , Other, Central or South American, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1014.55, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe,, United-States,, Native- Born abroad of American Parent(s),2, Not in universe,2,26,0,94,-50000
60, Not in universe,0,0, High school graduate, Not in universe, Divorced, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Other Rel 18+ ever marr not in subfamily, Other relative of householder,1381.93,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Yes,1,0,0,95,-50000
77, Not in universe,0,0, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,431, Joint both 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1788.4,,,, Not in universe under 1 year old,,0, Not in universe, Italy, Italy, United-States, Native- Born in the United States,0, Not in universe,2,0,0,95,-50000
2, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, Asian or Pacific Islander, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,3113.74, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, India, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
17, Private,33,29, 12th grade no diploma, High school, Never married, Retail trade, Other service, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,1721,0, Single, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,985.89, Nonmover, Nonmover, Nonmover, Yes, Not in universe,2, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,94,-50000
37, Not in universe,0,0, Associates degree-academic program, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1901.77,,,, Not in universe under 1 year old,,0, Not in universe,,,, Foreign born- U S citizen by naturalization,0, Not in universe,2,0,0,95,-50000
74, Not in universe,0,0, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1059.34, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, Italy, Italy, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
28, State government,48,1, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Married-civilian spouse present, Public administration, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,484.83, Nonmover, Nonmover, Nonmover, Yes, Not in universe,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, Not in universe,2,52,0,94,-50000
6, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1582.37,,,, Not in universe under 1 year old,,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
12, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1070.73,,,, Not in universe under 1 year old,,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
59, Not in universe,0,0, Some college but no degree, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,1342, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1013.31, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
34, Private,39,32, Some college but no degree, Not in universe, Divorced, Personal services except private HH, Other service, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Nonfiler, Not in universe, Not in universe, Householder, Householder,3535.71,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,95,-50000
38, Private,15,15, High school graduate, Not in universe, Divorced, Manufacturing-durable goods, Technicians and related support, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Nonfamily householder, Householder,1619.19, Nonmover, Nonmover, Nonmover, Yes, Not in universe,3, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,94,-50000
0, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, Other, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Secondary individual, Nonrelative of householder,2258.78, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
20, Not in universe,0,0, Some college but no degree, College or university, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,4318.34, Nonmover, Nonmover, Nonmover, Yes, Not in universe,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, Not in universe,2,44,0,94,-50000
62, Private,35,31, High school graduate, Not in universe, Married-civilian spouse present, Finance insurance and real estate, Other service, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Joint one under 65 & one 65+, Not in universe, Not in universe, Householder, Householder,967.14,,,, Not in universe under 1 year old,,3, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,95,-50000
19, Private,42,26, Some college but no degree, College or university, Never married, Medical except hospital, Adm support including clerical, Asian or Pacific Islander, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,30, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,1373.0,,,, Not in universe under 1 year old,,1, Not in universe, Thailand, Thailand, United-States, Native- Born in the United States,0, Not in universe,2,15,0,95,-50000
14, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, Asian or Pacific Islander, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,530.25,,,, Not in universe under 1 year old,,0, Both parents present, South Korea, South Korea, South Korea, Foreign born- U S citizen by naturalization,0, Not in universe,0,0,0,95,-50000
36, Private,42,8, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Medical except hospital, Professional specialty, White, All other, Female, No, Not in universe, Children or Armed Forces,0,0,7500, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1503.95, Nonmover, Nonmover, Nonmover, Yes, Not in universe,2, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,1600,94,-50000
