AAGE,ACLSWKR,ADTINK,ADTOCC,AHGA,AHSCOL,AMARITL,AMJIND,AMJOCC,ARACE,AREORGN,ASEX,AUNMEM,AUNTYPE,AWKSTAT,CAPGAIN,GAPLOSS,DIVVAL,FILESTAT,GRINREG,GRINST,HHDFMX,HHDREL,MARSUPWRT,MIGMTR1,MIGMTR3,MIGMTR4,MIGSAME,MIGSUN,NOEMP,PARENT,PEFNTVTY,PEMNTVTY,PENATVTY,PRCITSHP,SEOTR,VETQVA,VETYN,WKSWORK,AHRSPAY,year,income
12, Not in universe,4,2, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1048.33, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
12, Not in universe,4,2, 9th grade, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,827.47, Nonmover, Nonmover, Nonmover, No, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,2,94,-50000
34, Private,42,10, High school graduate, Not in universe, Never married, Transportation, Transportation and material moving, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,,2, Single, Not in universe, Not in universe, Child 18+ ever marr Not in a subfamily, Child 18 or older,1848.2, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, Not in universe,2,10,0,94,-50000
11, Private,4,3, High school graduate, Not in universe, Married-civilian spouse present, Retail trade, Other service, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,864.34, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,52,0,95,-50000
3, Not in universe,4,3, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, Central or South American, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2002.87, MSA to MSA, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, Ecuador, Ecuador, Columbia, Foreign born- Not a citizen of U S ,0, Not in universe,1,0,0,95,-50000
6, Private,9,38, High school graduate, Not in universe, Never married, Retail trade, Transportation and material moving, White, All other, Male, Not in universe, Not in universe, Full-time schedules,,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,1743.8, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,25,0,94,-50000
39, Private,41,3, Some college but no degree, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Professional specialty, White, All other, Female, No, Not in universe, Full-time schedules,0,0,200, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1566.66, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,6,0,94,-50000
3, Not in universe,4,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, Puerto Rican, Female, Not in universe, Not in universe, Children or Armed Forces,,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2075.7, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Mother only present, Puerto-Rico, Puerto-Rico, United-States, Native- Born in the United States,0, Not in universe,0,20,0,95,-50000
3, Not in universe,4,2, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,2, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,492.44, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
3, Private,0,10, Associates degree-occup /vocational, Not in universe, Never married, Retail trade, Adm support including clerical, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,1747.59, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
6, Not in universe,4,2, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Midwest, Indiana, Child <18 never marr not in subfamily, Child under 18 never married,1827.04, NonMSA to nonMSA, Same county, Same county, No, No,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,52,140,94,-50000
41, Self-employed-not incorporated,4,10, High school graduate, Not in universe, Married-civilian spouse present, Agriculture, Farming forestry and fishing, White, All other, Male, Not in universe, Not in universe, Full-time schedules,,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1523.88, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,14,2,95,-50000
2, Private,17,3, High school graduate, Not in universe, Never married, Manufacturing-nondurable goods, Professional specialty, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,323,0, Head of household, Not in universe, Not in universe, Householder, Householder,1990.46, Nonmover, Nonmover, Nonmover, Yes, Not in universe,5, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,25,0,94,-50000
3, Self-employed-not incorporated,43,10, Some college but no degree, Not in universe, Married-civilian spouse present, Education, Adm support including clerical, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,2500, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1623.17, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,25,0,94,-50000
3, Not in universe,4,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,868.55, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
3, Not in universe,4,3, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,2, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2075.7, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
25, Private,4,10, Some college but no degree, Not in universe, Never married, Business and repair services, Protective services, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Single, West, Arizona, Nonfamily householder, Householder,3213.08, MSA to MSA, Same county, Same county, No, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,94,-50000
23, Private,43,29, Some college but no degree, College or university, Never married, Retail trade, Other service, Asian or Pacific Islander, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,,0, Single, Midwest, Oklahoma, Secondary individual, Householder,827.47, MSA to MSA, Same county, Same county, No, No,2, Not in universe, Vietnam, Vietnam, Vietnam, Foreign born- U S citizen by naturalization,0, Not in universe,0,0,2,94,-50000
2, Not in universe,4,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Secondary individual, Other relative of householder,2000.27, MSA to MSA, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Neither parent present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,1,0,95,-50000
3, Not in universe,3,2, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,15, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1848.2, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
1, Private,44,32, High school graduate, College or university, Married-civilian spouse present, Social services, Other service, Other, All other, Female, Not in universe, Not in universe, Full-time schedules,,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,288.69, MSA to MSA, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,2,95,-50000
2, Not in universe,7,3, High school graduate, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican-American, Male, Not in universe, Not in universe, Children or Armed Forces,0,1721,0, Single, Not in universe, Not in universe, Child 18+ ever marr Not in a subfamily, Child 18 or older,1747.59, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,3, Not in universe, Mexico, Mexico, United-States, Native- Born in the United States,0, Not in universe,0,52,0,94,-50000
3, Not in universe,3,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,2, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2075.7, Nonmover, Nonmover, Nonmover, No, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,1,0,94,-50000
3, Federal government,9,3, Some college but no degree, Not in universe, Separated, Transportation, Adm support including clerical, Other, Mexican-American, Male, Not in universe, Not in universe, Full-time schedules,914,0,0, Head of household, Not in universe, Not in universe, Householder, Householder,1743.8, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,52,0,95,-50000
3, Not in universe,4,0, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,20, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1743.8, MSA to MSA, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,4,0,95,-50000
11, Local government,9,25, Bachelors degree(BA AB BS), Not in universe, Never married, Public administration, Protective services, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Nonfamily householder, Householder,864.34, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,2,95,-50000
39, Not in universe,4,2, High school graduate, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Nonfamily householder, Householder,3213.08, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
11, Private,37,28, Bachelors degree(BA AB BS), Not in universe, Never married, Business and repair services, Protective services, Black, All other, Female, Not in universe, Not in universe, PT for econ reasons usually PT,,2547,100, Head of household, Not in universe, Not in universe, Householder, Householder,2002.87, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,1, Not in universe,0,52,0,95, 50000+.
5, Not in universe,4,3, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Nonfiler, South, North Dakota, Child <18 never marr not in subfamily, Child under 18 never married,1024.21, NonMSA to nonMSA, Same county, Same county, No, Yes,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,140,94,-50000
15, Not in universe,0,2, 9th grade, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,310.98, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,1,2,94,-50000
4, Not in universe,4,2, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,,2, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,868.55, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
6, Private,37,10, Bachelors degree(BA AB BS), Not in universe, Never married, Business and repair services, Protective services, Other, All other, Male, No, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,459.98, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,6,0,94,-50000
37, Private,31,3, Some college but no degree, Not in universe, Married-civilian spouse present, Retail trade, Sales, Other, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1391.12, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, India, Foreign born- Not a citizen of U S ,0, Not in universe,0,6,0,94,-50000
11, Federal government,4,3, High school graduate, Not in universe, Married-civilian spouse present, Public administration, Adm support including clerical, White, NA, Male, Not in universe, Not in universe, Full-time schedules,3464,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1571.0, MSA to MSA, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,6, Not in universe, Puerto-Rico, Mexico, Columbia, Foreign born- Not a citizen of U S ,0, Not in universe,1,0,0,94,-50000
0, Private,17,4, 9th grade, Not in universe, Married-civilian spouse present, Retail trade, Handlers equip cleaners etc , White, Mexican (Mexicano), Male, Not in universe, Not in universe, Children or Armed Forces,2961,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,530.25, Nonmover, Nonmover, Nonmover, Yes, Not in universe,1, Not in universe, Mexico, Mexico, Mexico, Foreign born- Not a citizen of U S ,0, Not in universe,0,50,0,94,-50000
4, Not in universe,0,2, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,2, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1858.27, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,2,94,-50000
2, Private,33,2, Some college but no degree, Not in universe, Never married, Retail trade, Other service, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Single, Midwest, Indiana, Grandchild 18+ never marr not in subfamily, Other relative of householder,2797.74, MSA to MSA, Same county, Same county, No, No,3, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,25,2,94,-50000
12, Not in universe,0,2, Children, Not in universe, Never married, Not in universe or children, Not in universe, Other, All other, Female, Not in universe, Not in universe, Children or Armed Forces,,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1827.04, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Foreign born- U S citizen by naturalization,0, Not in universe,0,2,0,95,-50000
14, Not in universe,4,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2000.27, MSA to MSA, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
11, Private,4,9, 9th grade, High school, Never married, Retail trade, Other service, White, All other, Female, No, Not in universe, Children or Armed Forces,0,,2, Nonfiler, Midwest, Virginia, Child <18 never marr not in subfamily, Child under 18 never married,1788.4, MSA to MSA, Same county, Same county, No, No,0, Father only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,8,0,94,-50000
3, Not in universe,1,2, Children, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1419.89, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
3, Not in universe,4,3, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, South, North Dakota, Child <18 never marr not in subfamily, Child under 18 never married,803.59, NonMSA to nonMSA, Same county, Same county, No, Yes,2, Both parents present, United-States, United-States, Japan, Native- Born abroad of American Parent(s),0, Not in universe,0,0,0,94,-50000
4, Local government,4,10, High school graduate, Not in universe, Married-civilian spouse present, Public administration, Adm support including clerical, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,2, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1571.0, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,1, Not in universe, United-States, Canada, United-States, Native- Born in the United States,0, Not in universe,0,52,0,94,-50000
2, Private,37,32, High school graduate, Not in universe, Married-spouse absent, Manufacturing-nondurable goods, Machine operators assmblrs & inspctrs, White, Central or South American, Female, Not in universe, Not in universe, Children or Armed Forces,0,,0, Head of household, Northeast, New Mexico, Child 18+ ever marr RP of subfamily, Child 18 or older,288.69, MSA to MSA, Same county, Same county, No, No,0, Not in universe, Dominican-Republic, Dominican-Republic, Dominican-Republic, Foreign born- Not a citizen of U S ,0, Not in universe,0,0,0,94,-50000
3, Not in universe,0,0, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, Asian or Pacific Islander, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,2, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1743.8, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, Taiwan, Taiwan, Taiwan, Foreign born- Not a citizen of U S ,0, Not in universe,0,0,2,94,-50000
3, Not in universe,4,2, Children, Not in universe, Never married, Not in universe or children, Not in universe, Black, Puerto Rican, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,2, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1105.65, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,2,94,-50000
5, Federal government,4,6, Doctorate degree(PhD EdD), Not in universe, Married-civilian spouse present, Education, Professional specialty, Asian or Pacific Islander, All other, Male, Not in universe, Not in universe, Children or Armed Forces,15024,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,951.66, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, Vietnam, Vietnam, Vietnam, Foreign born- Not a citizen of U S ,0, Not in universe,2,0,0,94,-50000
10, Private,41,38, High school graduate, Not in universe, Never married, Business and repair services, Transportation and material moving, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Single, South, California, Secondary individual, Nonrelative of householder,1566.66, MSA to MSA, Same county, Same county, No, Yes,3, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,20,0,94,-50000
3, Not in universe,3,3, High school graduate, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,,2, Single, Not in universe, Not in universe, Nonfamily householder, Householder,803.59, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,1,0,0,95,-50000
3, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2752.81, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Father only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
11, Private,4,3, High school graduate, Not in universe, Married-civilian spouse present, Retail trade, Professional specialty, White, All other, Female, Not in universe, Not in universe, Full-time schedules,,,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1206.22, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
11, Private,41,3, High school graduate, Not in universe, Separated, Manufacturing-nondurable goods, Machine operators assmblrs & inspctrs, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Child 18+ ever marr Not in a subfamily, Child 18 or older,5634.92, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,2,94,-50000
3, Private,11,18, Bachelors degree(BA AB BS), Not in universe, Never married, Manufacturing-durable goods, Sales, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Secondary individual, Nonrelative of householder,868.55, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,52,0,94, 50000+.
3, Private,31,3, High school graduate, Not in universe, Married-civilian spouse present, Business and repair services, Machine operators assmblrs & inspctrs, Other, All other, Female, Not in universe, Other job loser, Full-time schedules,0,0,15, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,990.79, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,1,0,0,94,-50000
37, Private,32,10, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Never married, Wholesale trade, Executive admin and managerial, White, All other, Male, No, Not in universe, Children or Armed Forces,914,,33, Single, Not in universe, Not in universe, Nonfamily householder, Householder,1605.47, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,52,0,94,-50000
4, Private,4,36, Associates degree-occup /vocational, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Machine operators assmblrs & inspctrs, White, Other Spanish, Male, Not in universe, Not in universe, Full-time schedules,,0,4, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1788.4, MSA to MSA, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,20,0,94,-50000
3, Not in universe,4,2, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,,0,250, Joint both 65+, Not in universe, Not in universe, Householder, Householder,827.47, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,1,0,94,-50000
39, Private,42,24, High school graduate, Not in universe, Married-civilian spouse present, Medical except hospital, Adm support including clerical, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1743.8, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,25,0,95,-50000
3, Not in universe,0,3, Children, Not in universe, Never married, Not in universe or children, Not in universe, Other, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,457.91, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
64, Private,17,24, 9th grade, Not in universe, Separated, Finance insurance and real estate, Farming forestry and fishing, Black, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,2, Single, Not in universe, Not in universe, Nonfamily householder, Householder,803.59, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,5, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,1,51,0,94,-50000
21, Private,4,1, Some college but no degree, College or university, Never married, Retail trade, Sales, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,1743.8, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, Italy, Mexico, Foreign born- U S citizen by naturalization,0, Not in universe,1,0,0,94,-50000
3, Not in universe,4,2, Some college but no degree, High school, Never married, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Nonfiler, South, Missouri, Child 18+ never marr Not in a subfamily, Child 18 or older,1433.34, MSA to MSA, Different county same state, Different county same state, No, Yes,0, Not in universe, United-States, United-States, Philippines, Native- Born abroad of American Parent(s),0, Not in universe,0,0,2,94,-50000
6, Not in universe,0,0, 5th or 6th grade, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, Other, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Nonfiler, Not in universe, Not in universe, Householder, Householder,1743.8, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, Iran, Iran, Iran, Foreign born- Not a citizen of U S ,0, Not in universe,1,0,0,94,-50000
36, Not in universe,4,7, High school graduate, Not in universe, Separated, Not in universe or children, Not in universe, Other, Puerto Rican, Female, Not in universe, Not in universe, Not in labor force,0,,2, Nonfiler, Not in universe, Not in universe, Householder, Householder,842.41, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,3, Not in universe, Dominican-Republic, Dominican-Republic, Dominican-Republic, Foreign born- U S citizen by naturalization,0, Not in universe,0,0,0,95,-50000
4, Not in universe,4,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,,0,2, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1433.34, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,1,2,94,-50000
28, Private,31,3, 11th grade, Not in universe, Never married, Business and repair services, Sales, Other, All other, Male, Not in universe, Not in universe, Full-time schedules,,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,868.55, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,1, Not in universe, Puerto-Rico, United-States, United-States, Native- Born in the United States,0, Not in universe,1,52,0,94,-50000
