AAGE,ACLSWKR,ADTINK,ADTOCC,AHGA,AHSCOL,AMARITL,AMJIND,AMJOCC,ARACE,AREORGN,ASEX,AUNMEM,AUNTYPE,AWKSTAT,CAPGAIN,GAPLOSS,DIVVAL,FILESTAT,GRINREG,GRINST,HHDFMX,HHDREL,MARSUPWRT,MIGMTR1,MIGMTR3,MIGMTR4,MIGSAME,MIGSUN,NOEMP,PARENT,PEFNTVTY,PEMNTVTY,PENATVTY,PRCITSHP,SEOTR,VETQVA,VETYN,WKSWORK,AHRSPAY,year,income
2, Not in universe,4,3,, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,,, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,4,0,94,
4, Not in universe,0,0, Children, Not in universe,, Not in universe or children, Not in universe, White, All other, Male,, Not in universe, Children or Armed Forces,0,,0, Nonfiler, Not in universe, Not in universe,, Child under 18 never married,1148.45, Nonmover, Nonmover,,, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,,8,0,94,-50000
9, Not in universe,,, Some college but no degree, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male,, Not in universe, Not in labor force,0,0,0, Joint one under 65 & one 65+, Not in universe, Not in universe, Householder, Householder,1897.4,,,, Not in universe under 1 year old,,0, Not in universe,,, United-States, Native- Born in the United States,0, No,1,41,0,95,-50000
2, Private,4,,, Not in universe, Married-civilian spouse present, Medical except hospital,, White, Mexican-American, Female, Not in universe, Not in universe, Full-time schedules,0,0,, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2047.49,,,, Not in universe under 1 year old,,, Not in universe, Mexico, Mexico, Mexico,,0, Not in universe,2,52,0,94,
, Not in universe,0,0, Children, Not in universe,, Not in universe or children, Not in universe, Other,, Male, Not in universe, Not in universe,,0,0,, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily,,998.8,,,, Not in universe under 1 year old,,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,, Not in universe,,,0,94,-50000
2,,30,3, 11th grade, Not in universe, Divorced, Retail trade, Other service, White, All other, Female, Not in universe, Re-entrant, Unemployed full-time,0,0,0, Nonfiler, Not in universe, Not in universe, Householder, Householder,1789.84,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,,4,,94,-50000
7, Not in universe,4,3, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, Other, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Spouse of householder, Spouse of householder,964.18,,,, Not in universe under 1 year old,,1, Not in universe,, United-States, United-States, Native- Born in the United States,, Not in universe,2,,0,94,-50000
7, Not in universe,,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, Asian or Pacific Islander, All other, Male, Not in universe, Not in universe, Children or Armed Forces,,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1331.15, Nonmover, Nonmover, Nonmover, No, Not in universe,, Both parents present,, South Korea, United-States,,0, Not in universe,0,4,0,94,-50000
2, State government,43,,, Not in universe,, Education,, White, All other, Male,, Not in universe, Full-time schedules,,0,500, Single,, Not in universe,, Householder,2047.49,,,, Not in universe under 1 year old,,0,,, United-States, United-States, Native- Born in the United States,,,2,4,0,95, 50000+.
, Not in universe,4,,, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, Mexican (Mexicano), Male,, Not in universe, Children or Armed Forces,0,,0, Nonfiler, Not in universe, Not in universe, Householder, Householder,926.71, Nonmover,, Nonmover,, Not in universe,, Not in universe, Mexico, Mexico, Mexico, Foreign born- U S citizen by naturalization,, Not in universe,2,4,0,94,-50000
, Not in universe,,3, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,,0,,, Not in universe, Not in universe,, Spouse of householder,1580.79,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,4,,95,-50000
4, Private,4,25, High school graduate, Not in universe, Married-civilian spouse present, Retail trade, Other service, White, All other, Female, No, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder,,1775.33, Nonmover, Nonmover, Nonmover, No, Not in universe,, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0,,0,4,500,,-50000
2, Never worked,4,0, Bachelors degree(BA AB BS), Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, New entrant, Unemployed full-time,0,0,0, Nonfiler, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,2540.3,,,, Not in universe under 1 year old,,, Not in universe, United-States,, United-States, Native- Born in the United States,0, Not in universe,0,4,,94,-50000
2, Private,4,35, Associates degree-occup /vocational, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Precision production craft & repair, White, All other, Male, No, Not in universe, Children or Armed Forces,0,0,500, Joint both under 65, Not in universe, Not in universe, Householder,,1771.12, Nonmover, Nonmover, Nonmover, Yes, Not in universe,4, Not in universe, Poland, Poland, Poland, Foreign born- U S citizen by naturalization,, Not in universe,0,5,525,94,-50000
, Not in universe,4,, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male,,, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,370.89,,,, Not in universe under 1 year old,,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,, Not in universe,0,12,,94,-50000
1, Private,30,34, High school graduate, Not in universe, Married-civilian spouse present, Communications, Adm support including clerical, White, All other, Female,, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe,, Spouse of householder, Spouse of householder,1687.15,,,, Not in universe under 1 year old,,0,,, United-States, United-States, Native- Born in the United States,,,,4,0,94,-50000
51, Not in universe,,3, Associates degree-academic program, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White,,, Not in universe, Not in universe, Not in labor force,0,0,1000, Joint one under 65 & one 65+, Not in universe, Not in universe,, Spouse of householder,610.1,,,, Not in universe under 1 year old,,0, Not in universe,, England, England, Foreign born- Not a citizen of U S ,0, Not in universe,0,4,,94,-50000
1,,,3, Some college but no degree, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe,, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Joint one under 65 & one 65+, Not in universe, Not in universe, Householder, Householder,202.83, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States,, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
8, Not in universe,4,,, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1556.51, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,4,0,94,-50000
2,,4,, Less than 1st grade, Not in universe, Married-spouse absent, Not in universe or children, Not in universe, Other, Mexican (Mexicano), Female, Not in universe, Not in universe, Not in labor force,,0,0, Nonfiler, Not in universe, Not in universe,, Householder,610.1,,,, Not in universe under 1 year old,,0, Not in universe, Mexico, Mexico, Mexico, Foreign born- Not a citizen of U S ,0, Not in universe,,4,0,94,-50000
1, Not in universe,,, Children, Not in universe, Never married, Not in universe or children, Not in universe,, All other, Male, Not in universe, Not in universe, Children or Armed Forces,,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,370.89, Nonmover,,, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,, Not in universe,0,4,0,94,-50000
9, Not in universe,4,3, Children, Not in universe, Never married, Not in universe or children, Not in universe, Black,, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 ever married,1398.02,,,, Not in universe under 1 year old,,0, Mother only present, United-States, United-States,, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
8, Not in universe,,3, Children, Not in universe, Never married,, Not in universe, White, All other,,, Not in universe, Children or Armed Forces,,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,926.71, Nonmover, Nonmover, Nonmover, Yes, Not in universe,, Both parents present, Iran, England, United-States, Native- Born in the United States,, Not in universe,0,4,0,94,-50000
, Private,4,36, High school graduate, Not in universe, Married-civilian spouse present,, Adm support including clerical, White, All other, Female, No, Not in universe, Full-time schedules,0,,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,998.8,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,4,475,,-50000
1, Private,4,, High school graduate, Not in universe, Never married, Business and repair services, Machine operators assmblrs & inspctrs, White,,, No, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Secondary individual, Nonrelative of householder,2267.0,,,, Not in universe under 1 year old,,, Not in universe, United-States, United-States, United-States, Native- Born in the United States,, Not in universe,,,525,95,-50000
, Self-employed-incorporated,,3, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Other professional services, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65,, Not in universe, Spouse of householder, Spouse of householder,1084.99,,,, Not in universe under 1 year old,,, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,,0,94, 50000+.
1, Not in universe,4,3, 7th and 8th grade, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,,0,500, Single, Not in universe, Not in universe, Nonfamily householder, Householder,1679.7,,,, Not in universe under 1 year old,,0, Not in universe, Greece,,, Native- Born in the United States,0, Not in universe,0,4,0,94,-50000
1, Not in universe,,, Some college but no degree, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Male,, Not in universe, Not in labor force,0,,0, Single,, Not in universe, Nonfamily householder,,237.67,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,,,0,94,-50000
40, Not in universe,4,, Less than 1st grade, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,,0,0, Nonfiler, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,2229.69, Nonmover, Nonmover,, No, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,,94,-50000
68, Private,4,21, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Never married,,,, All other, Female, No, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe,, Householder,249.9, Nonmover, Nonmover, Nonmover, Yes, Not in universe,, Not in universe, United-States, United-States, United-States,,0, Not in universe,0,12,,94,-50000
2, Not in universe,4,3, Children, Not in universe, Never married, Not in universe or children, Not in universe, White,, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0,, Not in universe,, Child <18 never marr not in subfamily, Child under 18 never married,1934.1,,,, Not in universe under 1 year old,,0, Mother only present, Mexico, El-Salvador,, Native- Born in the United States,0, Not in universe,0,4,0,94,-50000
2, State government,2,36, 9th grade, Not in universe, Married-civilian spouse present, Medical except hospital, Machine operators assmblrs & inspctrs, White, All other, Male, No, Not in universe, Children or Armed Forces,0,0,0, Joint one under 65 & one 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,, Not in universe,,12,0,94,-50000
1,,50,3, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Public administration, Professional specialty, White, All other,, Not in universe, Not in universe, PT for non-econ reasons usually FT,0,0,, Joint both under 65, Not in universe, Not in universe, Householder, Householder,711.56,,,, Not in universe under 1 year old,,0, Not in universe,, United-States, United-States,,0, Not in universe,0,4,,94, 50000+.
31, Private,33,33, Bachelors degree(BA AB BS), Not in universe,, Retail trade, Precision production craft & repair, White,,, No, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Nonfamily householder, Householder,867.1, Nonmover, Nonmover, Nonmover, Yes, Not in universe,2, Not in universe, United-States,, United-States, Native- Born in the United States,, Not in universe,0,5,975,94,-50000
5, Not in universe,4,3, 9th grade, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe,,0,0,0,, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,370.89,,,, Not in universe under 1 year old,,, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0,,,20,0,94,-50000
57, Not in universe,4,3, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe,,0,,0, Joint both under 65, Not in universe,, Spouse of householder, Spouse of householder,1687.15, Nonmover, Nonmover, Nonmover, Yes, Not in universe,, Not in universe, United-States,, United-States, Native- Born in the United States,0, Not in universe,0,12,,94,-50000
1, Private,4,3, Some college but no degree, Not in universe, Married-civilian spouse present, Utilities and sanitary services, Technicians and related support,, All other,, No, Not in universe, Children or Armed Forces,0,0,?, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2930.85, Nonmover, Nonmover, Nonmover, No, Not in universe,, Not in universe, United-States, United-States,, Native- Born in the United States,0, Not in universe,0,0,0,94,
34, Private,30,, Associates degree-academic program, Not in universe, Married-civilian spouse present,, Executive admin and managerial, White, All other, Female, No, Not in universe, Full-time schedules,0,,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2366.11,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States,, Native- Born in the United States,0, Not in universe,,12,0,94,-50000
1, Not in universe,0,3, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican-American,, Not in universe, Not in universe, Children or Armed Forces,0,,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1687.71,,,, Not in universe under 1 year old,,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,4,0,95,
47, Local government,31,,, Not in universe, Married-civilian spouse present, Hospital services, Professional specialty, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,150, Joint both under 65, Not in universe, Not in universe, Householder, Householder,873.2,,,, Not in universe under 1 year old,,, Not in universe, United-States, United-States,, Native- Born in the United States,0,,0,12,,95,-50000
, Not in universe,?,3,, Not in universe, Never married, Not in universe or children,, Amer Indian Aleut or Eskimo, All other, Male, Not in universe, Not in universe, Children or Armed Forces,,0,, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1125.37,,,, Not in universe under 1 year old,,0, Mother only present, Puerto-Rico, United-States, United-States, Native- Born in the United States,0, Not in universe,,,0,94,-50000
3, Private,35,26, Some college but no degree, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods,,, All other, Female, Not in universe, Not in universe, Full-time schedules,0,,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,249.9,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,, Not in universe,0,12,0,94,-50000
1, Private,4,26, 10th grade, High school, Never married, Entertainment, Adm support including clerical, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Single,, Not in universe, Child <18 never marr not in subfamily, Child under 18 ever married,1480.99,,,, Not in universe under 1 year old,,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,,94,-50000
1, Not in universe,4,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, Asian or Pacific Islander, All other, Male, Not in universe, Not in universe, Children or Armed Forces,,,0, Nonfiler, Abroad, Abroad, Child <18 never marr not in subfamily, Child under 18 never married,1054.34, Abroad to nonMSA, Abroad, Abroad, No,,0, Both parents present,, Vietnam, Vietnam, Foreign born- Not a citizen of U S ,, Not in universe,,8,0,,-50000
, Not in universe,4,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,921.44,,,, Not in universe under 1 year old,,0, Mother only present,, United-States, United-States,,, Not in universe,,,,94,-50000
35, Private,,3, Bachelors degree(BA AB BS), Not in universe, Never married, Business and repair services, Adm support including clerical, Black, All other, Female, Not in universe, Other job loser, Children or Armed Forces,0,,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,688.94, Nonmover, Nonmover, Nonmover, Yes, Not in universe,, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,,26,,94,-50000
, Private,29,36, Associates degree-academic program, Not in universe, Never married, Transportation,, White,, Female, Yes, Not in universe, Children or Armed Forces,401,0,, Single, Not in universe,, Nonfamily householder, Householder,, Nonmover, Nonmover, Nonmover, Yes, Not in universe,, Not in universe,, United-States, United-States, Native- Born in the United States,0, Not in universe,0,4,1625,94,
1, Not in universe,0,, Children, Not in universe, Never married, Not in universe or children,, White,, Male,, Not in universe, Children or Armed Forces,0,0,, Nonfiler, Not in universe, Not in universe, Grandchild <18 never marr child of subfamily RP, Other relative of householder,1788.4,,,, Not in universe under 1 year old,,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,,95,-50000
3, Not in universe,?,3, Some college but no degree,,, Not in universe or children,, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Joint one under 65 & one 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1591.79,,,,,,0, Not in universe, Poland,, United-States, Native- Born in the United States,2, Not in universe,0,4,,94,-50000
1, Not in universe,,0, 10th grade, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, Amer Indian Aleut or Eskimo, All other, Male, Not in universe,, Children or Armed Forces,0,0,0, Joint both under 65, South, Florida, Spouse of householder, Spouse of householder,448.21, MSA to MSA,, Same county, No, Yes,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,1, Not in universe,2,,,94,-50000
, Not in universe,0,3, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White,, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,,,,, Not in universe under 1 year old,,, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,48,0,94,-50000
5, Private,30,3, High school graduate, Not in universe, Married-civilian spouse present, Retail trade, Other service, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1743.8,,,, Not in universe under 1 year old,,, Not in universe, United-States, United-States,, Native- Born in the United States,0, Not in universe,,,,94,-50000
7, Not in universe,4,3, Bachelors degree(BA AB BS), Not in universe, Divorced, Not in universe or children, Not in universe, Other, All other, Male, Not in universe, Not in universe,,0,0,0, Head of household, Not in universe, Not in universe, RP of unrelated subfamily, Nonrelative of householder,249.9,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,,4,0,94,-50000
38, Private,35,26, Some college but no degree, Not in universe, Divorced, Finance insurance and real estate, Adm support including clerical,, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Midwest, Ohio, Child 18+ ever marr Not in a subfamily,,202.83,, Same county, Same county, No, No,, Not in universe,, United-States, United-States, Native- Born in the United States,0, Not in universe,2,15,0,,-50000
7, Local government,4,3, High school graduate, Not in universe, Married-civilian spouse present, Hospital services, Other service, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, South, Maine, Householder, Householder,3216.94, NonMSA to nonMSA, Same county, Same county, No,,, Not in universe, United-States, United-States, United-States,,0, Not in universe,,0,0,,-50000
6, Not in universe,,3, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male,, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1836.86, Nonmover, Abroad, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,,0,,-50000
1, Not in universe,4,0, Children, Not in universe, Never married, Not in universe or children,, White, Central or South American,, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1743.8,,,, Not in universe under 1 year old,,0, Both parents present, Mexico, Mexico, United-States, Native- Born in the United States,0, Not in universe,0,0,,94,-50000
1, Not in universe,4,3,, Not in universe, Married-civilian spouse present,, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,,0, Joint both 65+, Not in universe, Not in universe, Householder, Householder,1699.02,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,39,0,,-50000
1, Private,4,3, High school graduate, Not in universe, Married-civilian spouse present, Business and repair services, Precision production craft & repair, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1550.51,,,, Not in universe under 1 year old,,0, Not in universe, United-States, United-States, United-States,,0, Not in universe,,41,0,94,-50000
, Self-employed-not incorporated,4,, Associates degree-occup /vocational, Not in universe,,, Precision production craft & repair, White,, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Secondary individual,,2125.99,,,, Not in universe under 1 year old,,,, United-States, United-States,, Native- Born in the United States,2, Not in universe,,41,,94,-50000
1, Not in universe,4,7, High school graduate, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,,0,0, Nonfiler, Not in universe, Not in universe,, Householder,394.98, Nonmover, Nonmover, Nonmover,, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,,0,94,-50000
6, Not in universe,4,3, Some college but no degree, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,, Nonfiler, Not in universe, Not in universe, Householder, Householder,249.9,,,, Not in universe under 1 year old,,0, Not in universe, Trinadad&Tobago, Trinadad&Tobago, Trinadad&Tobago, Foreign born- U S citizen by naturalization,0, Not in universe,0,4,,,-50000
17, Private,30,3,, High school, Never married, Retail trade, Other service, White, All other, Female, Not in universe, Re-entrant, Unemployed part- time,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,370.89,,,, Not in universe under 1 year old,,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,,0,,95,-50000
3, Not in universe,0,3, Children, Not in universe,, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily,,862.07, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,,,0,94,-50000
7, Not in universe,4,3, Children, Not in universe,, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe,,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 ever married,1743.8,,,, Not in universe under 1 year old,,0,,, United-States, United-States, Native- Born in the United States,0, Not in universe,0,4,0,,-50000
1, Federal government,4,, Some college but no degree, Not in universe, Married-civilian spouse present,, Technicians and related support,, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,723.38, Nonmover, Nonmover, Nonmover, Yes,,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,5,0,94,
2, Not in universe,4,3, Children, Not in universe, Never married,, Not in universe,,, Male, Not in universe, Not in universe, Children or Armed Forces,,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,202.83, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,4,,94,
9, Private,42,3, High school graduate, Not in universe, Married-civilian spouse present, Medical except hospital, Technicians and related support, White, Mexican-American, Female, No, Not in universe, Full-time schedules,,,0, Joint both under 65,, Not in universe, Spouse of householder, Spouse of householder,1125.93,,,,,,6, Not in universe, United-States, United-States,, Native- Born in the United States,1,,?,,0,94,-50000
2, Not in universe,0,3, 5th or 6th grade, Not in universe, Widowed, Not in universe or children, Not in universe, Black,,, Not in universe, Not in universe,,0,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,, Nonmover, Nonmover,, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,,0,,
2, Never worked,33,3, 9th grade, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Female, Not in universe, New entrant, Unemployed full-time,0,,0, Nonfiler, Not in universe, Not in universe, Householder, Householder,249.9,,,, Not in universe under 1 year old,,, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,4,0,94,-50000
, Local government,31,3,, Not in universe, Married-civilian spouse present, Education, Other service, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe,, Spouse of householder, Spouse of householder,, Nonmover, Nonmover, Nonmover, Yes,,, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,94,-50000
19, Not in universe,4,,,, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe,,0,0,0,, Not in universe, Not in universe, Grandchild 18+ never marr not in subfamily,,1381.93, Nonmover, Nonmover, Nonmover, No, Not in universe,0, Not in universe, United-States,, United-States, Native- Born in the United States,0, Not in universe,2,0,,,-50000
1, Not in universe,0,3, 10th grade, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,2878.94,,,, Not in universe under 1 year old,,, Not in universe, United-States, United-States, United-States, Native- Born in the United States,, Not in universe,0,4,0,94,-50000
, Private,41,, Associates degree-occup /vocational, Not in universe, Married-civilian spouse present, Hospital services, Technicians and related support, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2265.07, Nonmover, Nonmover, Nonmover, Yes, Not in universe,, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,4,0,94,-50000
1, Not in universe,4,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe,,0,0,0, Nonfiler, Not in universe, Not in universe,, Child under 18 never married,, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,,4,,94,-50000
12, Not in universe,4,3, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,826.7,,,, Not in universe under 1 year old,,, Mother only present, United-States, United-States, United-States, Native- Born in the United States,, Not in universe,0,4,0,94,
