AAGE,ACLSWKR,ADTINK,ADTOCC,AHGA,AHSCOL,AMARITL,AMJIND,AMJOCC,ARACE,AREORGN,ASEX,AUNMEM,AUNTYPE,AWKSTAT,CAPGAIN,GAPLOSS,DIVVAL,FILESTAT,GRINREG,GRINST,HHDFMX,HHDREL,MARSUPWRT,MIGMTR1,MIGMTR3,MIGMTR4,MIGSAME,MIGSUN,NOEMP,PARENT,PEFNTVTY,PEMNTVTY,PENATVTY,PRCITSHP,SEOTR,VETQVA,VETYN,WKSWORK,AHRSPAY,year,income
35, Private,35,35, High school graduate, Not in universe, Never married, Manufacturing-nondurable goods, Not in universe, White, All other, Male, Not in universe, Job leaver, Unemployed full-time,0,0,0, Single, Not in universe, Not in universe, Secondary individual, Nonrelative of householder,1640.1, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0,95,-50000
44, Not in universe,01,01, Some college but no degree, Not in universe, Married-civilian spouse present, Construction, Not in universe, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Householder, Householder,1870.00, Not in universe, Not in universe, Not in universe, No, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,01,0,95, 50000+.
30, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican-American, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1926.19, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0,94,-50000
9, Not in universe,0,0, High school graduate, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2554.07, Nonmover, Not in universe, Not in universe, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Foreign born- U S citizen by naturalization,0, Not in universe,0,0,0,94,-50000
01, Not in universe,01,01, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, No, Not in universe, Children or Armed Forces,0,0,00, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Householder,0000.00, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,01,0000,94,-50000
9, Not in universe,0,01, Children, Not in universe, Married-A F spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0000, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2005.88, Nonmover, Nonmover, Nonmover, No, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0,94,-50000
40, Private,16,16, High school graduate, High school, Married-civilian spouse present, Wholesale trade, Sales, White, All other, Male, No, Not in universe, Unemployed part- time,0,0,20, Single, Not in universe, Not in universe, Householder, Householder,000.00, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,W,95, 50000+.
33, Private,33,33, High school graduate, High school, Never married, Retail trade, Sales, White, All other, Female, No, New entrant, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Householder, Householder,1926.09, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, Italy, Italy, United-States, Native- Born in the United States,0, No,0,52,1000,94, 50000+.
0, Not in universe,0,0,High school graduate,High school,Never married,Not in universe or children, Not in universe, White, All other, Female,No, Not in universe, Children or Armed Forces,0,0,0,Single, Not in universe,Not in universe,Child <18 never marr not in subfamily,Child under 18 never married,1988.24,Nonmover,Nonmover, Nonmover, Yes,No,0, Both parents present,United-States, United-States, United-States,Native- Born in the United States,0,No,0,0,0,94,-50000
29, Private,29,26,High school graduate,High school, Married-civilian spouse present, Transportation,Not in universe,White, NA, Female,No,Not in universe, Full-time schedules,0,0,1, Joint both under 65,Not in universe, Not in universe, Spouse of householder,Spouse of householder,8558.31,Not in universe,Not in universe,Not in universe, Not in universe under 1 year old,No,6,Both parents present, United-States, United-States,United-States,Native- Born in the United States,0,No,2,0,0,95,50000+.
33,Private,28,28, Some college but no degree,Not in universe, Never married, Retail trade, Protective services,White,All other,Male, Not in universe,Not in universe, Children or Armed Forces,0,0,0, Single, Northeast, North Carolina, Child 18+ never marr Not in a subfamily,Child 18 or older,2332.64,MSA to MSA, Different county same state,Same county, No, No,0,Both parents present, United-States,United-States,United-States, Native- Born in the United States,2, Not in universe,2,40,1000,94,-50000
95, Not in universe,43,0, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Education, Professional specialty, White, Mexican-American, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,826.86, Nonmover, Not in universe, Not in universe, No, No,5, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,2,52,0,95,-50000
35, Private,32,18,High school graduate,Not in universe, Married-civilian spouse present, Wholesale trade,Not in universe,White, All other, Male, Yes, Not in universe,Full-time schedules,0,0,100, Joint both under 65,Not in universe, Not in universe,Householder,Householder,2293.38,Not in universe,Not in universe,Not in universe, Not in universe under 1 year old,Not in universe,4,Not in universe, United-States, United-States,United-States, Native- Born in the United States,0, Not in universe,2,2,0,95,50000+.
25,Not in universe,0,0,High school graduate, Not in universe, Never married,Not in universe or children,Not in universe, White, All other, Female, Not in universe, Not in universe,Not in labor force,0,0,0, Nonfiler, South,Texas, Grandchild <18 never marr not in subfamily, Other relative of householder,3191.24,Nonmover, Different state same division, Different state in South,No,No,0, Neither parent present,United-States,United-States, United-States,Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
27, Local government,01,01, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Education, Professional specialty, White, All other, Female, No, Not in universe, PT for econ reasons usually FT,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,064.00, Nonmover, Same county, Same county, Yes, No,4, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,01,5000,94,50000
30,Not in universe,0,0, 5th or 6th grade,Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe,White, All other, Male,No,Not in universe,Not in labor force,0,0,0, Joint both 65+,Midwest, Not in universe,Householder, Householder,1394.93, Nonmover, Nonmover, Nonmover, Yes,No,0, Not in universe, United-States, United-States, United-States,Native- Born in the United States,0, Not in universe,2,0,0,94,50000+.
36, Private,34,26, High school graduate, High school, Married-civilian spouse present, Finance insurance and real estate, Adm support including clerical, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2282.23, Nonmover, Nonmover, Nonmover, No, Not in universe,5, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,2,52,0,94,-50000
01, Not in universe,0,01,High school graduate, Not in universe,Never married,Not in universe or children,Not in universe, White, All other,Female,No,Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe,California, Child <18 never marr not in subfamily,Child under 18 never married,000.00, Nonmover,Nonmover, Nonmover, Yes,No,0, Both parents present, United-States,United-States, United-States,Native- Born in the United States,0, Not in universe,0,0,000,94,-50000
24, Not in universe,43,01, Bachelors degree(BA AB BS), College or university, Married-civilian spouse present, Education, Professional specialty, White, All other, Male, No, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, South, West Virginia, Householder, Householder,310.00, MSA to MSA, Same county, Same county, No, No,0, Both parents present, United-States, United-States, United-States, Native- Born abroad of American Parent(s),2, No,2,52,52,94,-50000
31,Not in universe,30,30, Associates degree-occup /vocational, Not in universe, Married-A F spouse present,Medical except hospital,Other service,White, All other, Female,Not in universe, Not in universe,Not in labor force,0,0,0,Joint both under 65,Not in universe,Not in universe, Spouse of householder, Spouse of householder,282.05,Not in universe,Not in universe,Not in universe,No,No,1, Not in universe, United-States, United-States,United-States,Native- Born in the United States,0, Not in universe,0,52,0,95,-50000
03, Self-employed-not incorporated,03,19, High school graduate, Not in universe, Married-civilian spouse present, Retail trade, Sales, White, All other, Female, No, Not in universe, PT for non-econ reasons usually FT,0,0,01, Single, Not in universe, Not in universe, Householder, Householder,000.00, Nonmover, Not in universe, Not in universe, No, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,01,0,95,-50000
18, Not in universe,33,19, 11th grade, High school, Never married, Retail trade, Sales, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Nonfiler, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,716.96, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,8,0,95,-50000
55,Not in universe,01,13, Some college but no degree, Not in universe, Divorced,Hospital services, Technicians and related support, White, All other,Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe,Nonfamily householder,Householder,527.50,Nonmover,Not in universe, Nonmover,Yes, Not in universe,4,Not in universe, United-States, United-States,United-States,Native- Born in the United States,0,Not in universe,0,01,0,95,-50000
39, Private,01,01, High school graduate, Not in universe, Never married, Manufacturing-nondurable goods,Transportation and material moving, Black,All other,Male,Yes,Not in universe, Full-time schedules,0,0,0,Single,Not in universe,Not in universe, Nonfamily householder,Householder,3109.2,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,4,Not in universe, United-States,United-States, United-States,Native- Born in the United States,0, Not in universe,0,52,910,95,-50000
05, Federal government,15,15, Some college but no degree, High school, Never married, Manufacturing-durable goods, Adm support including clerical, Black, All other, Female, No, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Householder, Householder,1674.43, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,40,600,95,-50000
37, Not in universe,0,0, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,1, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1966.15, Not in universe, Not in universe, Not in universe, Not in universe, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
18, Not in universe,0,0,Children, Not in universe, Never married,Not in universe or children, Not in universe,White, All other,Female, Not in universe,Not in universe,Children or Armed Forces,0,0,0, Nonfiler,Not in universe,Not in universe, Child <18 never marr not in subfamily,Child under 18 never married,3494.80,Not in universe,Not in universe, Not in universe,Not in universe under 1 year old, Not in universe,0,Neither parent present,United-States, India,United-States, Native- Born in the United States,0,No,0,0,0,94,50000+.
25,Not in universe,01,0, Children,High school, Never married,Not in universe or children, Not in universe,Black,All other, Male, Not in universe, Not in universe,Not in labor force,0,0,0, Nonfiler, Not in universe,Not in universe, Child <18 never marr not in subfamily,Child under 18 never married,1571.83,Not in universe,Not in universe,Not in universe,No,No,0, Both parents present, United-States,United-States,United-States, Native- Born in the United States,0,No,0,01,1000,95,-50000
24, Private,26,26, Some college but no degree, College or university, Never married, Finance insurance and real estate, Not in universe, White, All other, Female, No, Not in universe, Children or Armed Forces,0,0,0, Single, West, California, In group quarters, Group Quarters- Secondary individual,3531.65, MSA to MSA, Same county, Same county, No, No,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, No,2,8,1000,94,-50000
18, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,16.00, Nonmover, Nonmover, Nonmover, Yes, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0,94,-50000
07,Not in universe,0,00,Children,Not in universe,Never married, Not in universe or children,Not in universe,White,Puerto Rican,Male,Not in universe,Not in universe, Children or Armed Forces,0,0,0, Nonfiler,Not in universe, Not in universe, Child <18 never marr not in subfamily,Child under 18 never married,895.83,Not in universe,Not in universe,Not in universe,Not in universe,Not in universe,0,Mother only present,United-States, United-States,United-States,Native- Born in the United States,0,Not in universe,0,00,0,95,-50000
18,Not in universe,0,0, Children,High school,Never married, Not in universe or children,Not in universe, White,All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,252.57, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0,Both parents present, United-States,United-States,United-States, Native- Born in the United States,0,No,0,0,0,94,-50000
30, Private,1,2, Less than 1st grade, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Farming forestry and fishing, White, Mexican (Mexicano), Male, No, Not in universe, Children or Armed Forces,41310,0,0, Joint both under 65, Abroad, Abroad, Other Rel 18+ ever marr RP of subfamily, Other relative of householder,4010.0, Abroad to MSA, Same county, Same county, No, No,1, Not in universe, Mexico, Mexico, Mexico, Foreign born- Not a citizen of U S ,0, No,2,20,0,95,-50000
95, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican (Mexicano), Male, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Child under 18 never married, Child under 18 never married,2089.55, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, Mexico, Mexico, Mexico, Foreign born- Not a citizen of U S ,0, Not in universe,0,0,0,95,-50000
25,Private,13,37,High school graduate,High school, Divorced, Manufacturing-durable goods, Machine operators assmblrs & inspctrs, White,All other,Male, No, Not in universe,Not in labor force,0,0,0,Single,Not in universe, Not in universe,Householder, Householder,1602.53, Nonmover, Nonmover,Nonmover, Yes,No,0, Not in universe, United-States, United-States,United-States,Native- Born in the United States,0,No,0,52,5000,95,-50000
19,Not in universe,01,01, High school graduate, College or university,Never married, Not in universe or children,Not in universe, White, All other, Female,Not in universe,Not in universe,Not in labor force,0,0,240, Nonfiler,Not in universe, Not in universe,Child 18+ never marr Not in a subfamily,Child under 18 never married,001.00,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0, Not in universe,United-States, United-States, United-States,Native- Born in the United States,0,No,2,0,0,95,-50000
06, Not in universe,00,00, 9th grade, High school, Never married, Not in universe or children, Not in universe, White, Mexican-American, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1157.39, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,00,0,95,-50000
25, Not in universe,1,1, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, No, Not in universe, Children or Armed Forces,0,0,1000, Nonfiler, Midwest, Illinois, Child <18 never marr not in subfamily, Child under 18 never married,1000.00, Nonmover, Same county, Same county, Yes, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,40,5000,95,50000+.
40, Self-employed-incorporated,03,01, Bachelors degree(BA AB BS), High school, Married-civilian spouse present, Personal services except private HH, Professional specialty, White, All other, Male, No, New entrant, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1105.65, Nonmover, Nonmover, Nonmover, Not in universe under 1 year old, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,52,0,95,-50000
5, Not in universe,0,0,High school graduate, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican-American, Female,No,Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,335.8,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,0, Mother only present,Mexico,United-States,United-States, Native- Born in the United States,0,Not in universe,0,0,0,94,-50000
00, Not in universe,00,00, 7th and 8th grade, Not in universe, Divorced, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,000.00, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0000,94, 50000+.
06, Not in universe,0,00, 5th or 6th grade, Not in universe, Widowed, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Householder, Householder,2665.00, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,00,0000,95,-50000
25, Private,0,0, Associates degree-academic program, High school, Married-civilian spouse present, Not in universe or children, Other service, White, All other, Male, No, Other job loser, Not in labor force,0,0,0, Single, Not in universe, Not in universe, Householder, Householder,2164.31, Nonmover, Same county, Same county, Not in universe under 1 year old, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,00,1000,95,-50000
29, Self-employed-not incorporated,L,4, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Married-civilian spouse present, Other professional services, Professional specialty, White, All other, Male, No, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1497.1, Nonmover, Same county, Same county, No, No,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,2,2,0,95, 50000+.
50, Not in universe,01,0, Some college but no degree, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,50, Joint both under 65, West, California, Spouse of householder, Spouse of householder,1813.39, MSA to MSA, Different region, Different state in West, No, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
24, Private,39,31, 12th grade no diploma, Not in universe, Married-civilian spouse present, Personal services except private HH, Other service, Other, Central or South American, Female, No, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,000.00, Nonmover, Nonmover, Nonmover, Yes, No,2, Not in universe, El-Salvador, El-Salvador, El-Salvador, Foreign born- Not a citizen of U S ,0, No,2,8,0,94,-50000
23,Private,01,01,Some college but no degree,Not in universe,Never married, Retail trade,Sales,White,All other,Female,No, Not in universe,Full-time schedules,0,0,0, Single, Not in universe, Not in universe,Child 18+ never marr Not in a subfamily, Child 18 or older,2583.37,Nonmover,Nonmover,Nonmover, Not in universe under 1 year old,No,4,Both parents present, United-States,United-States, United-States,Native- Born in the United States,0,No,0,52,0,95,-50000
18, Not in universe,0,0, 9th grade, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, No, Not in universe, Children or Armed Forces,0,0,0, Single, South, Maine, Nonfamily householder, Householder,2721.46, NonMSA to nonMSA, Same county, Same county, No, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
42, Private,42,42, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present,Not in universe,Handlers equip cleaners etc, White, All other, Female, Not in universe,Not in universe, Full-time schedules,0,0,0, Joint both under 65,Not in universe,Not in universe, Spouse of householder,Spouse of householder,2253.87,Not in universe,Not in universe,Not in universe,No,No,3,Not in universe,Poland,Poland, Poland, Foreign born- Not a citizen of U S ,0,Not in universe,0,2,0,94,-50000
06, Local government,04,01, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Widowed, Not in universe or children, Professional specialty, White, All other, Female, No, Other job loser, Unemployed full-time,0,0,0, Single, Not in universe, Not in universe, Householder, Householder,1500.59, Nonmover, Not in universe, Not in universe, No, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,0,01,0,95,-50000
34, Not in universe,11,11, High school graduate, High school, Married-civilian spouse present, Manufacturing-durable goods, Not in universe, Black, All other, Male, No, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,2234.39, Nonmover, Nonmover, Nonmover, Yes, Not in universe,5, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,94,-50000
00, Private,33,00, Bachelors degree(BA AB BS), High school, Never married, Retail trade, Adm support including clerical, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,00000, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,0000.00, Nonmover, Nonmover, Nonmover, No, No,5, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,2,01,0,94,-50000
01, Not in universe,01,01, Children, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Female, No, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2501.24, Nonmover, Nonmover, Nonmover, No, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,00,6000,94, 50000+.
94, Not in universe,0,0,5th or 6th grade, Not in universe,Married-civilian spouse present,Not in universe or children, Not in universe,White,Not in universe,Male, Not in universe,Not in universe,Children or Armed Forces,0,0,0, Nonfiler, Not in universe,Not in universe, Householder,Householder,1424.37,Nonmover, Nonmover, Nonmover,Yes,Not in universe,0,Not in universe, United-States,United-States, United-States,Native- Born in the United States,0,No,2,0,0,94,-50000
6, Not in universe,0,0, High school graduate, Not in universe, Never married, Not in universe or children, Not in universe, White, Other Spanish, Female, No, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,100.00, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
05, Not in universe,00,7, Prof school degree (MD DDS DVM LLB JD), Not in universe, Married-civilian spouse present, Medical except hospital, Professional specialty, White, All other, Male, No, Not in universe, Not in labor force,0,0,00000, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1875.01, Nonmover, Nonmover, Nonmover, Yes, No,0, Not in universe, Scotland, Scotland, United-States, Native- Born in the United States,0, Not in universe,0,52,0,94, 50000+.
53, Private,43,01, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Married-civilian spouse present, Education, Executive admin and managerial, White, All other, Male, No, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,2005.99, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,2,52,0,95, 50000+.
34, Private,39,39, High school graduate, High school, Married-civilian spouse present, Personal services except private HH, Other service, White, All other, Female, No, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2625.77, Nonmover, Nonmover, Nonmover, No, No,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,52,425,94,50000+.
0, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, No, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Grandchild <18 never marr child of subfamily RP, Other relative of householder,740.60, Nonmover, Not in universe, Nonmover, Yes, Not in universe,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0,94,-50000
78,Not in universe,01,01,Some college but no degree, Not in universe, Widowed,Not in universe or children,Not in universe, White,All other,Female,No, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe,Householder,Householder,000.0, Nonmover, Nonmover, Nonmover,No,No,0,Neither parent present, United-States, United-States,United-States, Native- Born in the United States,0,No,2,2,000,94,-50000
13, Not in universe,0,01, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, No, Not in universe, Not in labor force,0,0,0, Single, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,037.09, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Foreign born- Not a citizen of U S ,0, No,0,01,0,94, 50000+.
06, Not in universe,01,01, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Single, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1758.22, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, No,2,00,0000,94,-50000
29, Not in universe,29,04,7th and 8th grade, Not in universe,Never married,Transportation,Handlers equip cleaners etc, White, All other, Male,Not in universe, Other job loser, Unemployed full-time,0,0,0, Single, Not in universe,Not in universe,Householder, Householder,1749.74,Not in universe,Not in universe,Not in universe,Not in universe under 1 year old,Not in universe,3, Not in universe,United-States, United-States, United-States,Native- Born in the United States,2,No,2,02,0,94,-50000
5, Not in universe,01,01, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1.00, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0000,94,-50000
51, Federal government,29,41, Some college but no degree, Not in universe, Married-civilian spouse present, Transportation, Handlers equip cleaners etc , Other, Central or South American, Male, Not in universe, Not in universe, Not in labor force,0,0,00, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1014.55, Nonmover, Nonmover, Nonmover, No, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,26,0,94,-50000
06, Not in universe,0,00, High school graduate, High school, Divorced, Not in universe or children, Not in universe, White, All other, Male, No, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Householder, Other relative of householder,138.93, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Yes,0,0,0,95,-50000
77, Not in universe,01,0, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, No, Not in universe, Not in labor force,0,0,000, Single, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1788.4, Not in universe, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, Italy, Italy, United-States, Native- Born in the United States,0, Not in universe,2,0,000,94,-50000
2, Not in universe,01,01, Children, Not in universe, Never married, Not in universe or children, Not in universe, Other, All other, Female, No, Not in universe, Children or Armed Forces,0,0,00000, Single, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,3113.74, Nonmover, Not in universe, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, No,0,0,0000,94, 50000+.
07, Private,33,29, High school graduate, High school, Never married, Retail trade, Other service, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,985.89, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,00,0000,95, 50000+.
25,Private,01,0,Associates degree-academic program, Not in universe, Married-civilian spouse present, Not in universe or children,Professional specialty,White, All other, Female,No, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,190.00,Not in universe,Not in universe,Not in universe, Not in universe under 1 year old,No,0, Not in universe,United-States,United-States,United-States,Native- Born in the United States,0, Not in universe,2,40,0,95,-50000
