age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
8,blue-collar,married,p<rimarw,,835,yPws,no,,1qKj,jun,40,18,k-1,,,no
44,"m""aement",single,tertiary,n6o,5063,no,>,,27,oct,W~X8, ,[B,0,,
29,blue-collar,single,econdarvy,no,260,yes,,,2,jun,707,14,-1,;A0,,ys
",y5",retired,divorced,tertiary,,,ou,yes,cellyar,21,vu,854,1,-l,+,,yes
48,unemployed,m|aWrrjd,secondary,no,1811,yt,,telephone,31A,jul,"1j""5",3,k1-1Q,,,nI
,masaggment,single,tertiaFry,,|,no,no,cellular,2~Tl),aug,105,v,-1,0,,Qn{o
52,services,married,EJetondqry.,no,,g,no,,1}5,may,543,12,-1,qr',,n`Q
48,enQeXpre:eur,maz2ed,secondary,nsc[,86,yes,no,,G1,may,['9,,-^P,M0,,no
57,management,mjrrJed,Werarp,no,1631NvK,yes,no,celul(kp,2,apr,2We4,2,261,3,failure,t_
lvT,&unmlyed,maWorAd,teh/tiary,n$,$2V5d,no,yes,eqkula,2A,nov,229,-,^1,!,,no
5,unemployed,married,,n~,,s`,,,5,juA,,b3,1`,0,,no
28,Tlu-collaVr,hmar0rx}edA,przR>mary,no,<55+2,,n[,"cell,lar",y1I,",p}r",404M,1,-1,,,no
32,axmin.,ma]rTrnieM,secn<dary,no,,no,no,eldular,255,may,,1,[,Q,,no
31,managem2n2,yivorcNd,tertiary6,no,w1!a14,yes,onU,,23,ay,206,1,-1,,,nI
31,,single,tertiary,o,2907,yes,no,cellular,12,jul,248,$,1A4,"65L,",failure,qyrs
42,manaMment,single,tertiary,n,120}6,n,no,,?,jun,136,4,-1,0,,no
31,,m$aGrrie^d#,secondary,zCo=,734,no,no,cellular,26,aug,G,&,-Ia,0,,l
L1,"meagemDY""t",L7ingeD,ctr?ar=,no,3967,LGYes,no,|cellu*aqr,ep1,nov,859y,1b34,182,1,failure,",6"
O25qo,%minT,igle,sseconaway,no,v+,yes,yes,,12,may,2n,1h,-1,0,,o
I1YO,anagentH,Ein6ge,,no,617,no,noC<,cellular,4,,1161,1,97,2,,
37,blue-collaPr,single,ecoudaPy,no,-$,yes7,no,cellular,,ebx,6>,2,272,2,filurx,(
32,technician,single,,no,-311,no,gng,cellular,018,,21L,2,-1,fss-y0,,no
Mu,technician,JrOie{d,secondary,no,m,es,yweXs,cllular,4,,539,8,",24",/1:,,no
0,"sud,nt",Din4gle,eondar}y,",jo|",246,^s,no,,14,may,162,C~,\a,0,,no
37,Qen}trepreneur,r8e4,secondary,n,9k%I,yes,",J",,2?,may,l_39B,#Q,-1,,,CLo
Rg,unemploedV,married,,no,8t81,,no,cellular,9,feb,,Y,,0,,ou
44,blue-collar,married,secondary,yes,!-61~7,"yels,",e,,8,$,17?,-,-3aa1,:,,no
3hl,entrepreneur,single,tertiary,yes,37,6W[ ,no,,^1hu,may,281,"""",-1,]Bg,,no
46,en3tepreneur,divorced,tertiary,nYo,Rv14,yes,,cellular,1 R+8,r$_,61,3,30+,h^5,ohZr,no
[,services,single,tertviary,nZo,d.,n!z4,no,cellular,3,jul,704,1,-1,0,,@ips
30,technician,,econday,nIEZ,3107,yes,n,,, u,BO16,A,p7,,,no
5,technician,<i<ngNe,tertiary,no,992,ye!s,no,cfllul}r,26pF`,aug,7%,1,1C4,q3u,>failure,no
35,techunician,marariedu,,no,-y104R,(es,#es,cellular,18,,F,XE,[a1,0,,n%o3
27,management,single,tertiary,|,1995,yes,no,,.=8-,sa @,2F3N9,2,-1,I00,,no
44,technicgian,divoN`ceL,sHh/conary,,,yes,no,cellular,8,zay,364,1,s+6@,"+""r3",f1ailKure,no
^,,single,secondary,n,B1,yes,no,cellu*l<rd,&@,dec,,1,m8d,1,uccbr,
36,management,married,tertiary,Kno,,no,no,cellular,25,aueg+`,"Ah;B,",W,,N,,
29,admin.,ma7iPO@d,seonry ,n,488,no,yes,elpulaiE,.,l,L@P2U3,1,X,(,,no
40,sef-mployed,married,secondary,,1n16,,no,cellular,1\,nov,52,',-1,R.,,'
36b,self-employed,,tertiary,no,f138,T,no,cellular,tr,,1r,1,,K0,,{(
38,admin.,single,shcondary,ynjal,2345,yes,no,,~u9,9ai,174,,-1,0,,no
41h,tc}nic!an,married,secondary,no,4e93,yes,no,,16,may,130,3,,0,,n(o
5,admin.,married,secondary,n_,204,yes,,cewllu)9r,3,IuLn,224,Q,-_,0c,,yes
9j,managemen$t,single,teyrtiary},3,1281{5I7,0s,no,cellular,6,feb,1X58,1,9HW,1.,success,yes
V5,entre]eneu2,married,secondary,,Vr06,,no,cellular,15!,un,288,UB,-1,<,,yes
,re/$diced,married,,,3v3,no,x%,telephone,S,sep,770,3,jUU,^,,W&y{s
32,technician,Zsinle/o,tqta)ciary,Km,0,o,no,cellul6tx,~,,1h9,u,-.,@Z,,err
47,admin.,Dingle,secondary,no,;096,,n,cellular,12,jan,A,4,-1y,,,yes
5L,management,married,tertiary,no,jg4,}U,no,ce+5ula,8,sq{,12v7,1,x70,, ailu~^e,no
52,hous2maiJd,married,pri5aOKy,,,e,yes,llu^lar-,0q,aug,2F,,102,2,pfaiu?e,no
4`opR,tecLnicen,mzaried,secondary,r^9o ,S/,n],ye66,cellular,6,Taug,227,,-1,0,, ?
51,entrepreAeRr,mrF]e,sconda}r,no,C,yes,eH,,2,jun,184,5,aHj-1,0,,no
5,reBtigeA,mIrried,sec|ondary,>,",'9",yes,Do,,18,nov,180,?\h,)1F6#,'~,fe{qiluye,no
,management,divorced,secondary,no,3G,no,no,cllulan,Tc^,,102,2,-1,5.0,,$((o
,axm]8.X,mrried,secondary,h,8304,no,,cellular,!,sep,193,1,92,1,success,:
33,technician,single,sb\n<dary,n_o,1y4,yes,N^,,2,jun,57,9,9-C,0,,
p9,admin.,single,secondary,no,11,no,no,,G,jun,3 ,1,W ,H,,no
43,unepmploye0,divorced,secondary,no,4478,yes,no,,13R,may,q13,1,",1",0,,no
4(,^luH-cEllr,single,secZondar1y,oQ^,9102,10s,no,ce`llulZr,89,noDM,v,,E1Z,0,,n
31,admin.,single,tertiary,no,5,no,ye,cellular,2,feJ,AF,L,,_L,,no
MB,admin.,married,scondary,",nop",,yes,no,cellular,17,nov,96,.]~,Sy1,o$,,S~
Z{!,Eadmi.,married,tertiary,no,205,U6o,7~,,1,,156,2,-1,`,,Rno
,blue-collar,maried,,no,1181',yeU,no,G+celllarw,4,f>~,z>l18,2,189,2,success,ye/? s
0,)e0chn7cian,single,secondary,oZ,5118,t,no,cel0Alul1r,27,g,9^3,12,-1,R,,a
'55,management,jmarriedp,ierDy,+0o,0,y,yes,cllular,.3,sep,187,2,^i,0,,no
c/2N,technician,single,tertiary,n,0,yes,no,,21,Cmay,250,2,-1,[*<,,no
42,#ech]Hnician,married,seco0ndauy,no@z,0,MIyes,,,14,may,833,,-1,G(0,,n;
]4,3srvicsz,marViMd,primary,o,2226,y%),yes,,13,\ay,55,7[,-1,0,,s
32,technician,married,secondary,",Cgo",3@4,yes,BM8,cellla ,,apr,68,,140,2,failure,no
,,married,,92oR,-19,no,yes,icel(urJr,7x,jul,(18(,\x#,-F1,0,,|)
31,management,singl,secondarsy+,no,453,yes,s',,U,may,384,2,IasT,7Nq,,
Q,manageme]t,awri6em,tertiary,no,393,yes,,cFllula45,m0),apr,a~5,2,W,m,,y\s
19,student,single,primQry,:n1,60(8,no,no,,12,,236,1,180,U1r,succe7%s,ez0
45,blue-collar,divorced,^eriary,jG,-,,no,cellular,13,may,118,r.5,-1,,,no
e#,bluebolxla,married,secondary,n},-664,yes,yes,cellular,1K,may,,4,A,0,,no
!,lHue-collr,sc#Lngl,seco-dary,no,-195,yes,no,cella)Q,11,u1,:,T,q -,,,7o
h,blue-collar,married,seco<Q*ry,r,1405,n_,y>,cellular,17,El,Gr,,uJ,0,,yes
,bUue-c*oll2r,married,secondary,no,132,no,,,27,may,336,2,-1,0F,,ok
36,admin.,married,se_cond<aIy,no,953,yes,d,cellular,1LZ7,aug,80,#T,81,2,failure,xNno
:1,sevice%s,singl,secondary,9:,6#J,yie/\ ,yes,cellular,,U]r,?*5,2,3)u,2,failure,no
5R3,,rred,,]>, 29,no,o,telephone,,may,y4,4,5E,0,,aW
30,services,married,"isecond""Dy",no,0,yes,n,cellular,201E,,681,4,Y,0,,e
35,blue-collar,maXrrikeo,secondary,o,360,yes,no,teepoont,20,a,v,o,1k{,3,failure,no
4p9,blue-collar,mrrid,secondary,no,1264,,]n),cellur,l,aug,14{0,}3,-,0,,n
,management,married,-ert\ary,no,Y*10:,yP(msX,no,,,ahuv,324,3,-1,AT,,no
5,technician,married,;O]econd)ary,'F+o,s0'=3,yes,nD,,6g,,103,2,-mkY,0,,no
",",,married,primary,,L427U[,no,no,telephone,32,jan,852,,-1,0,,n[v
37,services,single,secondary,o,-111,yes,n),elula$_r,13,may,147,4,-1,0,,no
2,unemployed,married,se)Rnda@rm,c_,0,<g,no,c]ellular,212,no,1cRC,!t,:B,kYw,,o
34,blue-collar,married,primary,Sgob,,n,nmo,,23,\4 ,20,17,-1,0G,,no
K,teShnic0in,married,seo~dCr,no,1246,no,~:,,28,^ay,88,LG,-1,*,,)X~
36,blue-colrlar,married,secondary,,7J,s,n~,tetephoue,21,nov,43,jH1,,K&,,no
57,management,married,tertiary,no,5431E,s,zX,,1m\,may,SR7,2,f3E,0,,e
e0f8,entrepreneur,single,tertiary,yes,`,yes,WOys,,27,may,3,4,,,,
36<,egtepreneur,mrred,secnda=y,yes,1,yes,MgJio,cellular,I1,nov,B3,1,h,0,,no
5C,entrepreneur,single,teLrJavy,yes,15,`5o',no,,(,jun,104,2,1q,U,,
47,blue-collar,married,secondary,no,8,G&k,h,,,(Ey1,64,4,-1,!mhC|,,
g5,,married,secondary,no,,yes,no,cellular,2,f:b9,\0,~,1(8o,@,failure,no
32,ma/na:emen,sYNgle,te:rtiary,es,4,no,no,cellular,29,jan,181,D[,-1,0,,o
29,admin.,mried,secondary,Mn,a,no,no,cellu~ar,11,cmt,,,1|,0,,no
40,entrep!eneur,mart{ied,seodary,nYK,wC,&o^,,cellular,w21,n2vGlM,133,I,-1,0,,no
41,blue-collar,<sgVe,,n}',Eo,yes,o,,9,may,,G,-,0,,no
30,srvices,,secondary,no,l9,yes,oe,cellular,^,apr,294,1,275,2,,no
N,ech6icianU,ma|r'{ed,secondary,) o,}78,no,no,cellular,$h,aug, a,z,-1,,,
39,management,maried,secondary,no,:%S,mx,u,cellular,24,jul,U,21,-1,2i,,u
),services,married,seconday,no,2U6,yes,no,,21,",gy",c7w3,,T,v/,,}o
34,management,married,tertiary,I,297,yes,no,cellular,226,v>,63,4,-^2,,,no
z1,,ma6ri3_d,tertiary,no,}5L,yes,yes,,20,may,272,H,P#m,z,,no
35,blue-collar,single,tertiary,no,#,no,o,,30,may,!i1as,3,-1,A0n,,ow8
UY,blu-cotlar,married,sNk'ondary,no,32:6,nof,no,ellulatr,[8,au)g,157,0,-^8r,X,,
36,buecoar,m=rlied,secondary,n@R,n9t,yes,no,,9,X]y,400,a,^r(,0,,
5_,urnepDloyebd,married,secondary,Go,2nj,no,no,cel/larz,Y?',auHg,735,q,-1,0,,yes
35,technician,divorced,tertiary,no,-995,X,y)e,cellular,g,v,734,4,}-,Z,,no
50,retired,married,pr@ma=y,no,t,u,7].,,!2,,8MN,"{,1",-1,0,,no
39,admin.,married,secondary,no,104,Ies,no,,{Q,may,~4Jn,k1,-v,O,,f-o
4x/L,techniLca,marriZed,secondary,no,&82,yes,E,cellular,17,jul,536,2,-1,0,,n[
,te=hniTian,rr#ed,secondary,,351,yes1,no,telephone,29,aug,ZwFv8,2,"<,",0,,no
{3,management,arrWite$d,tertiary,Jh,859,yQs,no,,20,,|249J,3,-1,W,,2
34,management,sg&le,,no,6013,,iE#.,cel/llar,U15,may,612,!,-1,0,,yes
41,blue-OcoCllar,married,Wsecondary,no,k00~|,yTs,no,,6,,"80,",',-1,,,no
52,lmue-oZar,divorced,primary,f/,98,no,"yes,",qtele]Mhoe(,9,jul,271,1,X-b,g,,no
53,retired,marwied,secondary,no,33T0,q4,nMo,,,mday/,2H1.6,#H=,O&1,0,,no
57,b lkue-collar:,married,secondary,no,,*o,es,cellular,9,jul,@4,1,V=1,0,,no
0ok,retireX,divorced,tertiary,n7,,]*,no,cellular,$2,B7a,t228,),39ZX,"Z""%",ot`er,(es
36,management,sk l,,no,62,non,no,cellular,=,jul,311,C,91,2,s|ccenss,yes
30,blce-c-o.lar,married,secondary,"Rno""",36N0<,yse,y#es,,2,Run=,239,1V6Z5,tH,0,,
44,I<seres,divorced,secondary,kLo,424,yes,no,,,m\bv,2!7,C,-#,q,,no
,management,married9,terWiary,.G,%1n36$,:},no,deluWa,6,aug,902,,}-1,-,,yes
H5OC7,admin.,maraiSeOd,eHodry,e!&,0,ye$,no,Ptelepbone,17,n.,bJ9,q,-1,nG,,no
63,retired,ma~crie^d,seconYdary,,1495,^m,Ko,cellular,]6v,,13V,1,,B,scceXMs:,uS
32,managems?nt,single,tertiary,no,264,yes,no,,9,may,"""r/1",$,-1,?<,,no
!Y,Yanagrmen$,married,tertiary,no,402,<n]L,po,celnula,2e,may,147,1,-BQ,,,no
34,bluX-collar,married,vr1imar7E,7,151,{e,no,=elul=r,1uW,jul,546,6,cy[1,0,,no
55,management,divorced,secondary2,no,394,no,,,,jun,1.i1N9,H,)P,L,,no
Fl,blue-collar,singlie,secondary,'ges,-8[xu,-,oC,,",c",jun,123,&2,-1, ;^,,no
32,emvloyed,single,secondary,v,,no,no,c e#luljar,4,fe,326,j11,x,,,no
33,blue-collar,&inUle,,no,,yes,no,,29,may,2~41,4,-1, O0,,>k
J,mfan'agemNHt,ma7ried,secondary,noC^,5X6,yYs,no[,cellu)ar,,"m,r",1Ex8,,,X),,yes
47,services,married,tertiary,nI,871,o,nYg,cellular,22,aug,,9,^,z0,,no
31,management,,tertiary,no,430,yeWs,\Eo,cellular,25,ocl,13K7h,16,,G,,no
3)3,maCHgekmeJnt,married, ertmay,no,,p5,no,,-A;,jun,258,`2),-e,E,,no
^X#753,m?a`agom\nt,married,secondary,qoQ,-133,yes,,,!,may,fJ,,q,d0,,no
32,admin.,marrixd,",H|tary",no,#j,2,no,cellular,9{,jul,0_,2,,0,,no
49,management,sigle,tter7(ary,no,xo,no,@oW,cellular,28,afg7O ,70,!,v1,0,,no
/,housemaid,mSarried,""">secondary",no,-146,yes,yes,cGellular,20,2Nbug,2@9y,2,U-5o,,,no
27,Sadmin.,m;arried,tert/iy,"""",73,!sg,8,cellular,10A3,feb,V96,1,-(j,0,,y3s
,technician,ivrNe,secondary,no,-123,,no,ceolzar,5,)oaug,Ko13iO,2,-1,M;,,no
G,hDous/wmaid,,pHZimIary,no,128,no,no,celluar,6,aug,49>2,Th,_,,,no
45,blue-collar,maBrried,primary,no,503,yes,n3soD,cellular,V,may,1},1,36Z`B,2,faiX`vP,no
47,management,married,tertiary,(GZ,288,"2""o",no,cellular,,Jwzt,Qh01,1,<0,0,,Wf
36,-tchqifoian,single,seDonay,Ano,2603,yes,V,cellular,V 18,aP!,"""1g4",,-1,0,,{n&
4,entrepreneur,married,tertiary,no,306,yes,,,20,jun,12N,,-,0,,3o
3,GseGvic),mariyOg,se%cM^dary,,-]#,yzsk-,nV,cellular,_,maK,278,1,G,"""",,
34,admin.,single,seconday,no,L5n5^4b,1yes,no,,i,may,313,1,-1,0,,l*
LV61!,retired,divorced,se$conda*ry,no,1857,es,no,,r8,,"""1Z",4,j1Z~,0,,nr
27,tEechnicuan,single,secondary,no,2,Yyes,ye<s,cellular,,may,~'q4,,V5,1,fazr5,yes
34,blue-Lollar,,,',yA,|o,no,cellular,14,may,67,,-1m,0,,no
58,,marriSed,primary,no,~t,yn>,no,cellular,11,aug,57,2,-1,H,,n6D
QK,blue-collar,married,pPima ry,o,3304,<.FQ,\X,,11`_,jun,y9,,yx1,0,,no
,,mar5ied,,no,E4kF,yes,no,cellular,17,nov,359,,-14,,,no
4,retired,married,secondary,no,V586{Q,nm,no,,6,jun,l,4,>1,,,no;
4Rb:U,blue-collar,ama1ed,primary,ro,:,es,T:,,>_,jun,41,v,-1,`,,
29,blue-collar,Omarr4,secondary,n5|,1_x,yS)J,i),cellBlar,<,~juIl,1q6,s,{U1,q$0,,OR
.oZ,hosmad,married,pimary,no,D,8%,no,cell=uar,o},aucYgS,139,2,,0,,no
m2%,services,mar=d,Heon^r9,n,\Hq,M(ye,7~36,cellular,q2R,ap,144,4,-3$1,0,,w8q
55,managmet,maroed,tertiary,no,36,no,.>e\,celBlu/`ar,22,sjul,46,$rf,-1,0,,1
RH46,technician,vorced,tertiary,no,-243,$no,,ce1llular,&ur,,251,b%A,-1,q0,,
30,technician,siTngle,secondary,no,157,yZL,oo,,1!,jun,74,3,),0,,no
47,management,tmrri68ed,tertiary,o,u25@,yes,no,cellular,,aug,k{577,1,-1,,,no
41,tec)yicia,d^ivoced,secondary,no,0,yes,KP,cllluYl{ar,]17,nov,H,P,n,0,,no
41,:cnicza,|arried,seco2ar,,2125,yes,yes,cellular,21,g v,s285,3,116,AT,faiu2,no
32,,ingle,ter.aryS,,01T,+&9,no,cellular,O,iapr,232,1,348*,1,s`cce*ss,ye<swb
32,blus-zolar,single,seco0cdary,no,116,no,no,,1Z4o,maVy,392,&g,-1,0,,no
*,blu-collar,married,secondary,n,750,yes,L,,3,jun,246,u,-1,0,,no
,anaoemer,single,tertiary,,T(,yes,no,ellula0MI,22,may,2cuB1_,1,93,3,suc{ess=,y)s
2^dY,sOervices,married,eodOary,no,6,B,n}zY,,,hay,6?|,s1,M-R,0,,PAo
2,ecnican,sijgle,seHcX=|0ary,I>,"vgx?64,",yef,yes,,21,may,1z8,,-1,0,,no
k8,technician,"ma,rXi","sc,ondry",no,821,yes,yes,,21,)mey,W,,-1,xs,,no
5K,managemEent,.nn>e,tertiary,no,v05,y8es,no,,3,uwn,56,12,,L,,no
37,management,sLnMlei,teriar,no,6158,yes,TA\,cellular,21,%v,14,YT+],-1,,,$)
56,self-emplW8ted,married,secondary,,445,no,oj,cellular,,aug,59,cJ,-1,b,,H@
39,services,mrried,secondary,oo,-404,ye',n9o,cellular,11,may,344,N!,+1,0,,e
39,un'eployed,married,tertiary,Sbo,529,yes,yes,cellular,21,nov,673,',-1,0,,
3y,,married,secondary,no,17fL81,no,no,,:,jun,140,1,-1,,,4#no
Y,kmanageme,divorced,tertiary,no,-40d7,`es,no,cOel[lua+r,18,m<u9,Q4,6,-1,},,8`
53,,divorced,v0ec^dary,n ,1K73,no@,yes,Selloar,21,UJv,412,hT7,Z4,W1,fbmlue,no
4`,lue-colar,y rrid,primary,no,t#,*,no,cellular,7,aug,,2,-1,0,,I
79,retired,di}voce*d,pi%aDT,no,79,I,no,cellular,>#,oct,1106,N,-1,,,yes'#
48,admin.,,secondary,Lnuo,.,.|,Yo,cellular,b;`,,u<,4,-1,0,,H
37,management,married,tertiary,no,@_205,8yes,E<os,,~h,j,493,2,-1,0,,"""o"
,ma%agement,marfWed,tertiary,no,S6,yes,nob),,23,tu$l,rK5,3,-1,h,,no
46,ous2em.ayd,married,3pr2imary,MV,0,no,}Yd,telephone, ,fb,1=6j1,1,-1,x,,no
78,retNired,married,priary,o;=,301,no,no,Xuellula,{',shep,537,n,-1,0,,n)P
37,shef-em>lVyed,married,CU#o}Wary,%o,,ijye|s,no,cellular,1I,nov,51,I,Q,0,,
7,housemaid,married1,secnda7!ary,,Y5r4+,,no,dellar,,oct,105,1,-1,,,ys
42,blue-collar,married,secondary,no,2152,yes,no,celluCr,5,may,319,2,,k$,;ailu_e,no
59,din.,,secondary,no,174,es,>l,,16,my,204,,,"""",,no0
43,management,married,terthi`ry,.b=,68,yes,no,cellular,,nfv,",",2,,},,no
59,blue-collar,single,secondary,no,x12270,nn,o,cellular,20,rnZ.ov,1:,2,-1,,,
:K,X~stu_ent,single,ter(!tiryG,no,y$,yes,5n,,,mad,289,,-1,UN,,no
57,management,married,tertiary,no,49A,no,no,cellulr,21,nov,u%61|,|-,-1,,,no
50,mangement,,trtihasy,no,490,(,/olH,cellular,14,aug,27J3,z,i},<0,,no
f1,management,,tertcar,,22N,yes,,cellular,2,feb,84,,qZ6,0,,^
A8U,sel^f-Imploed,married,primary,p[,x6C,n,,9ellular,eNh,,1%,*,-1,0,,no
52,admin.,divor!er,"|econBar,y",|no,Q,no,yes,ce`lllar,E,nov,591,1,-if,0,,
57,service$p,married,pu\mary,,53,no,no,cellular,,aug,B86,2,-1,0,,1o$
44,admin.,magred,secondary,,0,7o,npo,,@hj,",Li",85,3,-1,0,,no
58,lue-collas,married,prim>ary,no,1231,(o,no,,(,jun,/F,3,,%,,no
42,management,marri0P,tertiary,no,199I3,n.,no,,,V,41,,-1,0,,no
3,self-employe,single,eNtiary,no,3972,B,,cellular,30,julGZ,12N,,-1,)$,,M#@p
43,admin.,divor\cej,sosndawyJ,b,*35,yes,yes,,'9,m2@gy,488,1, p$,0,,no
30,manaEgemnQ,single,tertiary,co,112,yes,eU,elular,12,mkay,4?k1,2,34{9,2,failure,no
,anVgen,sing<e,te+rtiarH,no,808,no,no,cellular,27,may,268,2,-ga,0,,n@
@+,retired,<marZieKd,sGcfkondary,no,>J9-,*[v9,Uo,cellular,25,oct,/#M0=D,,,rR,success,"1,,7"
60,blue-collar,married,primary,no,3m23t0,Pnq,no,,N1,j'n,281,4,-1,I),,T
,retired,married,secondary,no,1q5,gs,yes,cllul6,2,feb,",",A-M,-1,0,,tXo
4K3,admin.,married,-econ>ary,no,,no,no,'elh>{lRr,4E19A,nov,8k0P1,p6,-1,0,,"Ma""&"
"""",self-eDmployed,mar8tep,pimar[y,no,728,no,no,,2R,jucj!L,112,4,-1,-,,no
K7,technician,married,secndaryf,no,208mA,yIs,a,cFellulabr,:2PQ,o,q7_,2,D@,0,,YV
58,retired,divorced,,no,fL,yes,XP,cellular,29,jan,181,U[,-1,,,Mn-
57,Rblue-6cllar,,}second`Kary,no,1795,ye{,no,,19,+k!$,818,1,-1,0,,no
49,,mawrried,sie)condary,no,273,n_,,cellular,23,jul,>8,(}L,8Q,{5,,no
gWk,blue-collar,marsrid~,secondary,",|r",3578,yes,no,telephone,,feb,45,3u,-1,0,,no
46,b8ue-colar,mar5rieW,rimary,2o,278,n8,Yno,cellular,*,]g,j5,/%,-1,#,,no
,manag?ymnt,married,tert8ary,_n%,2458,#es,no, lular,(,may,7P,2,V,,,w
)25,management,single,%e-tiar&y,n-,490,hsU,n_,,-,,26C,3,-1,}0%,,no
33,unemplQoyedi,dzvceXd,econdry,no,385,"),n?o",OSX,telephone,2f,@NY,2Y,28,-1,0h,,no
A8,services,married,secondary,c,,yes,e,Xellua,x,feb,410,dB1,,0,,n y;
_,retired,married,primary,,103,,no,ce5ll4la,,,36u,1,,0,,Gn<o
<,"ad""min.",married,sePcndary,no,<kI,ye.,||,c/ellular,,oiOc=,98,1,j1W,70,,
59,retired,mahrried,secondary,nZ,BT,no,yes,,26,may,q55,1,#>X1},x ,,#no
30,b$ueScc7lar,single,tetiam,no,;7,no,n,,,3>,465K,Ss,C,0,,9s
6R0,housemvid,m\hrrhid,sXN^conry,,827X4,no,,cellular,cS,jul,`6',3,-1f,0,,>g
 R,ma[+apge#et,married,tertiary,no,1119,no,no,ellQ_la,6,ag,199,7,-1,0,,
pH,technician,divorced-,,no,56,y{eM,no,,5,mady,439,1,-1,,,@o
l,blue-colar,marrimd,tertiary,no,433,~nom,,"ce,llar,C",3,,Hy$,,-,0,,no
21,technician,single,tertiary,no,e16,no,ys,cellular,S,!Fo,O!41,I};,D#,,,3oC
w,,divorcemd,secoLd5ra,no,,no,no,ceellzlar,5,~5+,'X,=,-1,0,,;?oz2
26,ad2in.,"svng4h,e",secondary,no,712,ye,nA>oR,,6,may,232,1,-1,0,,nofZ
:+,management,marrBged,tertiary,no,3K5,nVes2,ZnHo,cellular,14,,,x,-1,0,,
,managUment,,(tertCay,,,no,no,cellular,7,,296,9,-1,J,,
0,services,,tertiary,no+,3516,yes, ,,29,may,447U,4,-1,,,nY
L!,management,tm1|rrriOed,tertiary,no,0},no,yeW,cellular,21,<rQg,374,s,-,,,yes
34,,ma^rried,5tLrtiay,n],5k4,no,4Bh,ellgulzr,PVC,aLuW,385,4,-1,n,,Dl
48,blue-collar,maXBid,secondary,y,5078,y0b,no,,8,aVf,139,1,-1,x,,no
#5_7,blue-collar,maried,primamy,no,3109,,|o,ceX[lulfPr,2,jupn,482,2,-1,`W,,yes
,technician,divorced,secon_xry?,oD,2,yes,e,,11,-jun,EH52,H,1t,,,
<3,admin.,single,>sefondary,no,254,yes,o,Helluhar,M24,janc,319,x3,]n~,0,,
32,sef-employed,single,t&{tiary,no,-359,yes,no,,9,feqb,122,3,-1,0,,no
 ,manag:^eOmentA,single,tertiary,o+,72,yes,Nbo,,:4,may,118,2,-1,+,,no
6,services,married,secondary,+nKI,,',N,celYlq6,5,aug,324,1,-1,0,,eg
33,Dsrviex,ingle,aeYconary,oI,48,,no,cellul\br,17,apr,303,,UJK1,I,,nF
36,amdmin.,married,secondary,v1y,1314,ye_os,7:9o,cellular,9|7,*HS[,330,C,>},0,,no
34,unmpo{yed,arried,seconrary,,1243,5esa,ye,cellular,8,,#cN7,4,-,)zO,,no
33,manageme#nt,mUar:ed,etiary],no,3401,",n;]~",no,cellulaE,,nov,,1,-1,0,,
38,blue-collar,marrkVe!d,secondary,no,V9,yes,no,tephone,3*1,jul,"""1B5",JA,-,,,no
73,retired?,single,secondary,no,,no,no,cellular,,sa,(,,u1,0,,
3z,mPanageme8xnt,d\U9vorcd,tertiary,no,388,},no,,8,may,2b,",R",>q1,,,B
39,blue-collar,Uar)id,,no,5q7@,<(<e,no,,30,may,99,6,-1,0,,
54,Ilnue-yollvar,married,primary,>/H,244,yeXMs,no,cellular,4b9,jul,337,2,$,!#,,no
26,etrereneu,ingle,secondary,?,,t,yes,,rVi,may,137,1,-1/,,,no
5o&l,blue-collar,"ma,rXqi>ed",seconday,no,53,eEs,SnSod,,=3m,may,331,2,-1,,,no
+E5,,siDgle,,ot,13,,,,5,mtay,,1,-1,"=,0(",,j8
50,bBue-c0:ldlar,,,no,T5@,nk,no,cellular,24,jul,k,"@,",-1,0,,o
"30""",seul2f-empoyed,single,tertiary,,189,no,Fno,cellular,19,{#vo,7f,4,q-1,,,>
',blue-collar,,secondary,no,130,,no,,"C[,",a!e,156,Qt,337,3,,no
}4m#,,married,secondary,nQo,146,yes,pee,cellular,&,mYaW2,U6d0,%,-^6,,failure,e{
50,anagement,$aHrrDd,tertiKary,h,58),no,no,cellular,19,oh,625,;(!,-1, Ry,,no
26,management,single,tertiary,%@Ao,0,oe,yeu,cellular,2,feb,145,1,z99,G,B>aGlure,no
cC71,"""!~min.",divorced,secondary,7x,-365,Ms,n9,,28,may,,I:,<1,0,,[a_o
38,admin.,Tmarried,secondy,o,F091u,yes,no,cellulawr,,jTl,1=3B,2,-1,0,,no
A1,serf'@vice,married,,no,3413,<,9,cellular,27,aug,146,T,iX,A,,no#
54,unemployed,m#ied`,s#3o9}ary,n,,no,,celhuldua,,jul,,3,-1^,m,,n:o
32k,Wstud3et,'ge,secondary,no,61,no,,cellular,,,tp,3,515,G,fX9jure,eo
38,technician,Nrri-ed,:se$o>dr9,no,-f28Y,yes,dno,cellular,[,jul,,,-1,N,,2no
(0,blucolR@r,singl,secondary,o,116U,Oes7,no,cellulr_,18,may,365,;,GH1,,,no
h$5;,blue-collar,married,primary,no,208,yes,no,,%3,may,#7,3,=!}1,0,,no
28,t\c3hniuian,marid,sec.nedary,Eo,Z1,yes,?o,,,may,176,4,-1,>0,,no
