age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
z,Private,9891,HS-grad,,Never-married,Saqes,Unmarrd,Black,Male,0,0,iQ,United-States,<3'50
6M,Priat,341204,cBachelorS,1>3,MarrTAied-civ-spse,Adm-clerical,Wife,White,(mle,,0,Z,Un#iteA-StaRts,>5K
44,Self-emp-not-inc,0^41v6,HS-grad,9,Marrid-civ-spvuse,>Exec-anaericl,Husband,W^diGe,Md0Z,0,,84,United-States,<=0Ku
45,\PvUteB,728L6,HT$gZad,9,Never-married,Mahine-op-inspcnt1_,,White,al$,0,,4b,United-States,<=50K
37,P@ri 3,240837,^HSgrwNd,9,,Other-service,Not-in-family,3Wht/*,FemlFe,),1,~,United-States,<=50K
25,Private,163396,#ome]-collegeP,10,Never-<arried,Tech-support,Not-in-family,2theJ,^F$emaUe,,Y0,40,United-States,<=50K
24,Pxva5#e,176389,Bachelors,13,Never-married,,,ite,Male,,0C,U7,Uente-Stakte,=P5A0K.
s,,9886i_,5VtW-Gh,d$,Widowed,,Not-in-family,Back,Male,0,0,32,?nited-Staqes,<=50K.
3x5,Local-4gMv,185.793,Somf-c&lle,10,MarridIciv-spous{e,Other-service,usband,W]te,,0,0,,United-States,<|5KC
53,RPxi!vate,B968,Bachelors,"""",Never-married,OtUher-se1vic,Not-hn-family,White,M_Y]kl,0,0,40,CaAa2d6Ua,fU;=50K
^WR4,Private,,Askoc-voec,Hc&,W;AidoweS,ExOc-manageria,Not-in-family,White,Female,i,0,54/0,UniCUd-TState,<=0K
2,F<Remal-gv,323798E,Baceloar,,Married-civ-spo(se,Exec-mnagDerial,Hsad,White,Male,0,0,40,United-States,>50K
,Private,340543,r&Sgrad,s[,Never-married,Tech-support,Not-in-family,Wh.,Femo,0,0,40,United-States,m'=5
26,?,109564,HS-grad,,Nev~er-maYrixd,?,Own-+hild,White,Female,,EL,40,United-SaDes,<?=50K
,Self-emp- not-inc,1o7_31,Doctra{e,,Married-civ.spouq_se,Prof-specialty,juban,hTpx`,Male,0,,35,United-States,5?0
45,,202496,B>}5hel8ors,R13,Married-civ-spouse,"Haxndle(s-cleUn,^ers",H{u band,Whve,Male,0,!B,37,S9itNk-vStates,<=50Y
,Pivqa4te,173944,Bachelonrs,13,Never-married,Prof-specialty,Not-\in-fVamily,Tie,aa_y,f|,0,5-0,United-States,<=50K.
w,PrivtN,23\2586p,Some-college,10,Marr?ie.Zd-civ-spo$se,CrUft-reaOir,Husband,White,Mayle,0,0q,50,United-States,>5C
u2x26,Privte,212793,HS-grad,9,Never-married,"Machine-o,-inspct",,`W]te,Male,0,0,d,United-States,<=50K
43,Self-emp-inc,10w5892,HS-grad,c,Married-civ-spouse,Farming-fishing,Husba'nd,White,Male,0,0,V,United-States,<=5K
50,PrivaQte,145409,HS-grad,9,Maried|ctv$-spouse,Transport-moving,Husband,"W""li",Mal!+,k0H,kt,F0,nited-Stat^es,>50K
24,?,196388,A^ssosc-c^m,12,Never-married,?,Not-in-family,White,Map,0,0,12,UnitPCd-tate,<450>
Dd3c3,Self-emL-nxt-ic,361497,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,_@%,_/,x4,United-States,V=5UK
61,Self-emp-inc,Ls66=,7HjH-grad,9,Divord,Sh/les,Not-in-family,wie,MalceI,Rn,0,P%&,United-Sta3tes,0
43,,343591,Masters,&4,Divorced,Eec-managerial,Not-in-famiHly,m;iRte,FGmale,)`,"1,",50,United-States,<=50K.
42,eRfWmp-inc,,HS-grad,9,Married-civ-spouse,.xecmanageroal,Husbad,vP)hi7e,Male,5178,0,E,United-St/te%,>50K.
,PrivM,169496,Mi8s:3rs,14cn,Married-civ-spouse,,Hu!sbBaNd,White,Male,0,V ,15,United-States,>50K
~s*,]{dif-Emp-inc,920Q9,Ba2helos,Fb,,Mac[ine-op-inspct,Husband,Whmte,Ma%_Ee,3818,,j=,United-States,<=5)GK
30,Prpate,158 4#!20,Ba%cheloQs,b3,Never-married,Machine-4p-nspct,otvin-fmiy,iia,lMl,0,0,25,United-St1ates,<=50K
,Private,19914,"H,Z-irad",9,Married-civ-spouse,Other-service,5Wif$e,AsiBn-Pac-IslandVerc,Female,~,C,<0,Philippines,<=5K
40,Private,95639,7$-gad,9,Separated,HaPdlersc-leaers,UnOarrYie,Amer-IPndqan-Eskimo,M\U$eb,0,0,45,United-States,H<=50K.
,Private,132057,Bachelors,13,Married-civ-spoquse|,Prof-specialuy,Husband,laX3,M Qle,9G36,0,50,United-States,w><50g1
2,Private,231C]03,Hx-gald,,1Never-marred,Machine-op-inspct,fw-crhil,,Mahe,n,0G,.,,"<=5""K"
56,PrivatHCS,172364,HS-grad,,Married-civ-spouse,Machine-opGinwspct,Husband,'hCte,3ale,0,0,^j8,United-States,<=50
WM,State-gov,|736z,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Lhite,Male,4931,0,,United-States,K<h\K.
7,Self-emp-not-inc,184046,Bachelors,13,Widowed,Prof-specialty,Nvotin-xfamiWl~y,,Female,qx,"""",20,Uni|ed-tnte:s,<=q0.
19,P{ivote,Q83,SbLme-college,10,Neve-YaXrriel,Admz-cxericaa,Unmarried,HAsian-Pac-Is.anderr,Female,B,0,40,United-States,J<=0.
31,Local-gov,`813,Some-college,10,Married-civ-spouse,Protective-serv,Hukand,Whi0~te,a\le,)1502i4,%P,6@,United-States,
4{&8,Srive,177775,HS-grad,9,Divrcd,Exec0m-nagFerinl,Not-in-family,WDit1_,Female,0Gd=,0,=01,United-States,<=50K
57,?,D19a114,10th,6,<paraed,?,,White,Male,,f},H,United-States,<=50K
29,Private,,Bachelors,;3,Marrie-civ-spouse,"Other-srvi,ce",ZHsb7n,White,Ml! ,7298,Sl,42,United-States,>50K
,,380922,:-g%ayd,,Maried-cYiv-pouse,Craft-repair,Husban`,White,Male,x,h,,United-States,5?K
64,Private,,rHS-rad,zE]D,Divorced,Priv-house-serv,"PNotFin""famly",White,Female,0,IW,6z5,United-States,<=5YB0S
74,Pri+7e,192290,10th,,Married-civ-spouse,Adm-clerical,Husband,White,l,0,"""0(",2g0,United-States,<P=i50
28,Privat,f8936,HS-jgra4,E,Divorce,Cra>/t-reHair,Not-in-family,,Male,R,3F,45,Un[tnd-Sta)ts,
39,Private,387430,HS-grad,9,Never=-arrid,OtherNseqi9ce,No't-inamly,9hite,haUe,0,0,_,United-States,<*@
36,Private,153066,Some-college,,Married-civ-spouse,Crat-ra',Husband,White,lMlwe,Ax,0,5z,U@ited-State9^,>50Kf
9_I,ESelf-emy-nt-nc,",1569",5th-6th,3,Married-civ-spouse,O3sthergserv]*ce,Husband,shte,Male,0,,40,Yn|tedStates,>50K.
43y,PrivPte,15T8f0,HS-grad,9,Marred-cv-spouse,Transport-moving,Husband,White,Mazlie,0,(o,,United-States,<F50K
3,L9oc#-gov,33124,Ba4cFheIlors,13,Neg9r;married,,Not-i;-fmiqy,White,eKle,n.,0,X,Unie-Sates,<=50K
n>,Private,1J14867,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Whitfe(,,0,0,40,United-)States,<=8e'K
38,PM(vatpe,33397,HV-gdh,9w,Divorced,Slsj,Unmarried,White,Female,0,Z0,4=j0,United-States,<=5T
|2S,Pr^ivayte,126568,H--grd,9,,kraPt-repasr,Not-in-fCmily,White,Male,0,0,N0,United-States,<=50K.
26,Private,140649,<B]0ch*lor,,MaU/ried-civL-spou`se,Esxec-managerial,Hsbawt,,0Mal,0,0,40,U[nited-States,<=50K.
,Private,178313,HS-grad,X,MarrVied-Vciv-spuse,SIlp,HuO\a[nd,White,Male,0,0,60,,<=5^.
A*,Loa-gov,367251,Some-Tollee,10,Married-civ-spouse,Craft-repair,HuBZ@ndT,Black,,;+,0,>,United-States,>50K
57,JPrivaFtte,47857,HS-grad,9,MarrMed-civ-spouse,Transport-moving,Husband,GWhtwle,Male,"""",;,W,United-States,>5z0K
22,Private,1313,Bsachelors,,Never-married,Sales,Own-child,White,Ma0e,0,0,40,United-Sates,<=50K
56,rivGate3,201344,bome-collVegYe,,WiroweNd,Craoft-rplir,Unaried,W}ite,Fee,Me,0,38,Unied-Statx2,<s=50B
,Private,A4451tE,b1th,6,Married-civ-spouse,,~GusbaU'd,White,Yle,0,&3,,United-States,<=50K
23,Pr-va(e,151888,Some-college,#'},Never-married,ialb),O6v-'hild,White,Male,0,0,,United-States,<=5U
/8,Private,264017,Some-college,1^P,Never-m8arrBied,Other-service,""">Owchild",Wite,QM~mS,?,,16,Cad(,<=44MiK.
30,Self-emp-inc,119422,Some-cohllkeg>ee,{b50,Marriesd-civ-spoue,Exec-managerial,.sbanAy,ChiCJae,Male,0,0,-,United-States,i=]0K
W43,Private,54611,HS-grad,9,Married-civ-spouse,MW3chine-op-[nspct,`band,(hite,Male,0~,0,40,Un=ted-St;e,<=50K
2rTj,Private,69640,Bahelor\),13,Never-married,Sales,Own-child,W5te,Mal%e,,0,40,UnitedSates,<=50K
5M5U,Private,17_03284,5th-6h>,U,Married-civ-spouse,CIaft-reir,Htusband,Blaw,Mal,u,0,40,Trinadad&Tobago,
J,Private,0443v,Lome-col|lege,0,Never-marrie%d,Adm-clerical,Not-in-family,White,FemNaler,0,0,f,Unitedl-Stat-es,3=K
22,Private,2O4466,Bachelors,13,Nvr&marr4e,Prof-specialty,Ow6n-cil,,Male,sU,0,40,United-States,<=50K
64,Self-emp-not-inc,167g~A7,HS-Wgra7U,9,Married-civ-spouse,Prof-specialty,usband,Whigey,&e,3K0,0,60,United-States,}`YK8d
57,3riv}ate,11h,o-ygxkad,9,Married-civ-spouse,Exec-maaagTerCahl,Husband,White,Male,%_/T,7,=,nKtedSt_te,
58,^Qrvat,;67O7,5th-6th,3,Married-9civ-sVpouse,M6chin-Top-insct,Husband,Black,Male,0,\0,4@,Unitea-States,<=5rK.
29,Private,z31324,,13,Nve`r-married,SaHe,@Own-whild?,White,Female,|,o,40,Uptd-Btates,<_)0K
5*,Sef-etmp-not-linc,b7w27,HS-grad,9,Separated,Eec-manaBrial,Not-in-family,OWhite,a`ale,0,0,60,Unit9]dQS#tates,3 =0Kj
:*9H,P5ivae,20V97R3,Some-college,10,NUver-married,Sales,On-c'hild,White,ele,0,,20,Unied-States,<=50K
20,,444554,"S,omecolleae",10,Never-married,OthersSrvice,jnchidld,White,Male,i,0,25,United-States,<0K
49,Private,246183,H?gr:%ad,m,Married-civ-spouse,Sales,Hpba)cand,White,Male,0,/e,40,U`ixed-States,>50$
29,Priva_e,25482l,Bachelorrs,13,Never-married,Prof-specialty,Not-in-family,"Whw""e",%Ce,QD,0,,United-States,m50
5k&5,Private,200992,Some-leg,10,do@e,Other-service,t-i-family,hite,Female,,0,-+y35,(Unie]d-StateA,<=50K
6p,Self-emp-not-inc,538099,ahelnxs,vE3,Married-civ-spous%e,,Husband,White,(MTe,0,0,3y,United-LStates<,<=50K.
8,PrGvaateW,[12,HS-grad,9,Marriled-civ-spouse,Exec-managerial,usband,W[aite,Male,0,,50,United-States,
,Private,396745,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Whi@eS,MDle,Y,*/?415,48,United-States,>F0K
T4rh2,Private,135525,Some-college,0,Widowe,Adm-clerical,Unmarried,White,Femle,L,P,40,United-States,>50K.
;,Private,,Tachelors,wa3,,So]7,Not-in-family,,F@^zmale?,h,a,,rni%ed-St.ute,1<=5D0K
0,ryvCaJe,167919,HS-grad,9,Married-civ-spouse,raft-repaij,Husband,hitt,Male,0,,4-g!,UntedeStatEs,<=50K
,?,132626,Some-college,10,Marriepd-civ-spouse,?,Husband,White,0}Ale,),0,6,United-States,<=50K
5M,Private,21698,HDgraY,9,Ne:(-married,Adm-clerical,Not-in-xfaify,=@Whwsite,FemaHle,0,,40,United-States,<=50K
327**,Priated,1987188,H-gap9,9,Married-civ-spouse,Adm-clerical,Hssbead,+hi<e,_ax,2580,#,X,Uited=Sttes,=05
44,Private,6f1,Some-college,10,Maried-civspouse,PKrof -s4ecialt%y,Husband,White,Male,e,0,40,United-States,>50K.
D2N,Self-emp-not-inc,$29>7P,"Docto,ate",1|,NevCerZm5arried,Pf-specihy,G)Not-hn-fami y,WhKte,Female,0,0,45,United-States,<=50K
54,PriUat e,/8*69859,Preschool,1,Married-civ-spouse,Farming-fishig,Husband,(hiteT!C,ME,0,m/+,S0q,United-States,<=50FK
42,Self-emp-not-inc,G0024,Some-college,1ub,Marric-civ-spoRse,Farming-fishing,Husband,We#hite,a,0,0,66,United-States,x5e0.
25,Private,8565s,Some-college,0,Never-married,Prof-specialty,,Whie,Male,0,i,40,United-States,<=q5
5>,,226L885,HS-grad,^,Never-married,"Tranpor,tmoving",Not-in-family,uhite,a[,F,,40,United-Staes,<=50K
$+2?,Private,233923,Assoc-voc,,Never-married,Sales,Own-child,WhZtsb,Female,0,0,x,rUited-S*.tates,<=50K.
,State-gov,,HS-grad,9,<Dirc2e,A>dmXcleri }cal,Unmarried,&ie,Female,0,0,40,United-Sza|eJ,<=50K
m,,`18286,,90l',Married-civ-spouse,,Gi5,i(e,Feale,1r,#,,>nited--Statre,>50K.
,riTvate,17684a,HS*-gKrad,9,^evBer-mars0d,Other-service,"No,t-0Z-a|ily",rit:,Female,0,0lW,!14,El-Salvador,<=50K.
34,Private,261023,,,,Crat&-repair*,Husband,Wite,Male,0,1651,38,United-States,<=50K
3,Private,199419,Somecollege,10,Never-married,Adm-clerical,OwWn-child,White,Female,C,,20,United-States,<=50K.
7,Private,1r521,Prof-7school,,Married-civ-spouse,,Husband,White,Male,150y24,,jG,United-States,>50K
41,Local-gov,103614,Bachelors,B%3,MWrriCd-civ-spouse,Prof-specialy,Hus8b;nd,|hite9,Mle,,d8,4.{8,United-States,>50K.
g5,Pivat3,276087,As?Hoc-voc,,MarPied-cqv-spouse,Prof-specialty,Husband,W+=i>,Ml/,0,,440,United-States,>50K
,Loc|Q*zl-gov,8523,,B,Widowed,Adm-cl_riyal,Uar3ie,Wh]d,mabe,0,0,*,United-States,<=50K.
,Private,180019,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Whit5e,Farale,7w,0y,(0,UniWed-)WtatesZ,<=50K.
>.a,Private,c@7X X,Bachelors,13+,Never-married,Other-service,Nt-infamily,GWhiEz,,0,0,hq,|United1Sta1ts1,<=j>Kj}~
,Private,3Y57$0d,9th,g5B,voMc4,Other-service,Unmarried,W|hite,male,0C,,o81,U8ited-State{*,<=[50K.
23',krivSYate,315065,10th,6,Never-married,Other-service,Unarried,White,Male,,\0,60,Mdexio,s0 
25,Prva#t,03 ;0,HS-grad,9,Never-married,Other-service,Own-childq,White,Femle,0,nh,40,United-States,<50KW.
62,Self-emp-inc,234738,Bachelors,,MaVriedSci*spouse,Exec-managrial,Husband,White,Male,g01o,,50yQ,U'nKited)Sta8e&,<=5OK.
\H,Privte,2!2|81,Bachelors,n3,Never-marrie,Handlcrs-cleaners,Not-in-familBy,White,Male,?,L,40,United-States,}<=50K
23,Prate,46645,Bchelors-,13,Never-married,Prof-specialty,Not-in-family,White,0emaDl!A,0,0,2w,-NUnited-Stats,_@50K
46,Slf-eem[p!-not-inc,366089,+Bachq0os,13,Married-civ-spouse,Sales,HjdusbandD,W/Ki-te,Male,0,0,,Un)ited-StXates,>50K.
.,Private,168660,Hr-grad,89,Married-civ-spouse,Exec-managerial,HusLaqnd,White,.C4ale,h,,50,United-States,<=50K
25,,236977,sH-g#ad,9,Searated,Craft-repLir,,White,Ma=e,0,0,40,Mexico,<50
63,FederaHl-gncz,97855,Masters,14,"Ma9rroe-civ-s""pouse",EYxec-managruVal,Husband,w{e,Male,0,.0~,50,United-States,>50K
L,Lca-g|v,719,Bachelors,jsL,Never-married,Prof-specialty,Not-in-family,Whte,Female,',0,Q0,nite(d-States,=5)
52>,PrH|X=t0e,p!625}7&,Assoc-acdm,12,Maried-ciH-spouse,Tech-support,Husb>and,sWhTiel,Mle,0z,0,W,UnitLd-States,>50K
N,?,84?y0,Assoc-voc,11,Married-spouse-absent,?,Not-in-family,White,Female,0,A,}3^2J,United-States,<=50K
"5""",Federal-gov,90533,Bjc5ersP,13,Ne{er-> rried,Exec-managerial,Not-pin-f$miyly,WUi1te,Female,0,CH,45\,United-States,<=50K.
49,Private,133729,Some-coQllege,y,Marien-0civ-spous|T,Other-service,usband,White,Male,0,T=,_v<,United-States,<=50K
31,,168782,HS-gNra,\R,DivIrced,Handlers-pcoeaners,Not-in-family,Wh#igxe,Male,*,0,L|,United-States,'=0J
58,Private,1/06Ow,10t,a,SepUaraed,Protective-serv,Nt.i)-fmily,+tUv,"Fe,ni|ale",0,0,J40,HniteL-Sta'el,<=50K.
Sb4^,",Lo;al-o,v",145246,Lasers!;, 1Bh,Married-civ-spouse,Prof-speialty,HP-Psbad,Wtih#iete,le,,0,44,United-States,
60,Private,247483,Some-'olege,10,Divorced,Exec-managerial,Not-in-family,White,al,0,f,0t,United-Stats,<=50K.
n;,Private,99146,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,UnZted-ftate,<=50K.
3,?,31491V3,11tgh,o,"#ivor""d",?,Own-child,Whi-te,nale,0,90,!53,,<=50K
40,,.201'D,Some-c#olege,10,(vrced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Fwma+,0,x,84,United-States,<=|5@K
43,Prrvate,111483,Sme~-col0lege,5|,Married-civ-spouse,?lesY,us%a,Whit<e,Ma-gle,7_T,0,) 0,United-States,>50K
47,Private,132912,Some-college,,Married-civ-spouse,Exec-managerial,Husbavd,White,Mle,0G,0,5H,United-States,>50K.
41,Private,180d1,"Ba""h0eloris",13,,Exec-managerial,Husband,,M6l3,7298,c,g,United-Stat#_s,>50K
24,Private,m9952,Asock:So,11,e8ver-m}rried,Sales,kUnmrr5ed,White,,0,0,:5,United-States,=50K
42,Pr/vate,&1344,S*Fme-#collegHe,10,Married-civ-spouse,Craft-repair,Husband,White,,-,0,40,nit-S>ates,=05X0K
LfI,Private,17Z606,HS-grad,R,Separated,Mahin|e-p-isp(t,Unmarried,White,Female,0,0,:2d@,United-States,<=50K
,SElf-bmp-not-inc,3l!m3366Z,Some-college,>0G,Married-ci-pous<,Farming-fishing,Wife,White,aee,s0,"_""",15,United-States,<;70
50,Priva6j~,168212,Domctorate,,Marrihd-civ-spouse,Prof-specialty,Husband,White,,0,1902,=655^,United-States,>50K
4,;P.bvate,3K42M7,HS-rad,9,,Exec-managerial,"Not-?n""-family",W4ze,Female,0,,'.,United-States,>50K
29,Private,DJs8p.80,Some-college,@A,Never-married,es,Not-in-family,Black,Male,f,,55,Outlying-US(Guam-USVI-etc),
,Local-goB,233681,A)ssoc-$cdm,12l,Married-civ-spoue,"E""ec-anaereal",H(Oba`d,(0hitL2,,qlw,Z,_,,<=50K
K,LocalQ-go%,1=t85,BAOsso4-a{cd,12,Divorced,Prot>cti~e-serv,Jov-in-fNamiQl,SWCR.p,Fem(Leie,},8,56,United-States,v0Zm0K
,,269373,a,Y,Never-married,,<gnchild,White,Female,0,0,F,,<=50K.
6}%,Self-emp-inc,f76212,HS-grad,9,Married-civ-spoKuse,Transport-moving,Husbanqd,qWhi=e,[Mal9,0,0,50,United-States, ;50KN
#2,Privae,22c'205,So@e-colKege,,Married-civ-spouse,Prof-specialty,Wife,,Female,0,0,4(V,United-]tjates,
W}]/,Self-emp-inc,214974,HS-grad,Km,Marr'ed-cspouse,~Craft-repair,Husband,h)t,Male,,0,u,Uxite]#d-Sttes,<.F0Kl
hU,,16C1d41,Assoc-acdm,,Marciediciv-rpouse,Prof-specialty,Husbnd,Whi%,>adeQM,0,|,40,UnitedStats,<=50K}
28gJ,,243190,Bachelors,13,Never-married,,Not-in-family,,Male,0,/,"3,x",,<50
4],Private,523f,Some-college,10,Married-@ti4v-spouse,vSaleX*,Husband,White,MaZle{,C,,70,United-States,<=50K.
49,Local-gov,34021,Bachelos,,Never-married,PMrof-specialty,Own-chid,Wdhite,FeYoaSe,0,",",50,United-States,s5>0
22,SNl>-emp-not-iAnEc,238917,HS-grad,z,Never-married,Handlers-cleaners,Nlt-in-family,W^ws(e,,0,02,4`:0,United-States,<=50K.
(,Private,152373,ome-VcoWl<ge,10,Divorced,CrafBt#replai/r,Not-in-family,White,Male,0,0,4PZ8,nied-tates,>50K
SR5,PrivaRe,122747,Bacelyrs,13,/Married-civ-spouse^,Pro&f-sycialtMy,HusbRnd,WhXWe,MaElen,0,i,50,United-States,>50K.
FG0,Pivate,291300,611!t),F{W,AarriedPciv-spousOe,,Husband,White,Male,>,0,',"Pu}ero-Ri,o",<*50K
38,Self-emp-inc,225860,Siga,,Divorced,Exec-managerial,Unmzarried,WhB/,IM<,0,0,-4,UniFed-Sa?t)s,Vr50K.
Z,Privat,6=2346,HS-grad,9,Married-civ-spouse,aft-repair\,Husband,Black,Male,pe,G,40,Unted-States,<=50K
27,Pr.vat,140525|,Bachelors,c.3,Married-civ-spouse,Exec-managerial,Huxs,White,Ml,w2/18,;,55,United-States,f
3,Private,231643J,HS-grad,9,N#eAvr-marixed,Craft-repair,Own-child,White,Male,0,0,40,Un3ied-States,<=50K
24,Private,36058,Bachelors,13,Neve8r-marriec:,EC?ale.s,No7-Rn'family,WWi+,XMwe,0,'j,50,United-tn[<es,0<=50K
40,Pri#te,277507,HS-grad,^,Marcied-spouse-abse~t,Handlers-cleners,Not-in-family,Whit,Male,0,1669,40,United-States,<=50.
,Private,426431,,10,Divorced,S;0s,Not-in-fadily,AhGtoe,Male,0,0,40,United-States,<Tx=50K.
Y3rA,Self-emp-not-inc,261056,\chelo,1%,Never-married,Prof-specialty,Own-child,lsacLn,Female,2174,0,,?,<=53
25,Private,"41,61",Assoc-acdm,)D2,Never-married,Handlers-cleaners,Own-child,3e,Male,0,0,uq,United-States,<=50K
56C,,1j0~5,Chel|ors,:G,>arried-civ-spouse,Exec-managerial,Husband,White,sJLXe,1\02,},50,]Unxe9d-Stats,>(0K
50,Self-emp-inc,181498,HS-gad,,Marred-ci-sbose,Svs,Husband,,Male,0,l,40,United-States,<50.
23,Private,381679,Sole-cE*llge,:1,Never-married,TeMch-s4pport,Cthe@-relativj,W=i2te,F(maQe,0,0,40%,United-States,<=50K.
,!ivae,42 3l93,HS-grta2,,D&iocd=,Machine-op-inspct,Unmarried,;Whi,Mvk,0,1726,40,UniteduStaGtecs,=507>q
e,Private,46857,Some-college,0j,Divorced,Adm-clerical,Not-in-family,White,Male,,1,eGXYe,United-States,<=5K
6,Local-gov,287821,Bchelor,1C,Married-c!v-sfpouse,Adm-clewrical,`e,White,el-,0,0,40,United-States,0K.
34,Pri<v]te,245487, 76h8tH,4,Married-civ-spouse,Transport-moving,H;~bad,Amer-Indian-Eskimo,Male,0,0,45,Mexico,<=50K
25,Plivte,40915,Bachelors,13,Never-mxarbried,Prof-peci(lty,Not-in-family,,Fem[e,0,,40,United-States,<=50K.
H,Private,114a78,10th,Z,Never-married,OtherS-s?rviVce,,White,Female,0,,F0,United-States,<=50K
Rg,?,117618,Some-college,10,Nevermarried,?,Own-child,White,,,0/,40,UnDted-Statc,<=50K
35,FKedeal-g<ov>,1p48]Aw,Mas~tDerUs,p4,MarreOd-tiv-souse,ExeX-Nm^anageri,Husband,XW!ite,M-aoY,0,,]5),Unitedh-ltates,>z0.
",$",Private,29#,,9,NeveM-maNried,Sales,Own-child,-WMhit,FemDale,<,u,>f0,El-Sulvdo@,<=50K.
33,P(ivate,389932,HS-grJad,9,#Kvorced,Transport-moving,Not-in-family,,Ul,eP3}O,h,55,United-States,
2?,Prixa,210794,a`hlors,F1C3 ,Never-married,Prof-specialty,OwM-chiUld,hte,Femfale,^,],4F,United-States,)<|C0K
2*1,Private,434710,Some-college,10,Never-married,Sales,Not-in-family,Whi,Female,z,*,15,United-States,D<O0K
26,Private,15|J0,SEomeK-ollHge,"""",MavrrPed-c(v!-souse,Maxine-op-inspct,Hband,Black,M ae,b,0,O,UnivtedSyt:ates,<=5MK
40,riFat,9xW7w666,Bachelors,@1Q3,Never-married,Ex>ec-mana]gerial,Not-in-family,White,Male,mo,,30,Canada,K<=5K
43,Federal-gov,1r75669,Some-college,10,Married-civ-spouse,A_dm-clrca,Wife,White,Fele,,r%,40,United-States,<=50K
37,Private,2809,5th-6th,\,Never-married,M>c{hiQne-op-inspt,Unma/rie,White,Female,0},0,F4y,M{xio,7==&0K
33,Local-gov,175509,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,M<lr,0,0,+,UnitQ d-WtaPes,<=50K
39,Private,2151508,9th,5,Divorced,Hwdls-clea_ers,Not-in-[family,White,Mtale,0,m,50,UniRed-States,ud50d
JQd99,?,0i187,Some-college,L1X,Never-married,?,w\cvild,hite,Male,0,0,n<,Lnitd-$ates,<=50K
3,Private,11}2271,SomU-colleAe,10,Married-civ-spouse,Craft-repair,Husbnd,White,A,,0,{45.l,United-States,<=50K
49,PDiZate,1819,HS-g+d,9,Maored-civ-#pouse,S5aUle,Husband,White,Mple,,0,4_,United-States,h<=0K
,PRivhte,16X75&,HSA-Kgr#ad,~,Divorced,Adm-cle%ical,",m(aried",White,Female,0,0,5v,United-States,<=50K
,Local-gov,27834,Bachelors,13,,P^otctive-serv,Not-in-fGamily,Wh6ite,,,0,40,United-States,=50KZ
,Self-emp-not-inc,19349x8,Prof-sQchool,3o,Married-$civ-s-pouse,Prof-specialty,,White,Male,,XK,6?,UnitedStates,5tK
77,8Seelf-emp-not-inc,N176j0>,9%th,,Wedwe`,Other-service,NoTtinR-family,Whi,Fema}e,0Z,0,J,England,
2,(ri4ate,l81c62w,MastSers,14,Never-married,ProU-s;ecialty,Not-in-family,White,sFcmaoe,|,0OU,40,United-States,<=50K
9,Prvat,2184F9,Bachelors,53>,Married-civ-spouse,Sl.,Hu s baBnd,White,Male,N>@D,1848,40g,United-States,:1S
22,?,217421<,&Some-colHlege,',Never-married,?,O=n-hild,White,Fmale,v,0,30,U>itHd-Sta3ts,<=50K
,Private,2.374,10th,6,Divorced,Other-service,Unmarried,&lack{,FemO{Ae,,),xM,United-States,<=5$K
42,Private,3/845qD,11,A,Divx]oKced,SajeSs,Unmarried,White,Male,1506,&,50,Mexico,<=50K
24,Private,18545c,Bachelors,13,Never-married,Tech-supoNrp,Not-in-family,White,Fmale,,,50,United-States,<^dY0K
f3,Privato,&[541,Some-college,10,Nevermarried,Adm-clerical,NRoSt-in-fXmily,OKher,Male,X,0,4n,?,
53,,r146>91,Bachelors,75t,Married-cpiv-spuse,Prof-specialty,Huband,White,Male,0,0,80,Ungted-States,<=50.
23,Pr.iNtU,!37t5,SoHme-collegfe,,Never-9zarried,Sales,oEtX-in-famil4y,White,MC,0,*,=S,United-States,<=50K.
25,Private,0168C3,Bachelors,13,Married-civ-spouse,Exec-managerial,,White,TFeVle,V,0,30,U)nitedSates,>M0^
B,Private,354923,Bachelors,m]4,"D""}orcSd",Exec-managerial,Not-in-family,White,FYmaYle,0,cZ,,Un0ted-St\atws,<|:K
30,cFal-gov,22V7-1,Some-college,10,SeparatTed,Adm-clerical,amarriMe;dZ,Black,F&male,0,0,M,Unite-{Staes,
47,Self-emp-not-inc,T2200,Bachelors,13,Nevrma=ri[,Exec-Oanagerial,Nokt-in-familVy,Black,Mae,1o52z6Ji,0P,45,|itd-SSt<tes,>50K
41,Private,171351,Some-college,10,"Marrid-,civ-spouse",CrDxft-repair,Husband,White,Male,M4,,40,United-States,U50'K
33,",*ocl}-goSv","""}338Mq",HS-Werad,Q,,Craft-repair,,White,Xal+e,,z,40,,<=5h`0e
30,Private,190385,Bachelors,x,Married-civ-spose,1t`her-srvice,Wife,"W""hite",Female,0,0,40,,>50%
