age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
53,retired,married,secondary,no,330,yes,no,,5,may,216,2,-1,0,,no
57,blue-collar,married,secondary,no,0,no,yes,cellular,9,jul,45,1,-1,0,,no
60,retired,divorced,tertiary,no,2,no,no,cellular,2,mar,228,4,390,2,other,yes
36,management,single,,no,62,no,no,cellular,13,jul,311,1,91,2,success,yes
30,blue-collar,married,secondary,no,360,yes,yes,,2,jun,239,1,-1,0,,no
44,services,divorced,secondary,no,424,yes,no,,6,may,27,1,-1,0,,no
39,management,married,tertiary,no,1836,no,no,cellular,6,aug,902,3,-1,0,,yes
57,admin.,married,secondary,no,0,yes,no,telephone,17,nov,92,1,-1,0,,no
63,retired,married,secondary,no,1495,no,no,cellular,16,nov,138,1,22,5,success,no
32,management,single,tertiary,no,264,yes,no,,9,may,211,2,-1,0,,no
34,management,married,tertiary,no,402,no,no,cellular,26,may,147,1,-1,0,,no
34,blue-collar,married,primary,no,151,yes,no,cellular,17,jul,546,6,-1,0,,no
55,management,divorced,secondary,no,394,no,no,,5,jun,119,3,-1,0,,no
29,blue-collar,single,secondary,yes,-580,yes,no,,23,jun,123,2,-1,0,,no
32,unemployed,single,secondary,no,5670,no,no,cellular,4,feb,326,1,-1,0,,no
33,blue-collar,single,,no,12,yes,no,,29,may,241,4,-1,0,,no
62,management,married,secondary,no,4562,yes,no,cellular,3,mar,168,1,-1,0,,yes
47,services,married,tertiary,no,871,no,no,cellular,22,aug,602,9,-1,0,,no
31,management,married,tertiary,no,430,yes,no,cellular,25,jul,137,16,-1,0,,no
33,management,married,tertiary,no,3456,yes,no,,3,jun,258,2,-1,0,,no
53,management,married,secondary,no,-133,yes,no,,9,may,126,2,-1,0,,no
32,admin.,married,tertiary,no,57,no,no,cellular,9,jul,530,2,-1,0,,no
49,management,single,tertiary,no,588,no,no,cellular,28,aug,70,9,-1,0,,no
39,housemaid,married,secondary,no,-146,yes,yes,cellular,20,aug,239,2,-1,0,,no
27,admin.,married,tertiary,no,73,no,no,cellular,10,feb,159,1,-1,0,,yes
58,technician,divorced,secondary,no,-123,no,no,cellular,5,aug,131,2,-1,0,,no
42,housemaid,married,primary,no,128,no,no,cellular,6,aug,492,2,-1,0,,no
45,blue-collar,married,primary,no,503,yes,no,cellular,11,may,313,1,369,2,failure,no
47,management,married,tertiary,no,288,no,no,cellular,1,oct,101,1,-1,0,,yes
36,technician,single,secondary,no,2603,yes,no,cellular,18,aug,174,5,-1,0,,no
41,entrepreneur,married,tertiary,no,306,yes,no,,20,jun,102,3,-1,0,,no
33,services,married,secondary,no,-52,yes,no,cellular,18,may,278,1,-1,0,,no
34,admin.,single,secondary,no,5547,yes,no,,23,may,313,1,-1,0,,no
61,retired,divorced,secondary,no,1857,yes,no,,28,may,173,4,-1,0,,no
27,technician,single,secondary,no,2,yes,yes,cellular,6,may,554,2,356,1,failure,yes
34,blue-collar,single,tertiary,no,97,no,no,cellular,14,may,67,3,-1,0,,no
58,,married,primary,no,15,no,no,cellular,11,aug,57,2,-1,0,,no
48,blue-collar,married,primary,no,3304,no,no,,11,jun,409,3,-1,0,,no
42,blue-collar,married,,no,452,yes,no,cellular,17,nov,359,2,-1,0,,no
60,retired,married,secondary,no,2586,no,no,,6,jun,150,4,-1,0,,no
49,blue-collar,married,primary,no,1032,yes,no,,2,jun,41,5,-1,0,,no
29,blue-collar,married,secondary,no,162,yes,no,cellular,15,jul,126,3,-1,0,,no
55,housemaid,married,primary,no,0,no,no,cellular,13,aug,139,2,-1,0,,no
27,services,married,secondary,no,472,yes,no,cellular,20,apr,144,4,-1,0,,no
55,management,married,tertiary,no,36,no,yes,cellular,22,jul,46,3,-1,0,,no
46,technician,divorced,tertiary,no,-243,no,yes,cellular,18,jul,251,5,-1,0,,no
30,technician,single,secondary,no,157,yes,no,,20,jun,74,3,-1,0,,no
47,management,married,tertiary,no,295,yes,no,cellular,5,aug,157,1,-1,0,,no
41,technician,divorced,secondary,no,0,yes,no,cellular,17,nov,386,2,-1,0,,no
41,technician,married,secondary,no,2125,yes,yes,cellular,21,nov,285,3,116,4,failure,no
32,management,single,tertiary,no,2016,no,no,cellular,13,apr,232,1,348,1,success,yes
32,blue-collar,single,secondary,no,116,no,no,,14,may,392,1,-1,0,,no
48,blue-collar,married,secondary,no,750,yes,no,,3,jun,246,5,-1,0,,no
39,management,single,tertiary,no,0,yes,no,cellular,22,may,271,1,93,3,success,yes
28,services,married,secondary,no,6,yes,no,,8,may,667,1,-1,0,,no
32,technician,single,secondary,no,644,yes,yes,,21,may,198,1,-1,0,,no
38,technician,married,secondary,no,821,yes,yes,,21,may,78,1,-1,0,,no
31,management,single,tertiary,no,-205,yes,no,,3,jun,56,12,-1,0,,no
37,management,single,tertiary,no,6158,yes,no,cellular,21,nov,14,9,-1,0,,no
56,self-employed,married,secondary,no,445,no,no,cellular,7,aug,59,2,-1,0,,no
39,services,married,secondary,no,-404,yes,no,cellular,11,may,344,1,-1,0,,no
39,unemployed,married,tertiary,no,529,yes,yes,cellular,21,nov,673,1,-1,0,,no
39,,married,secondary,no,1701,no,no,,6,jun,140,1,-1,0,,no
60,management,divorced,tertiary,no,-4057,yes,no,cellular,18,may,242,6,-1,0,,no
53,technician,divorced,secondary,no,173,no,yes,cellular,21,nov,412,2,143,1,failure,no
47,blue-collar,married,primary,no,124,no,no,cellular,7,aug,76,2,-1,0,,no
79,retired,divorced,primary,no,79,no,no,cellular,9,oct,1106,2,-1,0,,yes
48,admin.,married,secondary,no,35,no,no,cellular,27,aug,80,4,-1,0,,no
37,management,married,tertiary,no,5205,yes,no,,23,may,493,2,-1,0,,no
41,management,married,tertiary,no,0,yes,no,cellular,23,jul,285,3,-1,0,,no
46,housemaid,married,primary,no,0,no,no,telephone,2,feb,161,1,-1,0,,no
78,retired,married,primary,no,301,no,no,cellular,7,sep,537,2,-1,0,,no
37,self-employed,married,secondary,no,8230,yes,no,cellular,17,nov,51,1,-1,0,,no
47,housemaid,married,secondary,no,2524,no,no,cellular,12,oct,105,1,-1,0,,yes
42,blue-collar,married,secondary,no,2152,yes,no,cellular,5,may,319,2,169,1,failure,no
59,admin.,divorced,secondary,no,174,yes,no,,16,may,204,1,-1,0,,no
43,management,married,tertiary,no,68,yes,no,cellular,17,nov,31,2,-1,0,,no
59,blue-collar,single,secondary,no,12270,no,no,cellular,20,nov,180,2,-1,0,,no
30,student,single,tertiary,no,34,yes,no,,6,may,289,1,-1,0,,no
57,management,married,tertiary,no,24498,no,no,cellular,21,nov,161,5,-1,0,,no
50,management,single,tertiary,no,490,no,no,cellular,14,aug,273,5,-1,0,,no
43,management,married,tertiary,no,228,yes,no,cellular,2,feb,84,1,-1,0,,no
38,self-employed,married,primary,no,618,no,no,cellular,9,jul,184,1,-1,0,,no
52,admin.,divorced,secondary,no,48,no,yes,cellular,17,nov,591,1,-1,0,,no
57,services,married,primary,no,53,no,no,cellular,6,aug,86,2,-1,0,,no
44,admin.,married,secondary,no,0,no,no,,26,may,85,3,-1,0,,no
58,blue-collar,married,primary,no,1231,no,no,,20,jun,21,3,-1,0,,no
42,management,married,tertiary,no,1993,no,no,,29,may,41,1,-1,0,,no
39,self-employed,single,tertiary,no,3972,no,no,cellular,30,jul,122,3,-1,0,,no
43,admin.,divorced,secondary,no,3350,yes,yes,,29,may,488,1,-1,0,,no
30,management,single,tertiary,no,112,yes,yes,cellular,12,may,451,2,349,2,failure,no
25,management,single,tertiary,no,808,no,no,cellular,27,may,268,2,-1,0,,no
74,retired,married,secondary,no,935,no,no,cellular,25,oct,400,1,173,3,success,yes
60,blue-collar,married,primary,no,3230,no,no,,11,jun,281,4,-1,0,,no
58,retired,married,secondary,no,158,yes,yes,cellular,2,feb,156,5,-1,0,,no
53,admin.,married,secondary,no,2924,no,no,cellular,19,nov,800,6,-1,0,,no
58,self-employed,married,primary,no,728,no,no,,20,jun,112,4,-1,0,,no
47,technician,married,secondary,no,2283,yes,no,cellular,21,nov,170,2,-1,0,,no
58,retired,divorced,tertiary,no,499,yes,yes,cellular,29,jan,181,1,-1,0,,no
57,blue-collar,divorced,secondary,no,1795,yes,no,,19,jun,818,1,-1,0,,no
49,entrepreneur,married,secondary,no,273,no,no,cellular,23,jul,58,1,-1,0,,no
36,blue-collar,married,secondary,no,3578,yes,no,telephone,3,feb,45,3,-1,0,,no
46,blue-collar,married,primary,no,278,no,no,cellular,21,aug,153,3,-1,0,,no
32,management,married,tertiary,no,2458,yes,no,cellular,4,may,77,2,-1,0,,no
25,management,single,tertiary,no,490,yes,no,,6,jun,246,3,-1,0,,no
33,unemployed,divorced,secondary,no,385,no,no,telephone,27,aug,29,28,-1,0,,no
28,services,married,secondary,no,462,yes,yes,cellular,5,feb,410,1,-1,0,,no
82,retired,married,primary,no,103,no,no,cellular,1,sep,368,1,-1,0,,no
34,admin.,married,secondary,no,19,yes,yes,cellular,13,oct,98,1,-1,0,,no
59,retired,married,secondary,no,0,no,yes,,26,may,155,1,-1,0,,no
30,blue-collar,single,tertiary,no,297,no,no,cellular,7,apr,465,4,-1,0,,yes
60,housemaid,married,secondary,no,874,no,no,cellular,8,jul,861,3,-1,0,,no
30,management,married,tertiary,no,1119,no,no,cellular,6,aug,199,7,-1,0,,no
56,technician,divorced,,no,56,yes,no,,5,may,439,1,-1,0,,no
31,blue-collar,married,tertiary,no,433,no,yes,cellular,3,feb,114,1,-1,0,,no
21,technician,single,tertiary,no,61,no,yes,cellular,8,jul,141,1,-1,0,,no
54,unemployed,divorced,secondary,no,925,no,no,cellular,5,feb,2,1,-1,0,,no
26,admin.,single,secondary,no,712,yes,no,,6,may,232,1,-1,0,,no
36,management,married,tertiary,no,327,yes,no,cellular,14,jul,74,6,-1,0,,no
42,management,married,tertiary,no,441,no,no,cellular,7,aug,296,9,-1,0,,no
30,services,single,tertiary,no,3516,yes,no,,29,may,447,4,-1,0,,no
47,management,married,tertiary,no,0,no,yes,cellular,21,aug,374,1,-1,0,,yes
34,management,married,tertiary,no,5334,no,no,cellular,7,aug,385,4,-1,0,,no
48,blue-collar,married,secondary,no,5078,yes,no,telephone,8,may,139,1,-1,0,,no
57,blue-collar,married,primary,no,3109,no,no,cellular,2,jun,482,2,-1,0,,yes
32,technician,divorced,secondary,no,2,yes,no,,11,jun,354,17,-1,0,,no
32,admin.,single,secondary,no,254,yes,no,cellular,28,jan,319,1,-1,0,,no
32,self-employed,single,tertiary,no,-359,yes,no,cellular,9,feb,122,3,-1,0,,no
34,management,single,tertiary,no,72,yes,no,,26,may,118,2,-1,0,,no
36,services,married,secondary,no,394,no,no,cellular,5,aug,324,1,-1,0,,yes
33,services,single,secondary,no,48,yes,no,cellular,17,apr,303,1,-1,0,,no
36,admin.,married,secondary,no,1314,yes,no,cellular,17,jul,330,3,-1,0,,no
34,unemployed,married,secondary,no,1243,yes,yes,cellular,8,may,157,4,-1,0,,no
33,management,married,tertiary,no,3401,no,no,cellular,20,nov,253,1,-1,0,,yes
38,blue-collar,married,secondary,no,264,yes,no,telephone,31,jul,15,2,-1,0,,no
73,retired,single,secondary,no,1050,no,no,cellular,4,sep,73,2,-1,0,,no
43,management,divorced,tertiary,no,388,yes,no,,8,may,2087,2,-1,0,,yes
39,blue-collar,married,,no,157,yes,no,,30,may,99,6,-1,0,,no
54,blue-collar,married,primary,no,244,yes,no,cellular,29,jul,337,2,-1,0,,no
26,entrepreneur,single,secondary,no,681,no,yes,,27,may,137,1,-1,0,,no
25,blue-collar,married,secondary,no,53,yes,no,,13,may,331,2,-1,0,,no
45,admin.,single,,no,13,yes,no,,5,may,98,1,-1,0,,no
50,blue-collar,divorced,secondary,no,-54,no,no,cellular,24,jul,513,3,-1,0,,no
30,self-employed,single,tertiary,no,189,no,no,cellular,19,nov,71,4,-1,0,,no
43,blue-collar,married,secondary,no,130,no,no,cellular,5,may,156,1,337,3,failure,no
42,services,married,secondary,no,146,yes,yes,cellular,15,may,670,4,346,1,failure,yes
50,management,married,tertiary,no,5794,no,no,cellular,19,nov,625,1,-1,0,,no
26,management,single,tertiary,no,0,no,yes,cellular,2,feb,145,1,199,1,failure,no
41,admin.,divorced,secondary,no,-365,yes,no,,28,may,226,10,-1,0,,no
38,admin.,married,secondary,no,3091,yes,no,cellular,24,jul,13,2,-1,0,,no
51,services,married,,no,3413,no,no,cellular,27,aug,146,7,-1,0,,no
54,unemployed,married,secondary,no,3250,no,no,cellular,31,jul,94,3,-1,0,,no
32,student,single,secondary,no,61,no,yes,cellular,5,jul,178,3,515,7,failure,no
38,technician,married,secondary,no,-228,yes,no,cellular,7,jul,162,4,-1,0,,no
30,blue-collar,single,secondary,no,1165,yes,no,cellular,18,may,365,2,-1,0,,no
35,blue-collar,married,primary,no,208,yes,no,,23,may,247,3,-1,0,,no
28,technician,married,secondary,no,487,yes,no,,13,may,176,4,-1,0,,no
34,technician,single,secondary,no,692,yes,no,,20,may,254,1,-1,0,,no
35,self-employed,married,secondary,no,5613,yes,no,cellular,28,jul,699,3,-1,0,,yes
54,technician,married,tertiary,no,98,no,no,cellular,8,aug,420,4,-1,0,,no
34,services,divorced,secondary,no,991,yes,no,cellular,6,may,89,1,344,1,failure,no
36,self-employed,married,primary,no,161,no,no,cellular,21,aug,239,3,-1,0,,no
51,housemaid,married,tertiary,no,3122,yes,no,,30,may,33,2,-1,0,,no
60,blue-collar,married,primary,no,6271,yes,no,cellular,6,may,210,2,254,5,failure,no
39,technician,divorced,secondary,no,511,no,yes,cellular,23,jul,148,1,-1,0,,no
40,management,married,tertiary,no,270,no,no,,16,jun,362,3,-1,0,,no
32,management,single,tertiary,no,863,yes,no,,20,may,264,1,-1,0,,no
45,management,married,tertiary,no,2220,yes,no,cellular,21,nov,89,1,133,2,failure,no
53,admin.,married,primary,no,6280,no,no,cellular,4,aug,441,2,-1,0,,no
40,management,married,tertiary,no,-1737,yes,yes,cellular,31,jul,249,4,-1,0,,no
34,admin.,single,tertiary,no,18,yes,yes,cellular,30,apr,359,1,-1,0,,yes
26,admin.,single,secondary,no,581,yes,yes,,4,jun,444,3,-1,0,,no
35,blue-collar,divorced,secondary,no,-566,yes,no,cellular,14,may,151,2,353,2,failure,no
36,self-employed,married,secondary,no,188,yes,yes,cellular,4,may,1046,3,333,2,success,yes
56,management,married,,no,4623,no,no,cellular,17,aug,348,1,-1,0,,yes
39,technician,single,secondary,no,709,yes,no,cellular,10,jul,441,1,-1,0,,no
45,unemployed,married,secondary,no,56,yes,no,cellular,6,may,195,1,-1,0,,no
36,management,married,tertiary,no,771,yes,no,,28,may,357,1,-1,0,,no
37,admin.,single,secondary,no,1560,yes,no,cellular,21,nov,67,1,163,2,failure,no
40,technician,married,tertiary,no,1293,no,no,cellular,16,sep,1702,3,105,2,success,yes
37,services,married,secondary,no,4760,yes,no,cellular,8,may,182,2,169,2,failure,no
57,retired,married,secondary,no,3815,no,no,telephone,20,nov,90,2,-1,0,,no
53,entrepreneur,married,tertiary,no,17410,no,no,cellular,31,jul,59,6,-1,0,,no
45,services,married,primary,no,323,no,no,cellular,5,aug,197,1,-1,0,,no
28,admin.,single,secondary,no,53,no,no,cellular,2,feb,67,1,-1,0,,no
56,technician,divorced,secondary,no,689,yes,no,cellular,17,nov,110,1,103,4,failure,no
52,admin.,married,secondary,no,146,yes,yes,cellular,13,may,108,1,-1,0,,no
21,student,single,secondary,no,1746,no,no,cellular,21,aug,487,2,-1,0,,no
42,blue-collar,divorced,secondary,no,1037,no,no,,5,jun,271,1,-1,0,,no
37,services,married,primary,no,0,yes,yes,,12,jun,137,1,-1,0,,no
36,blue-collar,married,secondary,no,426,yes,no,,2,jun,59,3,-1,0,,no
31,blue-collar,married,primary,no,292,yes,yes,,30,may,30,18,-1,0,,no
34,technician,single,secondary,no,18777,yes,no,cellular,18,nov,535,1,-1,0,,no
41,management,married,tertiary,no,-195,no,yes,cellular,20,nov,112,1,-1,0,,no
33,admin.,single,tertiary,no,701,yes,no,cellular,18,may,59,2,-1,0,,no
52,management,divorced,primary,no,11,no,no,cellular,6,feb,365,1,9,1,other,no
56,housemaid,divorced,primary,yes,1238,no,no,,5,jun,1558,1,-1,0,,yes
46,blue-collar,married,secondary,no,66,yes,no,cellular,12,may,211,1,364,3,failure,no
40,technician,married,secondary,no,2266,no,no,cellular,26,may,175,3,89,7,other,yes
45,self-employed,married,primary,no,1288,no,no,cellular,7,aug,399,6,-1,0,,no
49,blue-collar,married,secondary,no,-417,no,no,cellular,27,aug,13,20,-1,0,,no
35,technician,married,secondary,no,2789,yes,no,cellular,4,sep,256,2,94,1,failure,no
45,unemployed,single,secondary,no,17609,no,no,cellular,9,feb,222,6,-1,0,,no
35,entrepreneur,married,secondary,no,2971,no,no,cellular,21,nov,112,2,-1,0,,no
51,blue-collar,married,primary,no,0,yes,no,telephone,14,jul,120,3,-1,0,,no
46,management,married,tertiary,no,0,no,no,cellular,3,mar,305,13,-1,0,,yes
33,admin.,single,secondary,no,572,yes,no,cellular,14,apr,344,1,74,2,failure,yes
29,blue-collar,married,secondary,no,297,yes,no,cellular,17,apr,240,2,-1,0,,no
30,technician,single,tertiary,no,635,no,no,cellular,13,aug,851,8,-1,0,,yes
34,management,single,,no,1534,yes,no,cellular,16,apr,156,1,147,7,other,no
68,retired,single,tertiary,no,2144,no,no,cellular,26,jan,708,1,96,3,success,yes
25,admin.,single,secondary,no,304,no,no,,16,may,523,3,-1,0,,no
53,management,married,primary,no,798,yes,no,telephone,2,feb,45,1,217,2,failure,no
31,management,married,tertiary,no,676,no,no,cellular,7,aug,1182,1,-1,0,,yes
30,technician,single,tertiary,no,799,yes,yes,,6,jun,91,18,-1,0,,no
33,blue-collar,married,secondary,no,7048,yes,no,cellular,17,apr,71,2,-1,0,,no
25,technician,single,tertiary,no,468,yes,no,,15,may,147,1,-1,0,,no
26,management,single,tertiary,no,390,no,no,cellular,7,aug,325,1,-1,0,,yes
56,entrepreneur,married,tertiary,no,40,no,yes,cellular,11,jul,123,2,-1,0,,no
43,blue-collar,single,secondary,no,3,yes,no,,9,may,929,3,-1,0,,yes
31,management,married,tertiary,no,607,no,no,cellular,27,aug,200,5,-1,0,,no
40,management,married,tertiary,no,16,no,yes,cellular,9,feb,47,4,-1,0,,no
32,management,single,tertiary,no,4262,yes,no,cellular,19,nov,361,1,-1,0,,no
33,admin.,single,secondary,no,101,yes,no,,6,may,392,1,-1,0,,no
32,management,single,tertiary,no,0,yes,no,cellular,5,may,196,1,-1,0,,no
40,blue-collar,married,primary,no,-22,yes,no,,19,may,84,3,-1,0,,no
40,management,married,tertiary,no,0,no,no,cellular,14,oct,1410,3,-1,0,,no
37,management,single,tertiary,no,1379,yes,no,,23,may,319,3,-1,0,,no
27,admin.,married,tertiary,no,346,no,no,cellular,11,oct,212,1,-1,0,,yes
65,retired,divorced,primary,no,1840,no,no,cellular,1,jun,383,2,188,5,failure,no
44,blue-collar,married,primary,no,612,yes,yes,cellular,19,nov,131,1,-1,0,,no
49,management,single,tertiary,no,163,yes,no,,6,may,496,3,-1,0,,no
31,management,married,tertiary,no,459,no,no,cellular,28,aug,13,14,-1,0,,no
31,services,single,secondary,no,516,yes,no,,13,may,271,2,-1,0,,no
37,technician,single,secondary,no,428,yes,no,,30,may,107,1,-1,0,,no
56,management,divorced,tertiary,no,10532,no,no,cellular,7,aug,324,1,-1,0,,yes
42,management,married,,no,275,no,no,,5,may,408,2,-1,0,,no
48,services,married,secondary,no,3726,yes,no,cellular,29,jul,369,2,-1,0,,no
59,retired,married,primary,no,3648,no,no,telephone,23,oct,257,2,126,3,success,yes
48,technician,married,secondary,no,547,no,no,cellular,5,aug,459,2,-1,0,,no
45,management,married,tertiary,no,96,yes,no,cellular,16,jul,202,1,-1,0,,no
41,technician,married,tertiary,no,13,no,no,,5,jun,189,2,-1,0,,no
29,admin.,single,secondary,no,65,yes,no,cellular,14,may,9,6,-1,0,,no
31,technician,single,secondary,no,2305,no,no,cellular,4,aug,139,1,-1,0,,no
51,blue-collar,married,secondary,no,0,no,yes,,3,jul,109,1,-1,0,,no
28,services,single,secondary,no,3331,yes,no,,28,may,229,2,-1,0,,no
59,unemployed,single,,no,541,no,no,cellular,29,jan,645,1,-1,0,,no
59,unemployed,married,primary,no,19102,no,no,cellular,5,feb,462,1,-1,0,,no
38,entrepreneur,married,tertiary,no,0,yes,no,cellular,18,nov,185,3,-1,0,,no
36,blue-collar,single,tertiary,no,3649,yes,no,,17,jun,756,2,-1,0,,no
45,blue-collar,married,primary,no,0,no,no,cellular,19,aug,92,2,-1,0,,no
58,entrepreneur,married,secondary,no,0,no,yes,cellular,21,nov,56,2,-1,0,,no
36,services,married,secondary,no,4721,no,no,cellular,9,dec,149,3,-1,0,,yes
34,admin.,single,tertiary,no,1077,no,no,cellular,19,oct,218,1,151,5,other,no
27,student,single,,no,6424,no,no,cellular,29,jan,129,2,-1,0,,no
41,services,single,secondary,no,260,no,no,,6,jun,75,1,-1,0,,no
39,services,married,secondary,no,52,no,no,telephone,2,feb,1420,3,-1,0,,yes
47,housemaid,married,primary,no,389,no,no,,6,jun,145,2,-1,0,,no
54,management,married,tertiary,no,1168,no,no,telephone,4,may,150,5,-1,0,,no
52,technician,married,secondary,no,-384,yes,no,cellular,13,aug,114,4,-1,0,,no
37,blue-collar,married,primary,no,907,yes,no,,3,jun,23,1,-1,0,,no
25,management,single,tertiary,no,710,no,no,,9,jul,119,1,-1,0,,no
41,services,single,secondary,no,0,no,no,,20,jun,204,2,-1,0,,no
34,management,married,tertiary,no,28,yes,no,cellular,2,feb,504,1,-1,0,,no
45,technician,married,tertiary,no,285,no,no,cellular,25,aug,202,7,-1,0,,no
39,management,single,tertiary,no,1682,yes,no,cellular,19,nov,147,1,170,1,failure,no
43,blue-collar,married,,no,117,yes,no,telephone,28,jan,170,2,240,1,other,no
36,blue-collar,divorced,secondary,no,3102,yes,no,cellular,16,apr,188,1,147,1,failure,no
51,unemployed,married,secondary,no,1760,no,yes,cellular,19,nov,162,1,-1,0,,no
53,technician,single,tertiary,no,118,no,no,cellular,14,jul,431,3,-1,0,,no
40,blue-collar,married,secondary,no,326,yes,yes,cellular,7,jul,112,1,-1,0,,no
40,self-employed,single,tertiary,no,628,no,no,cellular,30,jan,90,1,-1,0,,no
50,technician,married,secondary,no,20,yes,no,cellular,9,jul,95,1,-1,0,,no
27,blue-collar,single,,no,-15,yes,yes,cellular,15,may,212,4,312,6,other,no
58,technician,married,secondary,no,5618,yes,no,,15,may,113,1,-1,0,,no
39,blue-collar,married,primary,no,4,yes,no,cellular,19,nov,206,5,-1,0,,no
34,blue-collar,married,secondary,no,187,yes,no,,12,may,379,2,-1,0,,no
34,blue-collar,single,secondary,no,1239,yes,no,cellular,18,jul,90,1,-1,0,,no
28,management,single,secondary,no,1633,no,no,cellular,8,sep,233,1,95,1,success,no
48,admin.,married,primary,no,607,no,no,,20,jun,29,2,-1,0,,no
45,technician,divorced,secondary,no,54,no,no,cellular,29,aug,83,3,-1,0,,no
26,blue-collar,single,primary,no,102,yes,no,,16,may,46,1,-1,0,,no
62,retired,married,primary,no,0,no,no,telephone,15,oct,280,1,-1,0,,no
29,management,married,tertiary,no,198,yes,no,cellular,3,aug,1179,1,-1,0,,no
50,services,married,secondary,no,748,no,yes,,19,jun,147,1,-1,0,,no
34,blue-collar,single,secondary,no,39,no,no,cellular,18,jul,138,3,-1,0,,no
56,retired,married,primary,no,1947,no,no,cellular,3,jun,124,1,34,2,failure,no
52,technician,divorced,secondary,no,204,no,no,cellular,7,aug,134,2,-1,0,,no
36,management,single,tertiary,no,2163,no,no,cellular,5,jun,317,1,-1,0,,no
50,services,married,secondary,no,683,yes,yes,,26,may,129,3,-1,0,,no
33,services,divorced,secondary,no,2358,yes,no,cellular,20,apr,529,3,-1,0,,no
32,blue-collar,married,primary,no,-105,yes,yes,telephone,31,jul,454,19,-1,0,,no
52,blue-collar,married,primary,no,382,no,yes,cellular,26,aug,98,7,-1,0,,no
52,management,single,tertiary,no,1727,no,no,cellular,21,nov,337,1,-1,0,,no
53,technician,married,tertiary,no,856,yes,no,cellular,4,feb,102,2,-1,0,,no
51,blue-collar,married,primary,no,4497,yes,no,,15,may,276,3,-1,0,,no
31,self-employed,single,tertiary,no,3343,no,no,cellular,3,sep,365,1,94,1,success,yes
65,retired,married,primary,no,3629,no,no,cellular,27,apr,148,1,-1,0,,yes
70,retired,married,primary,no,4982,no,no,cellular,4,may,794,2,-1,0,,no
45,technician,married,tertiary,no,115,no,no,cellular,16,dec,147,1,194,1,other,no
56,management,married,tertiary,no,935,yes,no,cellular,8,may,209,2,172,1,failure,no
53,blue-collar,married,primary,yes,-462,no,no,cellular,29,jan,470,1,-1,0,,yes
43,blue-collar,married,secondary,no,7973,yes,no,cellular,14,may,100,2,-1,0,,no
52,management,married,tertiary,no,-970,yes,no,cellular,4,feb,489,1,-1,0,,yes
32,technician,single,secondary,no,674,yes,yes,cellular,15,apr,169,1,316,3,failure,no
49,management,married,secondary,no,27,yes,no,cellular,24,jul,63,2,-1,0,,no
41,technician,married,secondary,no,349,no,yes,cellular,27,feb,48,1,-1,0,,no
34,admin.,married,secondary,no,3814,yes,no,cellular,11,jul,286,2,-1,0,,no
36,,married,primary,no,0,no,no,cellular,21,aug,238,2,-1,0,,no
45,admin.,married,secondary,no,1214,yes,no,cellular,28,jul,118,2,-1,0,,no
52,housemaid,married,secondary,no,3923,yes,no,,14,may,942,3,-1,0,,yes
48,blue-collar,married,secondary,no,1405,yes,no,,14,may,629,2,-1,0,,yes
53,admin.,married,secondary,no,-197,yes,yes,,15,may,178,1,-1,0,,no
39,blue-collar,married,primary,no,4608,yes,no,,16,jun,36,1,-1,0,,no
34,student,single,tertiary,no,1322,no,no,cellular,26,aug,170,3,-1,0,,no
33,technician,divorced,secondary,no,140,yes,no,,5,may,227,1,-1,0,,no
43,technician,divorced,secondary,no,167,no,no,cellular,4,aug,211,3,-1,0,,no
30,blue-collar,single,secondary,no,228,no,no,cellular,5,feb,232,1,365,1,failure,no
50,blue-collar,married,primary,no,71,yes,no,,6,may,678,1,-1,0,,no
40,unemployed,married,secondary,no,1779,yes,no,,5,jun,59,7,-1,0,,no
24,blue-collar,single,secondary,no,0,yes,no,,19,may,202,1,-1,0,,no
55,management,married,,no,559,no,no,cellular,28,jan,271,2,-1,0,,no
29,student,single,secondary,no,1124,no,no,,24,aug,26,1,-1,0,,no
41,management,married,tertiary,no,4,yes,no,cellular,15,jul,63,2,-1,0,,no
25,management,single,tertiary,no,4578,no,no,cellular,2,jun,100,1,-1,0,,no
56,blue-collar,divorced,primary,no,7396,yes,no,cellular,19,nov,115,2,-1,0,,no
55,technician,married,secondary,no,-14,yes,no,cellular,12,may,82,4,-1,0,,no
