age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
78,retired,married,primary,,1,,no,cellular,1,apr,37,1,37,0,,no
,self-employed,married,secondary,no,300,yes,,cellular,7,nov,21,3,,,,no
47,housemaid,married,secondary,,25,no,no,cellular,12,nov,135,1,37,0,,yes
34,blue-collar,married,secondary,no,2152,,no,cellular,5,mar,39,1,194,6,,no
59,admin.,divorced,,,14,,no,,1,may,,1,-1,,,no
,management,married,tertiary,no,,no,no,cellular,7,jul,13,,-1,1,,
50,blue-collar,single,primary,no,270,,no,cellular,20,nov,8,1,-1,1,,
30,student,single,tertiary,no,4,yes,no,,1,may,19,,-1,0,,
30,management,married,tertiary,no,28,no,no,cellular,21,mar,86,,37,1,,
50,management,single,tertiary,no,490,no,no,cellular,1,jul,77,1,-1,1,,no
33,management,married,tertiary,,,yes,,cellular,,feb,,1,,1,,no
,self-employed,married,primary,no,1,no,no,cellular,9,jul,8,,37,0,,no
32,admin.,divorced,secondary,no,480,no,no,cellular,1,,94,,-1,,,no
32,services,married,primary,no,53,no,no,cellular,,jul,,1,-1,,,no
34,admin.,married,secondary,no,6,no,no,,26,mar,85,1,37,1,,no
30,blue-collar,married,,no,13,no,,,1,,13,1,,1,,no
,management,married,tertiary,no,13,no,no,,9,mar,14,7,,1,,no
,self-employed,single,tertiary,no,327,,,cellular,1,jul,1226,3,,,,no
30,admin.,divorced,secondary,no,405,yes,yes,,5,mar,8,1,-1,1,,
30,management,single,tertiary,no,112,yes,yes,cellular,1,may,145,2,,1,failure,no
35,management,single,tertiary,no,881,no,no,cellular,24,,26,2,37,9,,no
37,retired,married,secondary,no,25,,,cellular,1,nov,,1,,3,success,yes
60,blue-collar,married,primary,no,23,no,,,1,jun,8,1,-1,0,,no
,retired,married,primary,no,16,,yes,cellular,1,feb,151,25,37,,,no
50,admin.,married,secondary,no,254,no,no,cellular,19,,48,6,37,,,no
30,self-employed,married,primary,no,19,no,no,,8,jun,52,,37,1,,no
34,technician,married,secondary,no,,no,no,cellular,1,nov,74,2,37,0,,no
38,retired,divorced,tertiary,no,4,yes,,cellular,29,jan,8,1,-1,1,,no
50,blue-collar,divorced,secondary,no,175,yes,no,,19,jul,88,,-1,1,,no
,entrepreneur,married,secondary,no,273,no,no,cellular,3,jul,8,1,-1,,,
36,blue-collar,married,secondary,no,327,no,no,telephone,1,jun,,2,146,0,,no
40,blue-collar,married,primary,no,276,no,no,cellular,1,nov,13,3,37,0,,no
30,management,married,primary,,405,yes,,cellular,4,may,8,,-1,,,no
32,management,single,tertiary,no,44,no,no,,1,jun,246,1,-1,1,,no
30,unemployed,divorced,secondary,no,25,no,no,,27,apr,8,28,-1,0,,
30,services,,secondary,no,462,yes,yes,cellular,,dec,20,1,,2,,no
32,,married,primary,no,1,no,no,cellular,1,,,,,1,,no
,admin.,married,secondary,no,1,yes,no,cellular,1,jun,8,,37,1,,no
59,retired,married,secondary,,0,no,yes,,2,jul,8,1,37,,,no
30,blue-collar,single,tertiary,no,1,no,no,cellular,,,26,4,37,0,,no
30,housemaid,married,secondary,no,1174,no,no,cellular,1,jul,21,,-1,,,no
30,,married,tertiary,no,11386,no,no,cellular,1,aug,199,,-1,1,,no
50,technician,divorced,,no,6,yes,no,,,jul,39,1,-1,0,,
31,blue-collar,married,tertiary,,336,no,yes,cellular,1,dec,13,1,37,1,,no
30,technician,single,tertiary,no,51,,yes,cellular,8,,14,1,-1,,,
54,unemployed,divorced,secondary,no,1,no,no,cellular,5,feb,8,,-1,0,,?
,admin.,single,secondary,no,1,no,no,,1,may,,1,-1,,,no
30,management,married,tertiary,,1,no,no,cellular,4,jul,14,1,-1,,,no
42,management,married,tertiary,no,44,no,no,cellular,1,,,9,-1,,,no
30,services,,tertiary,no,346,yes,no,,,may,,4,-1,1,,
47,management,married,tertiary,no,0,no,yes,cellular,2,aug,37,1,37,1,,yes
30,management,married,tertiary,no,53,no,no,cellular,1,jul,8,1,-1,0,,no
34,,married,secondary,no,0,yes,no,telephone,8,mar,8,,,8,,no
30,blue-collar,married,primary,,19,no,no,cellular,1,mar,,,,0,,no
30,technician,divorced,secondary,no,2,yes,no,,11,jun,354,17,105,1,,no
32,admin.,single,secondary,no,254,no,no,cellular,8,jun,319,1,37,1,,no
30,,single,tertiary,no,1359,yes,no,cellular,10,dec,13,1,?,1,,no
30,management,single,tertiary,no,2,no,no,,26,may,8,1,37,1,,no
30,services,married,secondary,no,494,,,cellular,1,jan,21,1,,0,,no
30,services,single,secondary,no,4608,,no,cellular,1,mar,103,1,37,,,no
30,admin.,married,secondary,,315,yes,no,cellular,17,jul,,1,,1,,no
30,unemployed,married,secondary,no,23,yes,no,cellular,1,jun,56,1,37,1,,no
30,management,married,tertiary,no,501,no,no,,20,nov,19,1,,0,,no
38,blue-collar,married,primary,no,246,no,no,telephone,31,jul,13,2,,1,,no
30,retired,single,secondary,no,590,no,,cellular,1,sep,8,1,37,,,no
,management,divorced,tertiary,no,138,yes,no,,8,mar,8,1,37,0,,yes
34,,,,no,,yes,no,,,dec,19,6,,0,,no
34,blue-collar,married,,no,246,yes,,cellular,1,jul,37,1,-1,0,,no
26,entrepreneur,single,,no,8,no,yes,,2,,13,4,-1,1,,no
30,blue-collar,married,,no,53,yes,,,1,may,331,1,37,,,no
35,admin.,single,,no,13,yes,no,,1,may,94,,-1,,,no
,blue-collar,divorced,secondary,no,54,no,no,cellular,24,jul,13,3,37,1,,no
,self-employed,single,tertiary,no,1,no,no,,1,oct,74,,-1,1,,no
40,blue-collar,,secondary,no,210,,no,cellular,1,may,156,1,37,,failure,no
42,services,married,secondary,no,341,no,yes,cellular,1,may,70,4,146,1,failure,yes
50,management,married,tertiary,no,579,no,no,cellular,9,nov,21,,-1,1,,no
24,,single,tertiary,no,1,no,yes,cellular,,feb,105,1,146,,failure,no
40,admin.,divorced,secondary,no,165,,no,,1,may,224,10,37,1,,no
38,admin.,married,secondary,no,341,yes,no,cellular,,,8,1,-1,1,,no
37,services,married,,no,3413,no,no,cellular,2,jul,21,1,37,1,,no
30,retired,married,secondary,no,327,,no,cellular,3,jul,37,7,-1,9,,no
32,student,single,,no,1,no,no,cellular,1,mar,78,1,105,,failure,no
,technician,married,secondary,no,-69,yes,no,cellular,1,jul,94,1,-1,1,,no
30,blue-collar,single,secondary,no,165,no,no,cellular,1,feb,365,1,-1,1,,no
35,blue-collar,married,primary,no,1,yes,no,,23,jan,24,1,-1,0,,no
30,technician,,secondary,no,327,yes,no,,,mar,26,,,1,,no
,technician,single,secondary,,1,yes,no,,,may,21,1,-1,1,,no
35,,married,,no,13,yes,no,cellular,1,jul,8,1,37,1,,
,technician,married,,no,98,no,no,cellular,1,jul,21,9,-1,4,,no
30,services,divorced,secondary,no,1,yes,no,,1,,,1,347,4,other,no
,self-employed,married,primary,no,1,no,no,cellular,,jul,39,1,-1,1,,no
50,,married,tertiary,no,346,yes,no,,1,mar,8,1,-1,1,,no
30,blue-collar,married,primary,no,6271,yes,no,cellular,6,may,50,1,,1,failure,no
39,,divorced,secondary,no,511,no,,cellular,1,jul,13,,-1,1,,no
30,management,married,tertiary,no,270,,no,,1,,372,,-1,1,,no
39,management,single,tertiary,no,866,yes,no,,20,may,21,1,,0,,no
40,management,married,tertiary,no,1,yes,no,cellular,1,nov,8,1,,,failure,
,admin.,married,primary,no,6,no,no,,4,aug,8,2,-1,1,,no
34,management,married,tertiary,no,13,no,yes,cellular,3,jul,24,1,37,1,,no
30,admin.,single,tertiary,no,138,no,no,cellular,30,apr,8,1,,1,,no
26,admin.,single,secondary,no,51,yes,yes,,,jun,44,3,28,1,,no
35,blue-collar,divorced,,no,682,yes,no,cellular,14,may,151,,28,2,failure,no
60,self-employed,married,secondary,no,0,yes,yes,cellular,4,mar,14,1,,1,success,
35,management,married,,no,23,,no,cellular,1,jul,,,-1,1,,no
39,,single,secondary,no,1,no,no,cellular,1,jul,21,1,37,1,,no
45,unemployed,married,secondary,no,1,yes,no,cellular,,mar,8,1,37,1,,
30,management,married,tertiary,no,,yes,no,,8,may,357,1,-1,,,no
37,admin.,single,secondary,,1560,yes,no,cellular,1,jul,8,1,146,,failure,
30,technician,married,tertiary,no,,no,no,cellular,1,sep,102,1,37,1,success,no
30,services,married,secondary,,4760,yes,no,cellular,,may,18,2,,,failure,no
37,retired,married,secondary,no,1,no,,telephone,1,nov,20,1,146,,,no
53,entrepreneur,married,tertiary,no,,no,no,cellular,3,jul,8,1,-1,0,,no
45,services,married,primary,no,373,no,,cellular,,aug,197,1,,,,no
38,admin.,single,secondary,,53,no,no,cellular,,feb,37,1,,1,,no
60,technician,divorced,secondary,no,689,no,,cellular,1,oct,110,1,37,,,
30,admin.,married,secondary,no,16,yes,yes,cellular,13,may,,1,-1,1,,no
30,student,single,secondary,no,346,,no,cellular,1,mar,48,1,-1,1,,no
42,,divorced,secondary,no,107,no,no,,,,201,1,,1,,no
37,,married,primary,,,no,yes,,1,,326,,-1,1,,no
36,blue-collar,married,secondary,no,276,yes,no,,,jun,59,3,37,7,,no
31,blue-collar,married,primary,no,,yes,no,,1,may,8,8,,1,,
,technician,single,secondary,no,8,yes,no,cellular,8,nov,53,1,37,1,,no
41,management,married,tertiary,no,-195,no,no,cellular,1,jul,1121,1,-1,1,,no
33,admin.,single,tertiary,no,,yes,no,cellular,,mar,59,2,,1,,no
52,,divorced,primary,no,11,no,no,cellular,6,jul,8,1,37,1,other,no
30,housemaid,divorced,primary,no,,,no,,5,jun,55,,-1,0,,
40,blue-collar,married,,no,1,yes,no,cellular,12,may,211,,361,4,other,
30,technician,married,secondary,no,,no,no,cellular,1,,37,,37,1,other,yes
30,unemployed,married,,no,28,no,no,cellular,7,aug,39,1,-1,,,
40,blue-collar,married,secondary,no,1,no,no,,,aug,8,1,-1,9,,no
35,technician,married,secondary,no,28,yes,no,cellular,4,sep,,2,37,,failure,no
40,unemployed,single,,no,1780,no,,cellular,1,feb,212,1,-1,,,no
30,entrepreneur,married,secondary,no,290,no,no,cellular,1,nov,13,1,37,1,,no
51,blue-collar,married,primary,,,yes,,telephone,1,jul,,3,28,1,,
36,,married,tertiary,no,0,no,no,cellular,3,mar,106,13,-1,,,yes
,admin.,single,secondary,,157,no,no,cellular,14,apr,37,,74,2,failure,yes
,blue-collar,married,secondary,,290,no,no,cellular,1,apr,8,1,,1,,no
30,technician,single,tertiary,no,25,no,no,cellular,3,aug,85,1,-1,1,,yes
34,management,single,,no,13,,no,cellular,16,apr,156,1,,1,other,no
36,,single,tertiary,no,2144,no,,cellular,1,jun,74,,37,3,success,no
25,admin.,single,secondary,no,104,no,,,,jul,13,1,37,0,,
30,management,married,primary,no,98,yes,no,telephone,2,feb,,1,-1,1,failure,no
31,,married,tertiary,no,676,no,no,cellular,9,jul,116,,37,1,,
,technician,single,tertiary,no,479,no,yes,,1,jul,56,1,-1,0,,
,blue-collar,married,secondary,,4608,no,no,,18,mar,21,,-1,3,,
55,technician,single,tertiary,no,346,yes,no,,15,jul,8,,37,0,,no
,management,single,tertiary,no,19,no,no,cellular,,,325,,-1,1,,yes
36,entrepreneur,married,,no,17,no,no,cellular,1,jul,13,,37,0,,no
40,blue-collar,single,secondary,no,1,,no,,9,jul,429,1,-1,,,yes
31,management,married,tertiary,,107,no,no,cellular,1,jul,20,1,-1,1,,no
40,management,married,tertiary,no,16,no,yes,,9,feb,44,1,-1,1,,
30,management,single,tertiary,no,262,no,no,cellular,1,nov,21,1,37,1,,no
30,admin.,single,secondary,no,1,yes,no,,,mar,8,,37,1,,
30,management,single,tertiary,no,,yes,no,cellular,6,jul,13,,37,,,?
30,blue-collar,married,primary,no,-22,yes,no,,17,may,8,,37,1,,no
30,management,married,tertiary,no,1,no,no,cellular,,oct,110,1,,1,,no
37,management,single,tertiary,no,13,yes,no,,1,may,319,1,-1,1,,no
37,admin.,married,tertiary,,341,no,no,cellular,1,nov,,,-1,0,,yes
,retired,divorced,primary,no,,no,no,,1,jul,37,2,28,1,failure,no
40,blue-collar,married,primary,no,1,yes,,cellular,1,jun,131,1,-1,0,,no
34,management,single,tertiary,no,,yes,no,,1,may,,,37,1,,no
30,management,married,,no,139,no,no,,28,aug,13,1,-1,1,,no
31,,single,secondary,no,516,,no,,23,may,37,2,-1,,,no
30,,single,secondary,no,2,no,no,,30,may,26,1,-1,0,,
36,management,single,tertiary,no,175,no,no,cellular,1,jul,324,,37,,,yes
42,management,married,,no,175,no,no,,1,may,48,4,146,0,,no
38,services,married,secondary,no,327,yes,no,cellular,1,jun,269,1,-1,1,,no
39,retired,married,,no,4,,,telephone,23,dec,,1,146,3,success,yes
38,technician,married,secondary,no,17,,,cellular,5,aug,59,,,0,,no
30,management,married,tertiary,no,,yes,no,cellular,11,jul,20,1,37,0,,no
41,technician,married,,no,1,no,no,,1,jul,8,,37,,,
29,admin.,single,secondary,,1,yes,no,cellular,14,mar,8,,,,,no
,technician,single,secondary,no,1,no,no,cellular,1,aug,8,1,37,1,,no
35,,married,secondary,no,,no,yes,,1,jul,19,1,-1,?,,no
30,services,single,secondary,,341,yes,no,,28,may,212,,146,0,,no
35,unemployed,single,,no,51,no,no,cellular,1,,14,1,37,0,,no
,unemployed,married,,no,51,,,cellular,1,feb,26,1,,1,,no
30,entrepreneur,married,tertiary,no,1,yes,no,,,,185,1,37,1,,no
30,blue-collar,single,tertiary,no,341,yes,no,,1,jul,56,1,-1,,,no
,blue-collar,married,primary,no,6,no,no,cellular,9,,19,1,37,1,,no
30,entrepreneur,married,secondary,no,,no,yes,cellular,,nov,56,,37,0,,no
30,services,married,secondary,no,1,,no,,1,dec,56,,-1,0,,yes
30,admin.,single,tertiary,,1277,no,no,cellular,,,298,1,350,1,other,no
27,student,single,,no,4,no,no,,1,jun,,,-1,0,,no
30,,single,secondary,no,19,no,no,,8,jul,,1,37,,,no
30,services,married,,no,1,,,telephone,2,,420,3,,,,no
35,housemaid,married,primary,no,393,no,no,,6,jul,145,2,-1,,,no
34,management,married,tertiary,,1185,no,no,telephone,1,may,155,1,,,,no
,technician,married,secondary,no,,,no,cellular,10,jul,14,4,,0,,no
30,blue-collar,married,,no,19,yes,,,,jun,629,1,-1,0,,no
30,management,single,tertiary,,710,,no,,,jul,13,,37,1,,no
54,,single,secondary,no,0,no,no,,1,jul,20,1,-1,1,,no
40,management,married,tertiary,,28,no,no,,2,dec,8,1,37,1,,no
,technician,married,tertiary,no,285,no,no,cellular,1,jan,102,,-1,1,,no
39,management,single,tertiary,no,198,no,no,cellular,19,nov,14,,170,1,other,no
30,blue-collar,single,,no,117,yes,no,telephone,1,jan,170,1,,8,other,no
36,blue-collar,divorced,secondary,no,9102,no,no,cellular,1,apr,,1,147,1,failure,no
51,unemployed,married,secondary,,16,no,yes,,9,,166,1,-1,,,
30,technician,single,tertiary,no,11,no,no,cellular,4,jul,14,3,,0,,no
,blue-collar,married,secondary,no,326,yes,yes,cellular,,jul,52,,37,0,,no
40,self-employed,,tertiary,no,8,no,no,cellular,3,,20,1,-1,0,,no
,technician,married,secondary,no,0,yes,,,1,jul,,1,-1,1,,no
,blue-collar,single,,no,25,yes,yes,cellular,1,jul,212,,,1,other,no
38,technician,married,secondary,no,6158,no,no,,,may,21,1,-1,,,no
30,blue-collar,married,primary,no,1,,no,cellular,,nov,20,7,-1,1,,no
30,,married,,no,1,yes,no,,1,may,199,1,146,1,,no
30,blue-collar,single,secondary,no,,no,no,cellular,18,jul,94,4,,1,,no
30,management,single,secondary,no,13,no,,cellular,1,sep,13,2,37,,success,
48,admin.,married,primary,no,17,yes,no,,10,jul,8,,-1,,,no
30,technician,divorced,secondary,no,,no,no,cellular,29,,64,1,-1,1,,no
,blue-collar,single,primary,no,2,yes,no,,16,may,246,1,-1,1,,no
32,retired,married,primary,no,8,,no,telephone,15,oct,8,1,,1,,no
32,management,married,tertiary,no,,,no,cellular,3,jul,117,,-1,0,,no
30,services,married,,,8,no,,,9,,147,1,37,,,no
,blue-collar,single,secondary,no,,no,no,cellular,12,jul,13,3,37,0,,no
56,retired,married,primary,,17,,,cellular,1,jun,14,,347,2,,no
,technician,divorced,secondary,,524,,no,cellular,,mar,14,,,1,,
30,management,single,primary,no,23,no,no,cellular,5,jun,317,,,1,,no
,,married,secondary,no,0,,,,,mar,,3,-1,1,,no
30,services,divorced,secondary,no,,yes,no,,,apr,529,1,37,1,,no
32,blue-collar,,primary,no,-100,yes,,telephone,31,jul,44,,-1,,,no
30,blue-collar,married,primary,,8,no,no,cellular,26,aug,,,-1,1,,no
,management,single,tertiary,no,2,no,no,,1,nov,37,1,-1,1,,
53,technician,married,tertiary,no,,no,no,,1,feb,212,,37,1,,no
31,blue-collar,married,primary,no,,yes,no,,,may,37,3,37,,,
33,self-employed,single,tertiary,no,3343,,no,cellular,1,sep,363,1,37,1,success,yes
65,,single,primary,no,139,no,,cellular,1,apr,14,1,37,1,,yes
,retired,married,primary,no,82,no,no,cellular,,may,74,1,37,,,no
45,technician,married,tertiary,no,1185,no,no,,1,,13,1,,,other,
36,,married,tertiary,,2,yes,no,cellular,8,may,209,1,172,,failure,no
30,,married,primary,yes,462,no,no,cellular,29,jan,37,,37,1,,yes
34,blue-collar,married,secondary,no,273,yes,no,,4,may,20,1,,0,,no
56,student,married,tertiary,no,90,yes,no,cellular,1,,44,1,37,0,,yes
38,technician,,secondary,no,,no,yes,cellular,1,apr,19,1,-1,3,failure,no
49,student,married,secondary,no,17,yes,,cellular,1,jul,64,,182,1,,no
30,technician,married,,no,139,,yes,,27,feb,,,37,,,
,admin.,married,secondary,no,,yes,no,cellular,,jul,298,2,37,1,,no
30,,married,primary,no,,no,no,cellular,1,aug,21,1,-1,0,,
,admin.,,secondary,no,28,yes,no,cellular,3,jul,,1,,0,,no
30,housemaid,married,secondary,,13,,no,,1,mar,942,3,-1,1,,no
,blue-collar,married,secondary,no,1405,no,no,,1,may,629,,-1,1,,no
53,,married,secondary,,-198,yes,yes,,1,jul,18,1,,1,,
30,blue-collar,married,primary,no,4608,yes,,,1,,,1,37,,,no
,student,single,tertiary,,1,no,,cellular,6,mar,130,1,-1,1,,no
,technician,divorced,secondary,,4,yes,no,,1,may,74,1,37,,,no
,technician,divorced,secondary,no,,no,no,cellular,1,aug,21,1,37,,,no
30,blue-collar,single,secondary,,1,no,,cellular,1,feb,21,1,28,1,failure,no
25,blue-collar,single,primary,no,710,yes,no,,,jul,270,,37,1,,no
30,unemployed,married,secondary,no,,no,no,,1,jun,8,,-1,,,no
24,blue-collar,single,secondary,no,1,yes,no,,,jul,20,1,,1,,no
30,management,married,,no,25,no,no,cellular,28,jan,37,2,,1,,no
,student,single,secondary,,12,,no,,,jul,26,1,37,0,,no
,management,married,tertiary,no,4,yes,no,cellular,15,jul,8,1,-1,1,,
30,,single,tertiary,no,8,no,no,cellular,1,jun,130,1,37,1,,no
36,blue-collar,married,primary,no,346,yes,no,cellular,19,nov,115,6,-1,0,,no
,technician,married,secondary,no,14,no,no,,,jul,,,,0,,no
39,services,single,secondary,no,1,no,no,cellular,4,jul,26,1,,1,,no
30,,single,secondary,no,1,yes,no,cellular,1,feb,97,1,37,1,,no
35,services,divorced,secondary,,147,no,no,,1,,8,1,-1,0,,
30,management,married,tertiary,no,1,no,?,cellular,1,aug,37,1,-1,,,no
34,,single,tertiary,no,276,no,no,cellular,1,jul,56,1,37,0,,yes
24,management,married,tertiary,no,4050,yes,no,,22,may,,1,-1,,,no
30,admin.,married,,no,1,no,no,cellular,1,,?,,-1,,,no
30,blue-collar,married,secondary,no,1,no,no,,23,apr,,4,-1,1,,no
30,technician,married,tertiary,no,1201,,yes,cellular,13,aug,8,1,,1,,no
30,technician,single,secondary,no,2,,no,,4,aug,37,,37,1,,
30,management,,tertiary,no,1,yes,no,,1,jul,86,23,,,,yes
37,services,single,secondary,no,1,no,,cellular,1,feb,124,1,28,1,failure,no
55,housemaid,married,primary,no,1,no,,cellular,1,,116,1,,,,no
30,services,married,secondary,no,,,no,cellular,1,jul,86,?,,1,,no
30,blue-collar,divorced,secondary,no,-175,yes,,,1,mar,52,1,-1,0,,no
40,blue-collar,married,secondary,no,,no,no,cellular,,may,20,1,37,,success,yes
30,admin.,married,secondary,no,1,yes,no,,14,,37,,,0,,
30,housemaid,single,,no,,no,yes,,1,,48,,37,1,,no
30,technician,married,secondary,no,1216,yes,yes,telephone,1,,8,1,-1,0,,no
30,blue-collar,married,primary,,185,no,no,,,may,87,1,37,1,,no
39,services,single,primary,no,493,,no,cellular,,jul,151,3,-1,1,,no
36,,single,secondary,no,12,yes,no,cellular,4,may,8,5,371,1,failure,yes
30,management,single,tertiary,no,,no,no,cellular,1,jul,21,,105,,,no
29,blue-collar,divorced,secondary,no,,yes,no,,5,jun,58,3,37,1,,
,management,single,tertiary,no,,yes,no,cellular,,jul,,1,-1,0,,no
30,admin.,married,tertiary,no,63,no,no,,21,,8,1,37,1,,no
30,,,,no,60,no,no,cellular,6,jul,212,1,172,1,success,no
48,blue-collar,married,primary,no,14,no,no,cellular,,,8,1,-1,1,,no
40,management,married,tertiary,,0,no,no,cellular,1,,19,,-1,0,,no
35,,,primary,no,6,no,yes,cellular,1,apr,67,1,,,,no
,management,single,secondary,no,,no,no,cellular,18,nov,8,2,-1,1,,no
30,,,secondary,no,1,yes,,cellular,2,,101,1,-1,1,,no
,blue-collar,,secondary,no,19,yes,,cellular,1,apr,37,,,1,,
50,management,single,tertiary,no,,no,no,cellular,22,jul,67,,104,1,,no
30,services,married,secondary,no,19,yes,no,cellular,,jul,115,,-1,1,,no
30,admin.,single,secondary,,1,yes,no,,1,may,19,1,-1,0,,no
30,management,married,tertiary,no,1,no,no,cellular,,jul,21,1,-1,0,,yes
31,student,married,tertiary,no,0,no,no,cellular,11,jul,,,37,,other,
35,admin.,married,secondary,no,19,yes,no,,1,may,,3,37,0,,no
,blue-collar,married,primary,no,51,yes,yes,,1,may,407,6,,1,,no
41,,married,primary,no,138,no,no,cellular,1,feb,,1,37,,,no
30,blue-collar,married,primary,no,1,yes,,cellular,6,apr,,1,,2,failure,no
30,admin.,married,secondary,no,,no,no,cellular,1,jun,13,1,37,0,,no
40,unemployed,divorced,primary,no,262,yes,no,,4,may,13,5,37,1,,no
,admin.,divorced,secondary,no,25,no,,cellular,,nov,420,1,,,,
,management,married,secondary,,327,no,no,telephone,1,feb,98,1,182,12,success,no
45,blue-collar,married,,no,90,yes,,cellular,1,jul,26,,28,1,other,no
,technician,,secondary,no,528,no,no,,,mar,567,2,37,1,,no
,technician,single,tertiary,no,,no,no,,3,mar,13,,-1,,,no
30,management,married,tertiary,no,2,yes,no,,,may,20,1,37,1,,no
32,management,married,primary,no,1,no,,cellular,22,jul,690,1,-1,1,,
60,blue-collar,married,secondary,no,-100,yes,,,7,mar,8,2,-1,1,,no
35,entrepreneur,married,tertiary,,2,yes,no,,1,jul,19,,-1,1,,no
52,services,divorced,secondary,no,254,no,no,telephone,1,jul,,1,-1,1,failure,
30,blue-collar,married,primary,,6,,no,cellular,,jul,370,1,,1,,no
61,unemployed,married,secondary,no,17,yes,no,telephone,1,jun,8,1,-1,,,no
71,housemaid,single,primary,no,4,no,no,telephone,5,jun,21,,-1,,,yes
30,technician,single,tertiary,no,,yes,,,1,,97,,37,0,,yes
32,management,married,tertiary,no,13,no,no,cellular,8,jan,56,2,28,1,,no
30,,single,primary,no,140,no,no,cellular,1,may,20,1,37,1,,no
30,management,single,,yes,12,yes,no,cellular,19,,26,2,28,0,,no
,technician,married,secondary,,6,yes,,,1,mar,8,,37,1,,no
,technician,married,secondary,no,302,yes,no,,20,jun,8,1,37,0,,no
40,,married,primary,no,254,no,no,cellular,23,jun,8,5,-1,1,,
40,,divorced,secondary,no,0,yes,no,cellular,1,jul,389,1,,1,failure,no
37,technician,married,secondary,no,138,yes,,cellular,14,jul,8,1,37,0,,no
35,blue-collar,single,secondary,no,2096,no,no,,1,jul,136,1,,1,,no
,self-employed,,primary,,,yes,no,telephone,3,jul,50,19,,5,,no
37,services,married,secondary,no,28,no,no,cellular,2,,26,5,-1,,,no
,admin.,married,,no,750,no,no,cellular,1,mar,85,,37,0,,no
32,,married,tertiary,,2213,no,,cellular,,jan,8,1,146,,failure,no
41,services,married,secondary,no,603,no,,,1,may,88,,357,8,,no
31,management,,tertiary,no,6,yes,no,cellular,12,may,14,1,28,,failure,no
30,blue-collar,married,primary,no,8,yes,no,cellular,31,jul,39,10,-1,1,,no
45,student,single,tertiary,no,218,no,no,,1,apr,165,1,,0,,yes
30,blue-collar,married,,no,175,no,no,,1,may,56,,37,1,,no
65,entrepreneur,single,tertiary,yes,273,no,no,cellular,,jul,162,,-1,1,,
30,management,,tertiary,no,2,no,no,cellular,6,,8,1,-1,1,,
30,management,single,primary,no,,yes,no,cellular,,feb,8,1,-1,0,,
30,technician,single,secondary,no,524,yes,no,cellular,1,jul,8,5,37,0,,no
30,technician,single,secondary,no,4,,no,cellular,1,may,8,1,37,1,failure,no
32,blue-collar,married,secondary,no,590,,no,cellular,1,feb,110,1,?,0,,no
,technician,married,,,,yes,no,cellular,1,may,8,1,-1,,,no
,management,married,tertiary,no,,no,no,cellular,1,jul,290,1,37,3,success,yes
,retired,divorced,primary,,6,no,yes,cellular,2,jul,44,17,-1,1,,no
37,technician,single,secondary,no,1,yes,no,cellular,1,jul,8,9,-1,0,,no
35,services,married,secondary,no,13,yes,no,telephone,17,jul,13,1,-1,1,,
50,admin.,married,primary,no,1,,no,,,jul,,,,,,no
36,housemaid,married,tertiary,no,8,no,no,,7,,8,1,-1,1,,no
30,retired,married,tertiary,no,16,no,no,cellular,15,jul,8,1,,1,,no
36,technician,married,primary,no,63,,no,,2,may,56,1,28,1,,
30,blue-collar,divorced,,no,2357,no,,,18,jun,,3,-1,,,no
32,services,married,tertiary,,1,no,no,cellular,,nov,20,1,37,1,,no
30,,married,secondary,no,139,no,no,cellular,1,jul,8,1,,12,,no
40,blue-collar,married,secondary,no,13,yes,,cellular,,jul,13,,37,1,,
,blue-collar,divorced,secondary,no,25,,?,cellular,,jul,8,1,-1,0,,no
,unemployed,single,secondary,no,13,no,no,cellular,?,,13,,-1,1,other,yes
30,admin.,,secondary,no,1,,no,,6,may,44,1,37,2,,no
,technician,married,secondary,no,341,yes,no,cellular,1,,26,,433,1,other,no
45,unemployed,married,secondary,no,8,no,no,,1,,93,1,74,1,,no
24,student,,secondary,,585,no,no,,6,jun,8,3,-1,1,,no
30,blue-collar,single,secondary,no,1306,no,no,,,jul,,1,37,,,no
50,blue-collar,divorced,secondary,no,51,yes,no,,,jun,8,,,,,no
,,married,secondary,no,,no,no,cellular,8,nov,471,1,-1,0,,
30,retired,,primary,no,367,no,no,telephone,,,8,1,,1,success,yes
30,blue-collar,single,,no,-340,,no,cellular,1,jul,,1,37,1,,no
30,technician,married,secondary,no,1,yes,yes,,,may,70,2,-1,,,no
36,services,married,secondary,no,13,no,no,cellular,3,jul,324,,-1,,other,no
32,management,married,secondary,no,,yes,no,cellular,28,aug,8,1,-1,,,no
30,blue-collar,married,secondary,no,,,no,cellular,17,jul,37,1,,0,,
60,,married,,,1,no,no,cellular,1,,170,,371,1,failure,yes
32,admin.,married,primary,no,3279,no,no,cellular,1,may,8,1,28,1,failure,no
25,student,single,,no,895,no,no,cellular,,mar,109,1,,1,other,no
32,blue-collar,single,secondary,no,16,no,no,cellular,3,jul,655,1,,0,,no
30,management,single,tertiary,no,1,no,no,cellular,1,,21,3,37,0,,no
40,blue-collar,married,,,2,,no,,,may,85,2,37,9,,no
36,technician,married,secondary,no,4,no,no,cellular,1,jun,8,8,37,9,failure,no
31,management,single,tertiary,no,19,no,no,cellular,2,aug,8,,37,0,,
