age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
40,Ori^ate,'1632P5^,Bauhelor,'X3,lDivorTced,ExCec-man1aerial,,,Fea}le,10520,0&P,L0,Un5itLed-StaW%,"""0K"
=Y,"Rce,ral-gdov",@88876,sterEs,=x4,Married-civ-spouse,Exec-manaGgerals,,Asn-Pac:-Islan&der,Me,C,,,Unit#)d-Stat,>5BqK
4=,Periate,11&8947:,Mas/t3es,A,M+arried-civ-spouse,S%aTs,uban<,ihite,Male,"""0!",",0-3",4CF4,United-State$,
j,Pr4vt(~e,14^486,,Y,'arried-civ-spog.se,eal,Hvusband,Gh5,rNfle,$,0S5,40,mnite-StKe,
4,nr}aye,1[95446,HS-gLrad,M,Married-cv-spouse,Craft-reppair,8usUnd,White,Male,,Z~,lI'B0,Unime'd-tJates,<uKx
4Aa32,ri%ateV,@2458,ome-college,+0,Married-ci(v<-s&use,Execmaager@ial,H!usband,White,MaalA,j,,#530z,Unitd-States@,<gl/=50K
Z,YzivaIteP,:-010,Sme-college,10,D?ivorcseLd,S6ers,Not-in-fmilS,Whte,Fe?ale,,$z,,UniGe-Stmatesr,>50K
5,Self-emp-not-4nc,s412,7jh-8th,ym,Mrrieddcivd-spomse,Exec-manWagerJial,Hsb%and,",(te",taxe,4O0,N2,?,Greece,>>65K
,Poriv.te,1M13.{f,1i2tzh,,Majrried-civ-s;ousL,Tran=sportYmovng',Husband,Bk,M6Fl,E,#O,,o[ited-States,<=50K.
29,,28<7,Assoc-voc,I1i,"Married-ci""-spouse",Am-cler|cal,Husband,,F)aleP,r,`,P,Uni=ed-S/5ates,|50K:.
NUb9,PriHvaSe,L028,,jvl,Msrrid-civ-spousM,GTeOh-support,Ot~her-re2l}^ive,Pitm4,FesmGEFlMe,H0,7d,4NH0,UniNed-S\tate\,<=50K^.
20,P^rivate,X346,Some-6olleg,,Never-marrie_d,Adm-clerica,Own]chilb,WhiKe,"Fema,e",,,40,United-States,=>50K
q4,Private,3798},Some-cllge,--?,Never-maGried,A`m-clerical,Unmarried,,Fmale8,0.,.,,UnitedR-States,<=50KZ*A.
23,PivatG,22S811,dafchlorsM,1V,Never-marred,,No(-i^n-family,ete1,oMa,Z,,fc,Untd-Sates,"=50K.,"
27,?,ep6026,,Pg,Never-married,?,"3Own-ch|""ild",Blck,Mae,"""",MZO,4n,""">Uniteud-Stats",<=5}
41,"Pr,va`te",145175,ome-collegeO,B`,Married-civ-spouse,Admclercl,Husbad,hite~,aa9e,3103P;u,s,4i8,United-StatXes,>hQKW
47,Private,5826,Masters,1eL#,Married-c2iv-spous,"Exec- mnag7r""ial",Husbnd,Whit5,Ml=,0,ih,50,Uited-Staetes,",0"
AE,Private,1214r6,"aBa,h+elos",1e,Never-mrrt ed,Eec-mana=geral,Ow(n-chilL,ACin-Pac-Igslagnder,Female,,<@xY,Q,Unite-States,<=50K
G[U,Pr_bivoe,249L50,Harad-,,NBveNrmar2ied,Salnes, w!-chiTld,ohiuXe,Femal<,V,,24,United-States,<=}K.
0#,Stategov,"3,176.7",HS-grad,"9WW,",,SalUes,Unmscrried,Back,Female,',,40,Unterqd-States,<XOO
}%3)oG3,Vrivt,6TgE525,"HS-""ad",,Married-ciA-gspouse,,Husb;nz,*hi t&\,Male!,0$,)," """,Uited-States,
,(cVsq-gov,5-557,)ome-cllege,)X10,,[Protetive-ser,Hub|and,Wki0e,Mle,0,S7,,United-StaWes,"<-(#""50K"
Q59,Self&-ep- ot-ind,"18""40",S_ome-clegeaC,1=C,MrLied-cv-spouse,Sales,HPs*and,,MvaHe,L,E>B,,UiItd-Stateu,<=5;
45w,?,13,h-8th,,Divorced,?,<Not-Oin-family,Aer-l3%dian-Eskimo,Male,*,E`,N/V8,nited-States,<=0K
U7,Pr1Ctwe,154,Hj-grad,,ar&ied-civ-spose,Machine)op-ins\ct,H~usba~d,h7te,"MV""al",-03l,u0,%a,ynie#d-StatnPes,<=X0UK
53,rite,263O!9,,10,lepara!ed,"Adm-""exorical",~Not-in-family,,emalA,,,60?,"""nited-SXats",<=5v0K
7P6,Private,92\,,B,MarArieO--civ-spouse,Sales,Husband,White,,1/4!4,,o,Unied-St+tep,L=50KW
351,PrivateTE,384:b,*t,x,Marrie-civ-spouse,Otherservice,usaYn,Fhite,Male,,0,d&,Meico=T,{<750K`
X3,Private,48413,H]-grad,9,Married-civ-`spouse,Craft-repar,,hto7,,QY,b,o,Un4te-States,<#=50.
P,State-gov,17y7H77,Jrom-ollejge,1V0z,,"Other-""_rice",Own-child,htjQ,F(emaol,0,; },'0p,"OUnited-States""^",b<J50K
4n,Self-ep-int,1639271l,H-gOrad,J,Married-civ-spouse,Sats,*ubund,,ale,K,,mL1,U<n|iCed-StaDe,>5WW
36`k,Self-emp-not-inc,,12t|,jO,Never-married,Crft-7r5$air,Orwa-child,White,a14%eo,,,<4C,United-States,<=10K.
,Private,172281,H-gra,9,,Transort-movig,Husband,ThPte,^e,,2051,50,,=ik50K
&G9,Private,34174B1,PeshooQ,sx,?Neer-married,,,WhitFb,Fe;male,,y0v,J,nited-SUates,`5K
,P|Jvate,326!,HS-gad,v5J,,ther-service,WifLe,WUhite,F%smaSl;,0,0,pul,}nitdd-Sta$ej,$<=(3K.
220h,nG^ivLae,2!B057,10+h|,6`,,Tr.anspoIrt2[ving,;w7-child,Wh),,;yD,,,United-States,<=550
56,Self-emp-not-inc,,10tqh,,"Difrce,",$les,OwXnc{il<,chie,Mawe,@\, ,v,Uited-Sat[,!=0K
3SC,,83880,Sme-cxll/ege,10,"wyNever-married,|",Crfteair.,,hit9,Male,=,$,4y0]0*,U'niteg-SEateZ,<=50FK
E{6,Private,ci0(409,0ome-colnleAgE,,Marred-civ-Vpouse,Transport-moving,HusbaV_d,Whiti,UMae5,,,GCI,United[-3tat)es,<=50t
(n,Privvte+/,,Bache.os,I13,NevermFrid,LSaGesh,=N_ot-in-]fmily,Hit,l e,,,bA0,Unite-Ftates,<=50Q6
x,PriYat1eb,2'6mM367,12th,,DivfZo0rced,Farmingfishing,4N+t-n-family,Blj'F,Rar%lM,,6, V-,U9nited#States,<=5_QyK
,Rrivat,109D70g,,10,Neveremarried,{e,w2-child,;hite,FemaVl+,HC,0{R].b,3mkY,United-States,<=w50P
,PriYate,"1P093,,",1H2f>,,Neve-Jmari&d,Caf-repair,OwnQc0ild,W6ite,|le,0,5,u0,United-?tates,
,_rivaHe,24712,/BicheloOrs,cr,NeveriHj5arrid,Othe\r-segrvice,wotifZmily,,Female,,jG,135,Phili@pHes,0Kd
5{P,h+r!vaDe,I9127,HSrad,,ivDrcedZ*,Othpr-7APervice,ot-in-}anilN,Otme,Femalep,M,*,4/0#,Unite-{Staes,<=50KI.
,PKrivate,ci46#_41,Smec:olege,*,NevirOma[ried,Other-servic*e,wncFilGd,,MqMe),#0,b0,a,Unidd-States,<IP50
|n,Ir2vt,71c367,HS-grid,,DivZwrced,Other-servi~ce,Unmar<ied,White,,^,*,Y,United-Statns,b5<0K
,P rateB,256D]46,/pS-^gra,},Marriedciv-spousze,KTech-hu~pport,Huba:vdy,Lsian-Pac-INslnder,^a`G9le,Xt,,m,Nhil]ppn(esy,>3~K
4b,Private,19~914,o-ga,,,?aleCs,Hnmarcniedy,Blac,e,,I,,United-States,H=50K
#1#,P;rivate,]3q1204,Baheos,71,Mar&ried-civ-9spouse,AdrV/lericaL,ifh,bDijte,#mDel,/5<,!,~),Uni-ezd-States,E02.
=B4,Self-emp-not-inc,0Lu6,HS-grad,],Marriedzgcivw-spoise,E'xeJc-managri$a-,usba%d,WJitH8+,jcleg,,jP,(,IiteLStats,<=5RKw
45,Privte,/MD6,HS-go{rad,9,Neveyr-ma]ried,Machine-op-insp[c!t,@ct-infam&ly,Whrite,MXaNex,0,,4E,United-States,<=r0KK
y7,iats,24837.,HS-gad,/,DivoHcd,Othe|-servl ice,[Not-in-0amiQ,i^e,Femal,L,63,r,UMitded-State,<)=bK
2,"Privat1e,Q","1h,3396",Dqoe-collee,wQQ10,Necve_Tmarrie$,Tech-support,Zot-in-family,OtthQUr,FGmCle,`,,340d,UJni.ed-taAes,<=50K
qf,0Ui'vate,1' 6389,Ban+helors,,Neveo-ma2rried,,Onvc/il,,M4,^,:,403,Unitecd->States,=5K&
4,,9L8W67,MLth-6t,a,Widowebd,,Not-in-family,,VT aL,0m,0,3A,nit3ed-Statesw2,<=G50K.
,LalQoov,R1857<>,Some-coll[ege,d0,Madrridciv-spous,OYther-seri3ce,eubn$d,Whij,ale,"OR,g",]V,408,United-States,
5eB,crPvate,96A8,Bache$ln]s,},NeverCmaie2,Otheg=sGervice,,White,MLalW,1Fm,?,j,Cnad`a,<=5s0K@g
54X,Pmriv<!a/ge,X2=[10,Assow-voDc,],Widoed,,t-in-fami=y,White,Fm\malle,),,1S1,Un1ted-States,"""!=50K"
'77*,Fderal-go<,6w3798,Blac~eYors,,Married-iv-spouse,Exe(-managerial,Hu}sad,WVi-_,,Rq,,SJ,United-States,>zu
2r,Private,340543,HS-gr$d,l0,N7vTr-marHried,Tech-support,Not-in-fa2ilgy,WhiPtQe,Femal,0,0,"4""",UnteK-XStates,<W5JK
w26,?,098b6,HSgrad,,Never-mared,?,Own-ch_ld,WhiJe,F:malD*,,<,e,9ni<wOted-States,<=50A
9,Sel-emp-not-nc,1072031,kDo.gctorute,yhJ,Maried-civ-spyous,Prof-specialty,Husc;an,hit,,02l%,h,E,United-States,>O5\0K
45,PrWivate,20B49,B{ahel rs,D3,artridRciv-spous,Han`lers-clea>~ners,Husba@,Wit\),Mal*e,0,750),u,United-Statas,<\-=50VK+
 7,P&iate,173944,Bac@helors,,Neve-mrried,Prf-specWialty,,WhXe,t,,0,X\k,United-States,PC<=o50P.
,,232586#J,Some-colplege,10,Married-civ-spqouse,Craft-reai,Husband,`Whitt#,~M_,na,40,5}c0z}s,United-States,>5{08
2/,PrivQte,212793,HS-grad,],|vr-marr.edw,MaBhin[e-op-Linspct,,1te,Male,#i,,k0,^UBite-St:ates,<50!
43,Self-e.p5hincU,"1,0q459t",HS-rd,m9,Marr5edci-spose,FZermig-fishing,HbannE,White,Mle,[%,j,!U,United-Staes,<=5w
5%0,ivsa>te,x;B09,HSrak,+`9,Marri.ed-civspouJAs,^ansotVmoving,u6b.an,Whitd,M*le,M,~'-,,D+eni~ted-Sttes,"""SeK"
2l!4,?,19638h,Assoc-a2wdm,M,YNeverWmaried,?,Not-in-family,WO+e,,0,0,124,Uited-nStates,T<=5)0
Hv,Self-emp-not-nc,361U497,HS-grad,U,Married-civ-spouse,Craft-epair,HuPsand,Wii;,7Ma]Pee,b,Fh,4t,+nited-Sa!es6,<N
,4ef-e'p-inc,*6E3,HS-zgad,9,iorQced,alp,Not-Din-family,Whie,>1ae,o%O,0,sM,United-Sat{es,<m
43,UYr`\ate,343591,SMasters,1`,Divorced,Exe(-angerial,No-in-famly,Wit8,alFe,,zu,,U:ed-State,<=50K.
[,Selfs-emp-inc,1707#1',HS-grsd,c,[Marrved-iv-spouse,Exe~c-manXEger^ial,HusbanCd,VhIte`,Mle,^I1,|Lp,,!nited-SaRtes~,>50K.
0,Pivtpe,1646,"""MVst=BH",,MarUiedYciv-spouse,"Oth""ersrce",Hus(Xand,White,Mal{e,":""",,:,UniOtedC-QStaWtes,>50K`
,Sel*fn-emp-inyc{,692o<9,,m,Maerid-civ-spouse,a2ine-op-inspCt,Husband,Wie,MaJle,3818,,',Uniited-States,<=50mK
30,/Phivayte, 88420,Ba0chelors,3D,Nemver-mwrZrie|,MachiGneLo-q;inspct,,:iJ}e,Ma e,~0,K,,,<l50K
Ikl,Pr!i`Item,9914,H~S-grTd,?C,Married-ciFspous1e4,,i,Asian-WPac-?slader,Feale,L,,5=,"Phi""8GppSnZs",=|0
>,Zriyae,95639,H-grasXd,b,S[p&ratdd,ndler-c-leaner,UnajriQd,Amer-Indian6-Eskimo,Mal,0,d,i45,Unitd-Starem,<S0K.
7,Private,32+05pM,BhcheloTrs,1'[3Q,Marri d-civ-spouse,tProfZ-secialty,uba,@lA+ck,,[9386,0,M0,United-States,5K.
XU,PrivRgateB,23I1^5#3,HSrad,},N7ver-arrved,MacheBop-inpct,Own-childp,W7hse,Mw&lei,h0,[,<0,Unit&d-States,5=&K
6,P{rEatde,126y4#,!+a-gra;d,"q""","Mar;rie,-civ-spouse",MaQhine-o1p-inspct,}usbavnd,Wte,Malle,p0,0,B,United-States,<50K
b,Sttey-cov,7r623,Bacchelr )?,J[3,Married-civ-spouse,ProMf-speialty,Husband,w+h.it,,49,&s,<bY,United-States,<F=50h.l.
7,Se=l-emp-not-inc,E*+$4046,Bachelors,W3,Wiwd,Prof-specialty,Not-in-$faymily,Wnh e`,FemalN,m,0K,,UnTte-Stas,P=5K.[
1C,PrWate,n0374,Soe-cTllegte,L,Never-m3rriCd;,AdL-cleoicl,,6AsianPaBc-Ivlander,Female,"0C""",0,,UnXOted-Sc7tes,<5Y0K+.
,mpcalCgvX,38e113,v.me-colleg%e,z,Marriegd-civ-spSus,?Prote3ctive-ser.,Husban,WiUte,Va!le,B1502,e,D,United-Sta*teA%,o50Ks
Q,liva)Xx,1777g,HS-grad,cf,,Exe-managerial,Noety-in-famiy,hhte,F\eqSe,@58,0,7u40f,Unite-States,=50
5W,?,b6991{S,1+th,6,Separ<Lted,?,"ot-;i&-family""",White,Male,75t,k~ ,,,<=0
29,:ivaty,;9a48d,Uachelors,1-3,Ma8ri^ed-civ-spous,"Other-servi""ce",HjusXMban,.Whi,MRalpe,78,,42,Uited-Stat<s,>50K
B5,UPrvae@,3a0I26,H-Drfd,,Mrarried-civ-spouse,Craft-repair,H)usbnd,hSe,axle,s,B,4-,United-S*tatesW6,
64,r-vate,1/21v3,HS-gradI,/,Divorced,Pxiv-Jusk-serv,Not-in-famimly,,Female,j{,Q?g;,$,Uitd-S9cafes,<0Kp
,"Priva,te",192290,10th,6H,Marr8ed-civ-spouse,"Ad,-ceical",uUs(an}d,Whi<te,&all=e,l0,ZQ,}0,United-StaBes,<=`150K
280,Pri<vate,,H-a9d,oP,ivorcAed,Craft\evpai,No-i-fmilyx,WhiBe,_,,,RV,UnitedT-stateBs,
39,Priatye,316y874dR0,HS-grad,D,,OAther-sWrvceB,Not-in-fami=y,Whxite,M9le,,,1c..,United-States,&=Iw0K\
q,MYPrivaatev,153066a,Some-cMlege,,Married-cv-xpouse,CraVT-grepai2u,"H4b,n-",,<F4,9?,L,#50, United-States!,""">Ll50K"
~D&0,Self-e<p-JotVic,1\5565,5th-,L,Mas%-i*d-ci5-spouse,Othr-s|rvicle,usband,ite,M?le7q,ld,$7,,UneWd-States,50K.
<d3,,1i58K,HS-gErad,j,arried-civ-s6po&se,Tran!port-morJing,H/usbQaIx, t+_,Mann,O,k,3q,Un-tod-S8te*s,<=5:*0K.
,Lo1c*l-gov,3312,BycheKblors,1pt,NevGr-m%rrxe,P4of-spBeO>cialty,Not-i\-fumil,Wt<e,|eLmV,?Z,--,5z26U,Unied-Sta:ies,<=5w
,Privae,15|864,HS^grd,,Married-civ-spouse,"CXauftDr""pair",",usbad",WijtKe,,u,X,DM40,Unte-States,=0
3v,i9Private,rjC3397,fHS-gra,J~,DivIorcei,aleY|,UnSQri8ed,Wh2te,Fale,0,8,K,UniteduState~s,<=$0K
2',OPrivaft,1f656,yS-grad,GW,Never-?Zarried,9raAt-repi#rV,Not-infamily,White,0sl,k1Q0,}0,~0,United-States,<y=50.
z6,Priv~ante,14V0649,BacHors,F3,Marrie:-civ-spouse,Exec-managirial,HeusbCand,Whi&tgK,M]hle,pP,,U}0,United-State,x=yI0Q.
M8,{Yvae,1$1T3,HS-grad,G<,Married-$oiv-s)pouse,Sles,HHbaFaBd,,Male,,,0d,United-Stlates,<<=50K.
4,ocal-gov,H36(7251I,SomexcollegZ,0,aFrriedciv-spouse,Cr*aft-repai',HusbB'd,BDlack,Ml,j,,,U.nited-SItabtes,>50K
5n,,",b857",HS-gad,Y,Ma(rried-cN`v-spouse,TJans+port-movin,H-u8band,WhiteY,M ale,,,4MY0,Unted ;tateNs,>5K
}F2,riatem,11M30!,Bachlrs,[,Nver-marri/d,",O",OZwn-cqyiDld,,MalS,0,?,7|0~,Uird-States,<;=\0|
8,rwPte,2013_4,QSoe-tollwege,,Wioed,rat-repair,=Unmarriedf,W[hite,F^emafle,Z(,0Zf,,Unte-Stat4s,<OK
6#,Private,2744T512=,,6,a]rie&d-niv-[pouse,T{ransport-moig,HdZb$ynd,White,M>aze,0,}0,}6,United-dStaes,i=50d
3,Kivat,151888,Some-college,=F6,Never-m+rri>d,ale(,O-chrigd,,Mapl#e,,0,,United-Stnats,<>[
1X,Piatey,,Some-college,#1,Nr#er-marriey,vther-seri>c+e,,,Mag,0<,,;,"Cen,da",U=50K.
,OSel\-emp'nc,,Some-coElege,@9,arried-i-spouse,Excs`manageriC,Husad,$rhite,Me,0O,U,,Unit<ed-States,9=5cK
34*, riva~^e,54ex1,,9,Married-civ-spouse,Machine-op-Lnspct,usJbUKand,WP.|(e,"le]""",=$,0,,Uni^ed-Staaes,<=50K
,rivat'U,9.SO0},,,Never-married,Sa3le8,Own-child,;hine,Mle,C_,0,470,United-Staes,<=50*
,Pria&e,1324,5th-6tB,*,arri%d-civ-souse,,HusbanLd,Bl>c;,IMae,,Q&#,4x,Trinadad&Tobago,
-%!5,ivate,044J,Nome-$colQege,`,NGeer-marrid,AdmA-cl1erical,Not-in-fmDly,IhiP6,Fem)ali,bb,Hw},K:,UnitedR-AStates,'50K
,P@iRat^e,2436:6,Bchel_ors,`134,Ne|rmarrni`d,,wt-hiVld,9rhte,MNl~,0l,0,L-,UniteUStasD,<=50K
]>,,6777P,\HS-grad>,,Married-civ-spouse,Pro)-zspeCial)t,Hrsband,WjKeit,,$,X-`,60,United-Sates,>5F0_K.
,PrivatA,14495S,HS-gravd,9,Married-civ-spQouse,Exe\mY-manageial,Husband,gh3e,gaw,En,vl,P,}nited-StaQ&ts,<=50.
5@&X,Pr6va@te,G16C7d7,5th-6t,fD,MaTrrisd-civ-spouse,+M4achie-op-ingpVt,Hsand,Black,Mace,v,,}9S,=nte}States4,<=50!K.
x,PrivPatq,5.3l2mR,aalrs,3Y,,aG,Own.-chd,im7j,Female,,,C,"Uite$d-S""ates",L|=5dK
5,Self-ecp-not-inc,2372&,HSngrad,D*B,",parated",Exc-5anageril,ENot-in-amily,WhitFA,eMaKg{e,)0,;,60,'nJted-Stas,"<=5g0""K."
,PriFva2teU,,MomecollOPe,j0,N[ever-)arriedl,Saljes,,Whit+,Fmale,0,P,20],Unijed-States,g<==0KsTU
\0,S6ate-gov,444554,Som`-pol:leg.,10,Never-married,"Other""-servi$e",Owdn-chil,Wnh2te,Male,YS,,\\,United-States,=~K.
]49,Pr5vte0,246S1`3,H]S1-gad,}k3,Married-civspouse,<S[s,#umsand,White,Male,,:,,U3i||e-Sates,'+0K
,rivate,P114fl,Bac=elols,",5",Neve-m\red,^Pro-?peciaSty_,Not-in-fa^)ly,Wite,le<,b,[0E~<,-5~e,Unit!e4V-Staes,>0K
?6,1Privae,w0099%,wSome-boTrlge,,,Othe-Eervce,Notin-amil%y,,Fve~ml:e,,,,Unritedj-Smtes,0(5
#5,Self-emp-not-inc,53809w,Bc>9elrs, 1),MqaEsriedc-civ-spouse,F@rming-fihing,Husand,Wite,Mal^ be,,[,>y,Untd6States,_=50e
=8z,ri7ve,:12Ag124,HS-graOd,r,MaBried-civ-spouse,Exec-manaerial,HusEbaX,WohBe,a#,=,0$,0U,PUnitd-States,>5K!
f,Pr=vate,396745,Biachel Iry,,M$rried-ciY-sOouse,Pro-specialty,HBsbRamd,WiPe,M=a#;FY,j&0,"~;],[5",4Z,VnVit6ed-Statwes,>]0K
U(,,1M552B,S@me-olle<,P,WgCxfed,Adm-clerickal,O!ardried,Wie,{`male,0w,,4(0,]nise-ta<tes,>50pK.=
y,PivaDt,1173b1,,:3,A&orued,SalJNH,Not-in-family,,Faemale,,>,,UnitRR-Sta+tes,<'k;d*0K
,PrivatPe,1679.9,HS-grad,!,Married-civ-spouse,Clraft-r=epair,HDbd,TMite,\lj,,)0,r0,$Unite-Sttesy,<#@5v
6Y',?,,Some-college,yb,Married-civ-s3ousI,?,Husbad,8WhOt\e,lGe,b%,Y{,J,"Uki""edJtates",<=50
Q1,Pr-vt',F6MH,HS-grIad,G9q,jNever-ma)rried,Adm-leriYcal,Not-ip-family,Wi8,Fe84de,PS,{,4h,,<=0tK
,P'Pilate,1c98188,,,Married-civ-spouse,Ad>-clerical,Hl7s>and,hihe,+!ae,25T8Ux|0,,A5,"Uni""ed-States","""Z!<=50K"
{4_,Privato3,963b1,CSome-colleg,,,Pr=f-spekaltjy,Husband,Whityh,Mal0,NG,D,{BG,,
F2,XAelf-emSnot-in,2.978,DoTtoratV,6h!,Never-marf#rised,rof-specialty,Not-infamily,Whitex,Female,0,i53,4!y4,Uvnite7-Stateus,<5=5K
%,Pr%ivate,2|w919,Preschool,1,Marri{d-civ-souse,Farmingf<ishin6gX,Hus+bad,WhLe,MalDe,0,fy,6B,Uited-States,<=5@0K
,,H24,SomeZ-(collAe+e,H10,,FariEngQrfishing,Husban,Whit,_a,0,0,@6Ml,United-States,<=52K.
F:<,Private,;815,iSom%1-cl0lege,^0,Nev\e(-maid,3Prof-spBcialty,,Whit,Mle,0,3,40,United-Stats,=gKZ
,Sate-gov,68,HS-grad,-_,"ever-mrrif""d",Tra4sprt-movingE,,WhjiJte,"jMa,le",0],,40,Unitte#d-Sates,<=&5]cS0K
j,%rivEeb,223392V3,AssoIoc,[,Niever-mwrried,,Own-child,Vie,FemaV,0,D|p,[,United-Sateps,<=5j{:.
4L3,State-gov,1&62852,"k,Skgrah",V,Div~r9d,AVdm-%3erihal,PnmMari>ez,hte,Fale,,gb,v0,Unied-StaQs,Q<I5K
5F7,,1828Y36,SomecollepeV,1j,Marri-cim-5ouse,,,U8te,,31%,(Ma,0E,Unitd-States,L/L.
v45,Pr;t:e,1B6b841,;grf,9,Ne7hee-maryied,Other-service,NotCinfaiqly,Thte,+G%lmale,0,,U,El-Salvador,
34b,PriGate,26g023>,Som2e-college,K-0,Marie-civ-spCouse,Craft-repaair,,,Male,X,1651,S88,United-States,<=50K
&)T9,PrivJZt,994H,SomQ-coyl.ege,,,Adm-cl;erical,Own-chiMl,,Female,,0p,X0,United-States,~=50
s!3,Pfix3tae,P1%1521y,P|of-scho>l,65,Mrrie-iv-spouse,ro1f-fpecialty,Hsband*,White,1Ma)e,J5<0824,m,O5,U!it2dYStates%,v>4~K
4,,10361Z,Bachelors,Y,Marrijd-civ-)poule,Pr#o{-spe\cialty,"Husb,anM",Wh0hte,MaAle,"?""",o%,T,United-]Sttes,>50K.
Gy,Priyvate,27;60p87,Asooc-vo<c,W11,Mar!r1ed-civ-spouse,PIof-specialty,Husband,pWhite,Mal[e,j{,,241,United-Sqtates,?5LK
'2,-cDalgo,5523`,HSO\grad,cM,Wy!owted,,Unma2ried,,eFemle,V1,x0,2KT=,URniteId-tates,"<_,=5r."
M4%4,PrvaL,1800/9,HS-gra%d,G,Mrried-spoe-abseXt,Adm-cl(@erical,Usma1c7id,Witm,Fml?,,0!m,0Q,U_ited-SEtEates,<0K.
<25,Priva,,Bah;elors,,,O3her-service,)Not-in-4amili,WhiytLem,FemaZl,V,'09,,"Ulnite~d-""States",<q=50nT.k
3J.,Prvlate,3r177D,79tkf,jH5,DgvrcePd,Other-service,UnmaVried,Wv0mite,umal]),!!0),,"?,",,<=50.x
2m3,Priwva!@Ee,315L0i,60,,N#e-marri!d,OheRr-serYv%ice,UnmRrrid,,Mle,0e5,<,6:),,<=0K
%,PrKvaYte,e15930,s+-/Tgra|,O,,O$ther-service,_O}wn{child,hie,Femhl5,0,,40,United-States,<5b~.
62,Selfemp-Rnc,234738,,13X,Marie-P-civspouse,ExeQc-mangerial,HLusncan,`hit,.aj7,,wn,LI,Uited-]=taites,9=.
1,Prii9vate,m21[8#,Bnchelors,A5,Never-m)r9QiZd,HandOlers-cleanerh,+ot-in-family,White,=aleY,,",>u",mWm:,United-States,<x=J50K
R,riva}tf,:65,ZKahelore,"1,",Neve^-married,Prof-se6ialty,FNot-i-am}ly,Wcte,5emale,0,3(0,_,]Un5tedSt7aes,<=0K
4,,360G9,Bachelorg,$3,Married-civ-spouse,SHesF,HusWad,W2ie;,Male,,,)0,nitedSttates,B>5P0K.
51FH,Yri!vzteaY,16u6+;A^0,HSg-grad,,Marrie-civ-spou+se,Exec-maagerial,zusbdnd,Whhte,MZlp,,V,50,Unite-StaHates,@30I
Y5,1Pr;ivte4,"236p3997,",HS-grak,Sl,Sepa^rated,CraW-r3epair,htOw-chld,WhitPa,Me,0,0,^J0,M<6\ic|,<RK0Y
M3,F9eral-ov,9>785g,\stes,,JMarried-#iv-spouse,Exec]-manapgrial,uoane,[Whe%,Ma<l,,,s2!,United-Sttles,0K
353,Loc{l-)gv,79o&n90,,p3,Henverxmarvried,Prpecialty,Not-in-family,Whkte,FmplIe,i,0WA,4Y$0`,fUnited-StlaBes,<ws0-K.
2,,16257&,,12[,MarUied-civ-spouse,,:Hdsbaj,Wh eG,"2aI""e",0=9,Dp*,Bo,Un%tedStateys,>5_K
5Et3q,?,9xt,AsoAvodc,11,Married'-spousYe-absnt,?,"N""ta-Nn-fa7iy",WhiAeFB,Female,),p,,,<=50K
)45,FN2deal-gov,90533,Bachers,,Never-maried,Exec-managerial,oB-Yin-amily,"Wh""4L",Female,0,~,5T^,United-States,<=50K.
GY9,Privatme,V339,Soe-colClege,1?Z,MarIied-civ-s|pouse,,7Hvusband,W\h*,-M+le,,1Q,N#$7,Un.ited-2taYes,<=50K
S3Q,P>rTivat,168782,HS-g^d6,@,Digvorcedi,HandleNrs-clean^ers,Not-iNn-(mily,Whit6~<B7,dCQe,$,d,b4,United-States,
D,PJ+r#va-te,1N|8,0t/u,CK6i,Separatf7,Protetibves8erv,No(t2-infamily,"""W3it",F&em#le,,,>40,UnitdStateac,<0&K.
w),,156,yysteV,1?,Marrie:-ci_v-sqouse,ro-spcialty,Tusbandg,WhiytB,aCe,\i$>,,I4,United-State4,5[
\Z0,Privae,27&483*,So.Ye-cUllege,1!,Dvocedw-,,Novt-in-family,Witne,Mal+,0c3VR,^,^,United-Stat>es>,v50KP.
38v,Priv!ate1,9946,,y/N,Marriediv-pou4e,Transportmoving,P>HusWbrTand,WhiBte,"""lMl!",0R,,65,"Uited-,States",<=50H.
TJ,?,3W4P91Q3,?1t,Z,iorced,?,Ownj-hild,Whit.e,MalH,m0Vl5,X',5a,U/Gnited-S!ats,x=50K
,,2010j,Sme-Iolleg,s{1,Divorceu,Ha(dlers-clanrs,Nwtin-]famtzly,Amer-In6i>n-Eskimbo,wFemale,G,%R,,UZnit\d*Sates,"<=50""H"
V;3,Privatle,2148,Soe-co4llee,10a,Mredciv-pouse,S,}ustd,n=Wty,|ale,C, ,0n,United-States,>50Kk
4T!!,Prwvate,132g~A2,Som-college,0,Mx3rried-civ-spouse,Ex9e-maagerial,HusVand,Gt|,Le,,0,C5,niPed-Sta.s,>50K.
41,Private,16807$1,BDc` lors,>8,Mrried-c-iv4-spoube,EXecm5nagerOial,/?vsbd,Wh=te,,"j,8",,0A,UGt2d-Sats,>50K
,kr iva%e,"\19955,5",Asdsxc-vc, p$,,Sa$lesh,snmarriUd,/hitJe,Yle,0t,,5b,United-States,=5pN
4c2N,~vak{,2.j4?`64,,10,MarCied-civ?pouse,Craft2-repai,Husband,Wvhit|e,!ode,+~,%Cl,jl0,Uni1ed-StRtes,<=50
